"","date","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH","cat JHH","cat SH","cat BMC","cat HCGH","cat SMH"
"362",2021-02-25,33.1284998151139,58.9808814362756,21.0218784840937,61.9491525365763,16.4739187809094,96.2908582096196,127.141502268042,55.3964179861115,172.427759047679,41.863469570664,151.894656375049,188.934492241299,93.29823042637,273.039585362794,60.3230956590939
"363",2021-02-26,33.6324898721459,58.9621435753484,21.361750279413,62.6928225556961,17.0028674052349,96.1939985463294,127.980237096785,55.1853121935085,172.800270409978,41.9218849524901,151.025225620432,187.300617888975,92.9970442957779,271.958976511514,59.8098211374877
"364",2021-02-27,35.3516619128436,61.3986512474012,22.4181706434758,63.407407887407,17.9234308936654,97.1076686290389,126.235380336741,56.570777783368,174.030916063599,41.4450954693692,150.539440697567,185.55071866909,92.8489354927956,271.92887309395,59.1335126500963
"365",2021-02-28,35.9825565378559,62.9415601967412,23.6810974196721,67.8344307855531,18.2174195483334,96.5841274616312,125.880923862988,56.6612997066542,173.649438184678,41.1652346018905,149.754503122732,184.89371574822,92.3684202539353,270.675156228473,58.5660248947487
"366",2021-03-01,38.0154491621499,63.9923774757588,24.9826815013921,70.5563560212686,18.7455994836121,96.0730855132554,125.159599993543,56.258315625649,172.864186684378,40.4596643765876,148.447078291515,183.317057448447,91.8372081607894,269.404803855619,57.576691746973
"367",2021-03-02,39.6767879244276,64.9512124598148,26.2567967391302,74.6391276409364,18.7541828667634,96.0742603638341,123.950100017897,55.9848670938089,172.374575361639,40.1328180678512,147.031631820195,181.397150307805,91.2845602638286,267.115921338519,56.860983199208
"368",2021-03-03,39.7846625598358,65.3823322848,27.6601586221048,77.746945277612,19.2937165937514,95.1669809776441,121.749327645463,56.3653597943318,172.627879969032,39.7077606085937,145.860657286139,179.557209566384,90.282530898658,264.656304314008,56.2523269307245
"369",2021-03-04,42.4827906333847,66.4750141030448,27.7075801902656,81.3029980997011,19.6956689401503,94.4955310898666,120.344699940626,56.0080315483907,173.088549086401,39.1148315650915,144.442056121029,177.613265254777,89.2461034982446,262.293389558769,55.7816214602406
"370",2021-03-05,44.690316344819,68.5975172655687,28.5071811128354,84.1033553135664,19.191388042557,94.2146236789084,120.112903590735,55.830235615694,171.993000482304,38.1089758299659,142.675670066994,175.624855867886,87.8659518832296,259.232311369805,55.3914974300502
"371",2021-03-06,45.2241017047326,69.5046716055835,28.233446477538,85.2320215646678,20.5302216256912,94.1256037201528,118.667031409611,56.0300174695879,170.283395275647,37.0748341194005,141.120016084864,173.513869150403,86.9632739250582,257.185616327342,54.6214642272181
"372",2021-03-07,46.5889941402473,70.016207945018,27.9161243728423,86.4711476447491,20.8835910465609,93.986158841217,117.020472729426,56.071429841316,169.384762348184,36.6322253587704,139.726385239796,171.55795460092,86.1875793201419,254.755564234916,53.832152006207
"373",2021-03-08,47.6759635455855,71.2818306092093,28.1772847343388,89.3117258538877,20.8547206886115,92.4226123896511,115.97905647947,55.7687093482477,168.595101521647,36.5455701266267,138.202770762264,169.353045379287,85.6040029462129,250.998618990121,53.1496588315488
"374",2021-03-09,48.1806755867952,71.6327395469418,28.4138060632503,90.8021165777538,20.5599124511755,92.1566876486746,113.775128687823,54.8458105364073,166.921858784747,36.346146473851,136.352084573262,166.579768412286,84.9610521311898,247.409544897876,52.3728973993889
"375",2021-03-10,49.0289710273426,72.1614119526496,28.5492556820664,91.5385130696365,20.3319330118904,91.8085849441552,112.240138142381,54.4523074326927,163.86672545671,36.0267141201559,134.896788350451,163.146359662973,83.8957192881668,244.39965606305,51.4546873724363
"376",2021-03-11,49.7149311072639,73.1258504224053,28.6167673750897,92.4985641780455,20.7755715926181,90.2966932032934,111.131889898409,54.1103745871174,162.548067505438,35.8670765011306,133.833759733076,159.779879102752,82.6571055229108,240.994106594225,50.8358617935278
"377",2021-03-12,51.1224999388723,73.5037243954346,28.856877429826,92.1719554691122,20.9592461696503,89.7934391887565,108.442540674476,54.3282769886433,161.79581150978,35.3471549405531,131.539515554259,156.880500661775,82.0345915391583,238.117321506404,49.8223493713997
"378",2021-03-13,50.4290590830327,73.8016937475015,28.6811784974049,94.2471617609782,21.1586270821148,88.6190449075761,106.611137406908,53.6398802922294,159.674948063559,35.100637819885,129.158461189679,154.242658701547,80.7134307565864,233.98758132249,48.5268003005024
"379",2021-03-14,51.7416116389894,73.3520577420975,28.7234116183994,93.632790063097,21.284251807381,87.2427502823989,104.319036031207,52.5002662453256,157.417063646365,34.6529002413119,126.589087554533,150.659382567795,79.1793593040029,229.50603191446,47.7880763457837
"380",2021-03-15,52.0983145120838,73.2730339210818,28.9495142446294,93.2369796539978,21.4423500344528,84.7349047265433,102.215365789288,51.5110736783558,154.446663311869,33.8982476708133,124.272416334405,147.639079156291,77.7158555829925,224.884670776318,46.5917226264606
"381",2021-03-16,51.4487062519554,73.0874091413836,28.6670106568508,93.0530896854049,21.8642259181522,83.2273157366438,100.265852544179,50.4099203754267,151.857894478285,33.332081828768,121.219210646489,143.358065205679,75.9884976180094,220.319484285229,45.3964792318039
"382",2021-03-17,51.6826796422167,71.9416386733024,28.8242953079516,93.1543577885651,21.908617026184,81.4379809843639,98.1467561109231,50.0347015528012,147.70518484617,32.4116707911362,118.778487304591,139.902526146404,74.0193474754543,214.404903806957,43.8294918328431
"383",2021-03-18,50.9852674799299,71.1231150892591,29.0162777592165,91.5372055505301,21.7395952124229,79.9786682707202,96.6838521314703,49.1275933078113,144.836010983116,31.5222609274494,115.587238816241,135.575217953664,72.3514874650708,208.376057228986,42.7198710519936
"384",2021-03-19,50.236913718898,69.9837659746887,29.4550398913327,89.6181343255928,22.0587284311676,77.5038810775024,94.5239141771971,47.7466826330887,141.583024858742,30.5666222596454,112.324934630706,131.542675328298,70.5220326415034,202.326180665526,41.0426144307104
"385",2021-03-20,49.1531026487647,68.3938913573427,28.9015462389125,90.6136544622277,22.0871003076456,76.3927444673946,92.3249948148396,46.3827610947842,138.718344468666,29.682506982924,108.851950349131,127.818826236531,68.715283643658,196.245991385679,40.0568002253133
"386",2021-03-21,48.9230965393647,67.3706121020137,28.4507908501679,88.6519000078397,21.1473402582925,73.9978943156425,90.5867805141338,45.992422793035,135.640583199622,29.0790783489181,105.85748032044,123.378095917586,66.2228216864151,190.848025467683,38.5195632855481
"387",2021-03-22,47.9871792773862,65.6105888938668,27.5352047386614,88.2041630253357,20.4577460879736,71.5187535791361,88.5461100910726,45.3436605235681,132.757491250075,28.3723216714074,102.67390119959,119.013360303774,64.4972724511139,185.325657819868,37.0685547634263
"388",2021-03-23,47.2995507378241,63.4119418958291,27.1368637649969,86.4363927984041,20.4925443759432,69.9133005086968,85.9997770767232,44.3452571934967,129.78614774548,27.4285399948069,98.858170567178,114.626333466073,62.8306120704612,179.464223212173,35.9496033251934
"389",2021-03-24,46.079035363167,62.0798679122306,27.2502752279679,84.9085390287691,19.8903871254433,67.9751237331404,83.8579099364672,43.2403459942933,126.303122065275,26.7211796889994,95.3143101336991,110.587121496269,60.7176301446345,174.066510360453,34.5979478960229
"390",2021-03-25,44.5428936531968,61.0970539387948,26.6048750231983,82.9575795211022,19.0983638042634,66.9893376116731,81.0785369460546,42.6746206142031,123.269936737176,25.89360236498,92.1045712303276,106.033731161101,59.2153348697533,168.235848522328,33.3789726404644
"391",2021-03-26,43.6591843144143,59.5909179321816,26.2819329578325,80.7972617110258,18.6472350497332,66.7397617075905,78.773818570401,41.1636873709642,120.847841536988,25.3483440623789,88.8673799043984,102.376249786829,57.1258262272445,162.249279779379,32.3046446787466
"392",2021-03-27,42.2596438697725,58.1718950611032,25.5585113024996,79.1773957641952,18.5418445684349,65.2329681349389,76.3465534519815,40.1857945406372,118.345934743786,24.6140560836816,85.4388841729556,98.4184865746978,54.7008171722138,157.190367473003,31.1940439705844
"393",2021-03-28,41.6025765428056,56.3413480491903,25.0374594358134,78.124223996146,18.6384012189887,63.5542061017353,74.014178342078,39.3758631395402,115.427786087495,23.5417446349674,82.4327529221562,94.6865118955604,52.8084582718707,151.93409607515,30.0608103406927
"394",2021-03-29,40.9339406849622,54.9726693457758,24.35404227228,77.0925417923161,17.5826441413116,61.914782099351,72.6719425554081,38.0503425052778,112.023706773698,22.4198278349064,79.3191416614554,90.8370476376759,51.108154537291,146.779530850921,28.6610716784594
"395",2021-03-30,39.6047976891689,53.0078060289237,24.062990254746,74.1850684100244,17.2329444669215,60.248140809087,70.40568963373,37.3609996937693,108.949351494503,21.7696353013231,76.3737067384375,87.2696837217015,49.3340958200373,141.177203253001,27.3973196981675
"396",2021-03-31,38.543968399738,52.0509305872623,23.3730079365066,73.0002739720886,17.1124954346232,58.2471911068448,68.4070543580902,35.891007824127,106.262779629539,20.7968942247008,73.8826888714731,84.0082085295599,47.4716599631188,136.324679606798,26.3617478982167
"397",2021-04-01,38.100492122806,49.8489656362095,22.5729927125315,70.8988540104846,16.669133150827,56.646192247052,66.4802108687541,35.228474188149,103.376866503944,20.4262171701425,70.827581826608,80.5530367442453,45.6035005030479,131.134041146473,25.0734755286638
"398",2021-04-02,37.2131613142447,48.8681900626573,21.8729856215378,68.6070286122348,16.1012227796525,55.0084641023082,64.9394880886956,33.981828096134,101.22343728108,19.5703694142883,67.8360694493652,77.2356346392744,43.4815953588193,126.436539416634,23.9937170553353
"399",2021-04-03,36.0877749383361,47.9524764741092,21.1576079697115,67.6086348035515,15.6265799201233,53.2691358960509,63.0225734502418,33.0137695464058,97.6163041479194,18.8729493580056,65.5323469191632,74.5705421954394,41.9129564330055,121.618095311785,22.9353295716576
"400",2021-04-04,34.9942852477372,46.6248257369398,19.9893565429205,65.5459953010098,14.9681119383842,52.1694960080565,61.5440469600188,31.6289472413383,94.9096737051131,18.2494451136276,63.2682170491734,72.0021124642045,40.461797950976,116.449551421625,21.9402492786273
"401",2021-04-05,34.4365267557575,45.1993846750152,19.9022454763275,64.0587181810564,14.4421042441882,50.2814710120648,59.1628652487279,30.7645861895955,91.9465861163108,17.4794325848117,60.8656856981151,68.5281111111108,39.053564493577,111.962922038587,20.9365763619028
"402",2021-04-06,32.9064488360564,43.8983983193009,19.012561636981,61.5715792797294,14.068048905232,48.6035587815139,56.930084797898,29.3499766491359,88.4255039633928,17.1473729487739,58.2746673314842,65.9542736009455,37.5590710019946,107.63121076526,20.0215731400772
"403",2021-04-07,31.9956930695367,42.4802821906823,18.3273020382161,58.83442869613,13.3637569567843,47.134096988136,55.0083391021997,28.9566506570032,86.4356481049899,16.7651349884217,55.9715683633388,63.0698750631744,36.1179648194491,103.807664470251,18.9708931667239
"404",2021-04-08,30.811919365726,40.8294011712148,17.2112608486421,55.8808498056356,12.491897373898,45.2056698896875,53.0256745427462,28.4601140168992,82.9647855635782,15.847953333066,53.5360693985242,60.1675972527535,34.8807704432228,99.3379686834059,18.2379434887534
"405",2021-04-09,29.4592515179867,39.3987230123008,16.3948162539261,55.3495200972872,12.0208152801713,43.4591623685568,50.7962219286859,27.5679241773361,79.80594581017,15.2525808102775,51.1603899549839,57.8507318696546,33.5853774410036,94.7702756898241,17.4915637203791
"406",2021-04-10,28.4230430285007,37.5004999966667,15.6079907419245,53.6203319646568,11.2494166515424,42.6810788815527,48.4528309323597,26.4669753970385,77.2764790602858,14.3720896375609,48.8400879078981,55.2454988255553,32.0070969638823,90.7829795489141,16.5653302021385
"407",2021-04-11,27.2371070416812,35.9275312260667,14.7742174073621,52.251770304938,10.8049757056645,41.0186661337081,46.3315075218048,26.0431300814463,75.0685377260755,13.8492175756469,46.3024807454567,52.7524036284729,31.0253505901022,86.7066324175396,15.5428651173252
"408",2021-04-12,26.0319035032016,34.9577959831566,14.6824512599225,49.7684387940791,10.2437480933494,39.4195162029837,44.9215075980408,25.1692945106991,72.1975120154119,13.0843658361403,44.1926390087824,50.803702559672,29.7275374534283,82.5272861744635,14.8536247250982
"409",2021-04-13,24.5389486327349,33.6682342869358,13.7413381808323,48.7416595429413,9.69274857818978,37.5236056076505,42.8538889827283,24.1898219418367,69.1700210555947,12.6342681028052,41.8124598571761,48.4116223856102,28.2255669519283,78.7133524635774,13.9160221815144
"410",2021-04-14,23.0282435283284,31.7047315080888,12.9315263986894,45.734122928072,9.27897488950153,35.6927300820781,41.372078204531,23.5123029487536,65.416392971766,12.2098801151301,39.8958501540645,45.9971057311233,26.7411453119562,75.5427347604421,13.3304959841482
"411",2021-04-15,21.8134706087775,29.9729461348063,12.6778349886722,44.0320266964854,8.67175731902133,34.2666815709071,39.2569971256121,22.5582761550441,63.2285657262916,11.8050763451948,37.9721408713407,43.4601857170509,25.2062952536707,71.4125380324442,12.568725948652
"412",2021-04-16,20.9203250452759,28.4705878934735,11.6081598455569,42.1429042069955,8.25041665614531,32.7209090196088,37.3185410201828,21.5002408774415,60.3290300375857,10.899501712436,35.8905448701,41.3613654543601,24.1274011839086,68.0248013391574,12.0112579255887
"413",2021-04-17,20.0077328800641,26.9805022191953,10.9640321050241,39.0097423728996,7.74903219763604,30.6469070516908,35.7171714102194,20.468241149449,56.9227453611976,10.4259607936049,33.9020624047286,38.7742136693285,22.8270282339397,64.6939924904922,11.5032514735473
"414",2021-04-18,19.1244444363751,25.9805696627306,10.3700289295643,37.1119842503739,7.26081090512623,29.7923919957141,33.8377117253171,19.3231424835823,54.237291764609,10.0263506908304,32.2007591734959,36.3988048018538,21.4923757303112,61.392566122345,10.9464235362649
"415",2021-04-19,17.9963711619871,25.1490432223574,9.8822758006443,35.6247719290945,6.99714227381436,28.0615068618243,32.0682398377794,18.188429012552,51.559120148254,9.48687597701555,30.6089522603684,34.2335920336942,20.414144495955,58.7856581148838,10.3800938052045
"416",2021-04-20,17.1609294620076,23.6334508694774,9.06352580401247,33.0001420451488,6.49302510390958,26.3710374882003,30.6989399973823,17.1954795576999,49.0823038193991,8.82522646215205,29.0103672198125,32.2147847164196,19.2184836059125,55.3948719098621,9.92111836535463
"417",2021-04-21,16.4735393889716,22.4363544275803,8.7548557955,31.2603582832955,6.21243712241822,25.2675676268562,29.444858781147,16.541119899049,46.9601445015882,8.49499316096536,27.1694837975805,30.6066509270266,17.9005402868336,52.2323747991859,9.40378661860031
"418",2021-04-22,15.2559619493495,21.5319384868153,8.27915303639207,29.5943829129786,5.82102868915796,24.3218134385344,28.2275688163123,15.5116081617268,44.6810162952734,8.23461407395823,25.5404855354021,29.0419265949423,17.0409155495873,49.7068806025761,8.80644620773263
"419",2021-04-23,14.2493640208958,20.0252184757121,8.20959804131725,27.9116351187099,5.39791626463397,22.9025851692656,26.4680938240088,14.6571405707385,42.3416597797588,7.81778530211041,24.1942027429461,27.1064950911136,15.9942982920374,46.7691853718452,8.29247843626481
"420",2021-04-24,13.2272209855283,18.720042734994,7.80860903106309,26.626866131785,5.08127690644783,22.074783766033,25.3338963642366,14.1504564419831,39.6391920195905,7.41925043934731,22.9315218296912,25.4585412618907,14.9444368837245,43.8146510706511,7.82849024496876
"421",2021-04-25,12.4072559415852,16.9970401835143,7.07950386679745,24.7865765082635,4.70365549333707,21.1247843032369,23.8907200696923,13.4852767579024,37.7969774297652,7.01476461996437,21.5644544127053,24.3641747321887,14.2289234164674,41.2002260214851,7.17016347726168
"422",2021-04-26,12.0734988714954,15.363837411272,6.6932802122726,23.1259594395562,4.1411803872809,19.8387415365427,22.4083472131197,12.7366543748374,35.9291123323239,6.68457377856015,20.8541780434644,22.961638657269,13.4865407724486,38.8266020887456,6.74449153679989
"423",2021-04-27,11.4379849623961,13.8164530542394,6.4922550011533,22.0947391928486,3.94303182842847,18.963399278819,21.1558436854731,11.9469282680144,34.0897142607397,6.44296515679344,19.6461762394225,21.6428660901267,12.7328567698884,36.6602647153091,6.26760286511043
"424",2021-04-28,10.6733019726793,13.2135347276949,6.17069688122825,20.6797001912504,3.56230262611138,17.9759209351125,20.1210282449813,11.372103937929,31.877588399277,5.97503693473301,18.5410325464704,20.3436633052703,12.0341152892869,34.4232725654846,5.92999250190625
"425",2021-04-29,10.2409716335902,11.8308653529655,5.89698015936971,19.5396391983066,3.569926469831,16.5835262899876,19.0324189242103,11.1207462966106,30.2650086341542,5.62466452327239,17.3478955775292,19.201877935842,11.4278421616064,32.3646690187315,5.48376452415687
"426",2021-04-30,9.42867965305853,10.9652861339775,5.3644664226743,18.5707936017823,3.62206777959773,15.5980295462901,18.1983163833597,10.6528078247209,28.5590648534556,5.41356479223142,16.1860333659784,17.8360086772891,10.863342632394,30.5150487351398,5.07611272680434
"427",2021-05-01,8.62550723146181,10.0920760995942,5.08822169328342,17.4147746181224,3.2676444114989,14.4053669530302,16.8270387688279,9.98875307163569,27.2034401242696,5.14698583653046,15.2117445066059,16.7353599088958,10.3520518334594,28.7770750742147,4.70340169911656
"428",2021-05-02,8.26101537342717,9.30806102257608,4.60543157586778,16.6237029569227,3.07245829914744,13.4742144434693,15.712182420576,9.49623843286758,25.741895498333,4.91891006653336,14.5245318787759,15.7354031442072,9.72244689892529,27.2717642744946,4.43602365664938
"429",2021-05-03,8.18989468796761,8.63191751582463,4.1199969660183,15.9293557622397,2.97478990854817,12.7983149275425,14.8488921643416,8.97085258076804,24.190243501454,4.78977067848733,13.7877703194035,14.8206092361781,9.20670313950449,25.7174722560121,4.15992680265653
"430",2021-05-04,7.35760660813012,8.2478785151092,3.84634566829348,15.2257799471817,2.93246909617135,12.1926392148159,14.3092860380655,8.62178511693753,22.807640179477,4.50827829221669,13.1661249300901,14.1322990633728,8.58125872958526,24.2931975327823,3.81200725444725
"431",2021-05-05,6.56691518142271,7.80368502696002,3.58599707194526,14.5601983159571,2.86694523840271,11.2576036628918,13.4346547457767,8.18304232489626,21.4448554452687,4.1577483563151,12.5272952644854,13.3062566130337,8.01483261637523,22.680161719885,3.59884641263422
"432",2021-05-06,5.83518423016789,7.2335589442542,3.43365694267788,13.9999776785536,2.59795592726282,10.6308447112135,12.5042688357923,7.39128419862019,19.9848786143423,4.06068126487976,12.0677152870432,12.6526300177782,7.5581605568723,21.1351693976445,3.42181076731833
"433",2021-05-07,5.66739578642607,6.92093743650382,3.13438590476667,13.1918298579083,2.48545770432731,10.096550391971,11.8359904827114,6.88128880780557,18.7815333192794,3.83116378899282,11.3245408868341,12.0335990986253,7.08234277896477,19.6766717302653,3.24132827657734
"434",2021-05-08,5.13803221087607,6.67977357400683,2.9,12.4903963107661,2.45446022579304,9.63595257749003,11.136502011783,6.49911129639363,17.4264828033686,3.48641924695665,10.6305731322967,11.3750813678218,6.73883174498349,18.5823594585021,3.00237506906837
"435",2021-05-09,4.69567620263578,5.77386352453883,2.78376992583798,11.3454561389131,2.27541205059655,9.07004513665488,10.5071504118855,6.20609278610272,16.3361667949051,3.21893109495858,10.0013839872739,11.0165886869565,6.36213887561913,17.5756437320275,2.83007476639593
"436",2021-05-10,4.4271181371181,5.04876222454573,2.56466372064643,10.593748156342,2.25263734320463,8.53220008669776,10.2450881919615,5.63152903071816,15.4102267622604,2.97842992378677,9.50736738545831,10.3997471356004,5.97443226009383,16.5016849302225,2.66780782964533
"437",2021-05-11,4.28835632847831,4.69041575982343,2.36101143580458,9.92720378555815,2.04312872820094,8.32679929530446,9.93951757748313,5.39440323587293,14.4206615815592,2.71764302120419,8.88619815483871,9.99954324216377,5.68691815153724,15.5083736283066,2.5317209705385
"438",2021-05-12,3.97106723690244,4.36455896970129,2.3259406699226,9.24648581894765,1.81383571472171,7.91465754727712,9.51271847746059,4.980914568161,13.7745378892403,2.66087205240114,8.30351574349216,9.46483742094096,5.48782559469463,14.7217484293344,2.43008137759419
"439",2021-05-13,3.81108580328494,4.24381903478459,2.10341983446006,8.71435597161374,1.58113883008419,7.67900231219478,9.01093871307982,4.6655649247077,12.6876659063041,2.50639878041268,7.74562932901014,9.02910449755022,5.10138050384233,13.6683302782438,2.31099553137187
"440",2021-05-14,3.62275792732553,4.10479902065862,2.13072757526625,8.34711776603158,1.58094117537624,7.23681031786206,8.78437913039309,4.25513465933309,12.0589668668172,2.3577531801,7.14454770700821,8.787885338335,4.91313837783175,12.9358269157051,2.24575139050574
"441",2021-05-15,3.45832329315812,4.21870833312757,2.02731349327133,8.13445603590062,1.52786615905975,6.84851530469769,8.28326938570154,4.15171744759913,11.2955795391844,2.14331244590669,6.70001972831883,8.43334492205759,4.70538232637586,12.0705309022833,2.07899896060597
"442",2021-05-16,3.17962261911693,3.98049934053505,1.90459969547409,7.57149258733045,1.40978721798717,6.40133573847218,7.93880651692894,3.93077147593373,10.5186740300582,2.06485374811563,6.42311828031423,8.146667988077,4.32147866530327,11.4126442353605,1.91232607142721
"443",2021-05-17,3.0115403035656,4.38399076185158,1.75623887896835,6.80950622292101,1.12888219048756,5.95797492296515,7.45810511951,3.6826661788331,10.087225205564,1.94726824592397,5.99296011452237,7.98406925932612,3.99176730639121,10.7027144634346,1.82664023082597
"444",2021-05-18,2.81946360146748,4.39025910397097,1.74624597351003,6.45832795698701,1.09544511501033,5.63829216681426,7.218323193965,3.39189091149471,9.83867304108486,1.97064879545264,5.60870011277277,7.78658237302496,3.68342401262024,9.86025709077576,1.77419566063457
"445",2021-05-19,2.48997991959775,4.15624530074922,1.78867968065833,5.71642370717917,1.09430343141196,5.24312464469974,6.80188225696622,3.12910065433487,8.91776230175496,1.87835902331707,5.34764262651307,7.42300324414787,3.4397231722524,9.11455917350563,1.64134133685929
"446",2021-05-20,2.56855990780826,4.35775171390018,1.89324456951552,5.82902221646135,0.909670269933013,4.85407356605987,6.45861979016001,2.99476068725326,8.540391695316,1.7116267418377,4.94187894166261,7.22834252371444,3.09495045826268,8.71587852188777,1.53687950598508
"447",2021-05-21,2.38537208837531,4.23902995979033,1.68151717208002,5.67868822880778,0.88175960442742,4.58968473757478,6.22118203234809,2.8767385984097,8.3249445958014,1.54877200218761,4.67658764189428,6.90834268228763,3.0307362039142,8.30641558028416,1.4629051061094
"448",2021-05-22,2.49198715887542,4.22130015516547,1.71008040746627,5.67841307056822,0.852936105461599,4.42353074639707,6.02676469290097,2.69987384969474,7.76952249930075,1.42173395136767,4.31382488299041,6.60768808801627,2.85203842600183,7.89757827188523,1.36358980732101
"449",2021-05-23,0,0,0,0,0,4.24830935705219,5.86646063740587,2.55382018799096,7.31833776971737,1.29185928557595,4.03802000197277,6.44240450286589,2.66464329234375,7.57031682862832,1.31814276389955
"450",2021-05-24,0,0,0,0,0,4.19930595490308,5.76920486069496,2.28207252735397,7.067952081272,1.26574922023071,3.89960516145224,6.18707929260732,2.48806590996266,7.24121460304386,1.19907692294032
"451",2021-05-25,0,0,0,0,0,4.07280345559168,5.78133287411248,2.28408886490374,6.9777088948066,1.23248760553734,3.65305010730831,5.94397557824227,2.3059975961598,6.87169451206382,1.13495209721634
"452",2021-05-26,0,0,0,0,0,3.98748113815805,5.6201561057494,2.18192456915366,6.47403855586983,1.14085750792485,3.42051615927301,5.77456539804791,2.1968760456297,6.74682485875694,1.05409138622751
"453",2021-05-27,0,0,0,0,0,3.75350582970582,5.40746893081674,2.14037416394437,6.05113882690687,1.0990775966367,3.23693733671187,5.61872105532726,2.09705808101628,6.45864137748076,1.00241921901839
"454",2021-05-28,0,0,0,0,0,3.55403976456334,5.42975119200771,1.98223565746772,5.95513791766716,0.988542249965171,3.10730448724785,5.50692599460303,2.00891576741127,6.21782057746635,0.962246506411088
"455",2021-05-29,0,0,0,0,0,3.48240560066663,5.47829999870608,1.98208866731829,5.81245455340814,1.00467991801418,2.84685074592086,5.33936222102749,1.96586791982592,6.01429715280303,0.930777849351979
"456",2021-05-30,0,0,0,0,0,3.40206321916484,5.36428893962182,1.9589339094649,5.69164728220537,0.959405639289463,2.72520365259128,5.16044900275495,1.93458989511569,5.97696802005856,0.915490679030108
"457",2021-05-31,0,0,0,0,0,3.30012987261945,4.96009364731676,1.92045048422256,5.50433026371071,0.902443768313384,2.52002746181555,5.04487049775317,1.78002138317703,5.81242863557039,0.869557418349259
"458",2021-06-01,0,0,0,0,0,3.20115939605244,4.93486506279986,1.91001458158889,5.29610376690658,0.816758221379863,2.46911328521494,4.95544159324707,1.7503953087872,5.67475268122581,0.869156214930063
"459",2021-06-02,0,0,0,0,0,3.02985167383376,4.94490359436881,1.80049135728923,5.3964552720228,0.753679086851755,2.37000401500543,4.83423546447125,1.75844536560174,5.59061299261699,0.844977835953463
"460",2021-06-03,0,0,0,0,0,2.99567506752513,4.96606982860364,1.84290682797533,5.47777876998506,0.72651546359264,2.3656714446607,4.67754053612879,1.69236183522167,5.55424909821145,0.79139314767494
"461",2021-06-04,0,0,0,0,0,3.09600101847405,5.10317761500549,1.75369946197324,5.52698114170485,0.769365678711244,2.32923350476572,4.66596244480517,1.61721534346172,5.45742679899932,0.773455822936646
"462",2021-06-05,0,0,0,0,0,3.06697380206393,5.13158819140048,1.64892564168557,5.49587573355391,0.749259098332329,2.31235585915688,4.55258183716482,1.54275446830692,5.55786720687651,0.74499483289353
"463",2021-06-06,0,0,0,0,0,2.87138599386868,5.10584889203928,1.52193908682266,5.30418461723413,0.713403602592738,2.24733105834747,4.49401046992619,1.50669830835093,5.41923576373789,0.734758393074737
"464",2021-06-07,0,0,0,0,0,2.88297074346487,5.30156930939865,1.48849089725633,5.06555130606534,0.710866975683837,2.24181587297095,4.4551150183794,1.47359880076143,5.42324817441039,0.690643348837966
"465",2021-06-08,0,0,0,0,0,2.71384513599767,5.36721026066325,1.42958166848484,5.1226208802439,0.680460601467681,2.26219111715147,4.46636704739726,1.48788138084332,5.48194696805374,0.684556280402175
"466",2021-06-09,0,0,0,0,0,2.63364310153215,5.44577177982661,1.40673581676818,4.96422725512697,0.646380553588292,2.35167495341197,4.35891482003314,1.48301385826506,5.43793976863808,0.661657769137648
"467",2021-06-10,0,0,0,0,0,2.68578649555448,5.50508185480246,1.35839260319878,4.96400422213467,0.646380553588292,2.34564043829056,4.32356126438847,1.49583042171198,5.33467030531747,0.639697160183946
"468",2021-06-11,0,0,0,0,0,2.53527068759048,5.7638086877625,1.37866061346371,4.77115724905928,0.668799881337695,2.30105617392773,4.33667293900875,1.50057151742019,5.26348996803439,0.624811113325971
"469",2021-06-12,0,0,0,0,0,2.51882950368699,5.75441903093129,1.38952267522385,4.59668771026665,0.657907219127183,2.3018163431318,4.38365381402838,1.49482336274663,5.26630603352619,0.627154832071796
"470",2021-06-13,0,0,0,0,0,2.52352142127131,5.98206436848811,1.41132631494326,4.47214898492045,0.669670601510268,2.28848660346878,4.39545786317986,1.47589630265604,5.26970370729036,0.65714070794207
"471",2021-06-14,0,0,0,0,0,2.47210413926212,6.10972261629847,1.4182869206099,4.36123111176296,0.669409504378435,2.35259291540324,4.41130099523805,1.44791748794713,5.31399979032991,0.652889240117794
"472",2021-06-15,0,0,0,0,0,2.41754652581398,5.84311130903964,1.42419100824658,4.62494635432392,0.669148305368279,2.41536488822136,4.40232967579604,1.45518331405657,5.34798529474444,0.699168067176388
"473",2021-06-16,0,0,0,0,0,0,0,0,0,0,2.33006051572066,4.46781709779811,1.42772546380598,5.35239350785943,0.682247456349599
"474",2021-06-17,0,0,0,0,0,0,0,0,0,0,2.34475517199749,4.41824841211331,1.45597444747341,5.29014229830656,0.696462639064332
"475",2021-06-18,0,0,0,0,0,0,0,0,0,0,2.39524789045882,4.54138615791414,1.43403223217143,5.13631699266459,0.692956156833979
"476",2021-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",2021-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",2021-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",2021-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",2021-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",2021-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
