"","date","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH","cat JHH","cat SH","cat BMC","cat HCGH","cat SMH"
"474",2021-06-17,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.355294117647059,0.785882352941176,0.174117647058824,0.910588235294118,0.0352941176470588
"475",2021-06-18,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.343529411764706,0.750588235294118,0.122352941176471,0.962352941176471,0.0305882352941176
"476",2021-06-19,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.343529411764706,0.750588235294118,0.122352941176471,0.962352941176471,0.0305882352941176
"477",2021-06-20,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.343529411764706,0.750588235294118,0.122352941176471,0.962352941176471,0.0305882352941176
"478",2021-06-21,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.343529411764706,0.750588235294118,0.122352941176471,0.962352941176471,0.0305882352941176
"479",2021-06-22,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.343529411764706,0.750588235294118,0.122352941176471,0.962352941176471,0.0305882352941176
"480",2021-06-23,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.343529411764706,0.750588235294118,0.122352941176471,0.962352941176471,0.0305882352941176
"481",2021-06-24,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.343529411764706,0.750588235294118,0.122352941176471,0.962352941176471,0.0305882352941176
"482",2021-06-25,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.343529411764706,0.750588235294118,0.122352941176471,0.962352941176471,0.0305882352941176
"483",2021-06-26,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.343529411764706,0.750588235294118,0.122352941176471,0.962352941176471,0.0305882352941176
"484",2021-06-27,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.343529411764706,0.750588235294118,0.122352941176471,0.962352941176471,0.0305882352941176
"485",2021-06-28,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.343529411764706,0.750588235294118,0.122352941176471,0.962352941176471,0.0305882352941176
"486",2021-06-29,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.343529411764706,0.750588235294118,0.122352941176471,0.962352941176471,0.0305882352941176
"487",2021-06-30,0.55,0.775,0.175,1.1,0.05,0.33587786259542,0.83206106870229,0.122137404580153,0.969465648854962,0.0305343511450382,0.343529411764706,0.750588235294118,0.122352941176471,0.962352941176471,0.0305882352941176
