"","date","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH","cat JHH","cat SH","cat BMC","cat HCGH","cat SMH"
"321",2021-01-15,6.09666917258924,7.45301952231443,4.85276982763452,10.1033410315598,2.84594009072573,8.59084254351586,8.85330334560852,6.3648102401715,13.0777462107594,4.14278121676864,13.1208186089458,15.0605193898038,9.0394365504045,22.0960139510716,5.89097062869073
"322",2021-01-16,6.45677938294317,7.45922247958861,4.69301342422968,9.27510107761635,2.72017922203667,8.15905202494796,8.82728631152648,5.54790128524502,13.1128063666996,4.27212292917809,13.4064996889581,15.1323206425083,8.70023791584963,22.5958810589552,5.83486051519948
"323",2021-01-17,5.79735931265262,5.86834729715275,5.11364595958696,11.209789248688,3.43183624317944,7.26837022703441,8.62401518434942,5.45445354346707,13.2790554599883,3.96645511203876,13.1134974180373,14.9040104679137,8.14264726598604,22.0023591059771,5.86564686533285
"324",2021-01-18,6.63249575951617,6.53447587798746,4.32369922635699,12.4124685296681,2.49198715887542,7.7709623719033,8.5802817083014,5.86923129531477,11.9307433706138,4.35739473492357,12.3890573438221,15.0224019107981,8.53827985236899,21.7745486169989,6.02026565991211
"325",2021-01-19,6.23117163942705,5.08527285403645,4.51490586834321,10.2474387043788,3.02654919008431,7.74573348088647,9.55286097703566,5.85928460902832,11.5222072971621,4.45872105675153,12.5891597241656,15.0901798540535,8.31018585395872,22.2594433441872,5.94206120378114
"326",2021-01-20,6.66408283261845,6.57224276788373,4.44831428745767,9.61219928008154,2.90592068026641,7.45277461258719,8.26323096352325,5.10654502096697,11.8475840060533,3.72181050484157,13.1100122334514,15.1178713647814,8.90786363849807,22.2562060393598,5.64899770636394
"327",2021-01-21,5.83009433885936,5.97865996691566,3.83071468527741,7.85616795899884,2.72017922203667,7.20799884594936,7.74823073616289,5.70053724963221,11.3786096689264,4.16563143909843,12.6908006351548,14.5464384159228,8.6434146782992,22.1950178642208,6.0125202702361
"328",2021-01-22,5.30659966456864,6.65540194128048,4.07668676746203,8.59851004535088,2.99155060127687,7.71735716021825,8.21122865194933,5.06863331140409,10.9626878825585,3.85607269913752,12.5299068667714,15.0041906026329,8.2421900539731,21.85041236259,5.91822006347544
"329",2021-01-23,4.87282002540623,7.29790209580808,4.30087200460558,9.27092228421747,2.46525860712421,7.33060553561523,8.62066986689686,5.33919127430996,10.9722674605269,4.32235014751686,12.6904669013008,14.9214784465596,8.28873951624528,21.3785927918043,6.01909119581431
"330",2021-01-24,4.86254820027524,5.18646073927105,3.01402969461152,9.19293206762674,2.84780617317963,7.30166937207762,8.65198396469045,5.3206490191047,10.7806801234437,3.35487281577797,12.2426561561528,15.6290114407763,8.09927537448231,21.8160848567636,5.75563463953422
"331",2021-01-25,5.14295634824952,4.91674434966879,3.6502568402785,8.36824354330107,3.20536659369876,7.10299498316741,7.98759308308093,4.87109040217838,10.6883477913759,3.97276727050054,12.2362863851036,14.9726198089926,8.12655742858799,20.9422199343467,5.49362436379837
