"","date","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH","cat JHH","cat SH","cat BMC","cat HCGH","cat SMH"
"292",2020-12-17,15.9106096677657,19.9946867942461,9.2124575982742,26.7639683156291,7.62413929568446,30.1814994092495,40.711694967212,18.000747804135,53.7655161478771,12.8060664634774,44.3812307346528,63.0060224067158,27.3390751445214,81.5843398366034,18.6179069213349
"293",2020-12-18,16.4328177741981,20.3029554498846,9.38985489770742,27.7497635125058,8.04300938703916,31.3764676541524,41.9055380773793,19.1212856539593,56.0232850937869,13.21204914185,46.8323807182277,65.4377187612634,28.4936624046793,85.4769448265777,19.5923838037689
"294",2020-12-19,16.9410005607697,20.6620273690652,9.82076880900879,29.6799490397137,8.29122276868738,32.4384029420698,43.6794626871427,19.8870184469576,58.4720965339252,13.7887531242206,48.9966992744653,68.1432320131952,29.7908154258494,89.5196706766858,20.6075405287385
"295",2020-12-20,18.0053984960067,21.6050341355898,10.3236379246853,30.6640567277065,8.84180411454586,33.5030106397564,45.1067765692193,20.8725211917698,60.4834417193581,14.4743493342077,51.1729464641913,70.4624212099483,31.1812183732252,93.4134420948819,21.4736344656099
"296",2020-12-21,18.4769958326563,22.5213232293309,11.1426825764714,31.8060921837311,9.11149685836526,34.9564247960247,47.2180507390905,21.8068636955512,62.6508970318755,14.8688534874885,53.4058029323707,72.9051351564479,32.504937160259,97.5989988036458,22.451895643644
"297",2020-12-22,19.3580571080881,23.8117093044578,12.1113325030733,33.7756939232934,9.35865241367581,36.2513144542653,49.4781625864076,22.3663418699881,65.7835330775954,15.4697137902625,55.6448741767409,75.359763882703,33.977436029953,101.527235584339,23.3724323460701
"298",2020-12-23,21.2542789809488,24.9885473767484,12.1704303539357,34.9915704134582,9.34331311687669,37.4162857521278,51.2575826787021,23.5156633481312,68.6449616622417,15.8703409959001,57.5728350976089,78.2724531302753,35.2001552371538,105.854749343039,24.200414649426
"299",2020-12-24,22.1900315457189,26.2442374627269,12.8365688562014,37.0606850314454,9.55654226171789,38.4135532357863,52.6669397068078,24.1615076338214,70.8114496863179,16.6415365191814,59.8556332853155,80.4227892438318,36.5768452859547,109.805463109627,25.2308720655928
"300",2020-12-25,23.0162849956286,28.294169010593,13.5465862858508,38.6554976685076,10.152708998095,39.3894949401087,54.3873753505134,24.5108168166102,73.1136948656072,17.1520245701854,61.863687634596,82.7986154373314,37.9925138501063,113.351929541565,26.1356588659988
"301",2020-12-26,23.9193305717363,29.5929045549774,15.1858486756585,41.4285831280772,10.7191126031962,41.4297658656129,56.0046032721393,25.631448564743,75.6496036813689,17.9137032285002,63.9628834413481,85.0406914527873,39.571784992265,117.19567487325,26.7339395502315
"302",2020-12-27,25.2148269873105,31.290413867509,15.8350678874453,44.3308865239575,11.0830670394075,42.5469545615495,56.5093163808408,26.5637733381303,77.7554486545249,18.3410827095441,66.1442745628028,87.1570439893128,41.0064784146642,120.683404488899,27.5584880135267
"303",2020-12-28,26.2687908933776,32.6656930127007,16.5883807226625,46.8280831873353,11.2181772137901,44.1984561431232,57.3383286685499,26.7940105693257,79.9359563882908,19.0492692157464,68.2822698341408,89.7489894498341,42.5188322371357,124.295963350345,28.3674163684091
"304",2020-12-29,26.9906928403107,33.6711207862168,17.6561603980027,49.80636881966,11.2044633963434,45.6796023487705,58.2711532430402,27.4746112360505,82.2011500987643,19.2920835599332,70.0589708696036,91.9521296851423,43.8479629320131,128.296170202315,29.1532816767847
"305",2020-12-30,27.9667212951393,34.6541483808216,19.0107864119294,51.2468962474802,11.256081689469,46.1362842832345,58.4724722404157,28.3225653118613,83.8705288062358,19.5967118942891,72.0158152565034,93.7501140317646,44.8717511185256,131.894718421189,29.9045355368503
"306",2020-12-31,29.8311917294633,35.9461750399121,20.0181011836787,53.2402514550786,11.0945932778088,46.6741154105367,59.9706297208269,28.7499786548288,85.7276358640668,19.8066494459544,74.0970135238175,95.5349896951654,45.976024201578,135.246319945585,30.7663307635233
"307",2021-01-01,31.2473098842124,37.0540061936628,20.4063562401522,54.3229003275782,11.4061386980871,48.271814296488,60.7115635243754,29.3059549476986,87.228947844812,19.8057285706486,75.8927640463969,97.0409787232028,47.0126773744065,138.456436959934,31.3605439187348
"308",2021-01-02,33.0574405391585,38.4693384398536,21.4365925463913,56.415068908936,11.716974865553,48.8407004470861,61.0816598848668,29.9609033745314,89.1072995478039,20.3112515080715,77.6950085814881,98.7547513043819,48.2264447549519,141.677398548659,32.0971376878198
"309",2021-01-03,33.3962479179922,39.4112214350177,21.8854832023421,58.8719744445521,12.0370262108213,50.0129789110151,61.2166642645933,30.7544813209653,89.9280005175349,20.5215403155341,79.0339158943279,100.252273734451,49.28026164942,144.764681502018,32.5976613252459
"310",2021-01-04,34.8088979285469,41.8207409666543,22.4398640815848,60.6729758624052,12.0176692831847,50.4005516353861,61.3242354175131,31.3288357606767,91.1289627415915,20.5282632367097,80.4022205618743,101.829036885071,50.1461435693602,146.736953622724,33.0503657591956
"311",2021-01-05,35.6927075885257,42.23889646996,23.0992288832333,61.1149736153097,12.1747433237831,51.4063779932595,60.3249934166662,31.533903031218,91.5405180944696,20.7600188153387,82.0017859202935,102.908258373769,51.1058051131471,149.094473177848,33.730025559158
"312",2021-01-06,36.6975476019856,40.7519861479168,23.9036477341848,62.8376827628136,12.4050141072068,51.9030228470892,60.5398051122576,31.6389956767457,91.8053326416879,20.9439107659069,83.3335737722022,103.646708953139,52.0135927935585,151.091227896939,34.0046366877074
"313",2021-01-07,37.5383054359144,41.4703508545563,24.0665223910726,63.4216839889954,12.4437735434232,51.9256246669915,60.206268020307,31.6686692061492,91.8986731180349,20.940507770439,84.436119265858,104.09519263353,52.9503650065348,153.222896840723,34.2159732017859
"314",2021-01-08,38.2117455764586,42.3662306560308,23.3471090287427,64.3132908114645,12.6229948902786,51.6593768686815,59.9748369044026,31.9012337187604,90.6579251388339,20.4239348124165,85.5688112504991,104.903024296606,53.537411166993,154.959573770433,34.4174897198491
"315",2021-01-09,39.4625138580907,43.0655024352439,24.0286157528893,64.3263116850329,12.6836262559254,51.6462013023999,58.65724852578,32.0579115130333,90.5755238947881,20.2319081889971,86.0571924094548,105.221704972082,54.1849555851503,155.30166013769,34.4767912507544
"316",2021-01-10,40.4638650526615,43.795861676647,24.3902516387183,64.0140560736468,12.7514459964351,50.9722317061417,58.3320949086174,32.2985425531498,88.7737050089051,19.9126494076803,86.4058260883311,105.710068986455,54.5007613546388,155.802530257381,34.4257991290651
"317",2021-01-11,39.3744523771442,43.8604605538975,25.0401677310676,64.693334277961,13.3412892930181,49.7980350829009,56.6932087915423,31.8142938315359,87.4183148647319,19.9580324204779,86.8719939342007,105.664839326505,54.7883303312341,156.751440224505,34.3375989914594
"318",2021-01-12,39.6029039339289,44.1043577778886,24.6689962300861,63.8110051245081,13.7856583085466,48.8565517393967,55.0045624819345,31.5868989209006,85.7712885784564,19.3121895865751,87.3058277859956,105.250563558642,54.5654161230188,157.103420255752,34.2550592631381
"319",2021-01-13,40.2569171074984,43.8343401341916,24.8410446640233,62.9466788242239,13.5963230323496,47.6933100845037,52.8772702644806,31.6346082832241,84.0493020882162,18.7516842667575,87.0075730228225,104.303149232381,54.3988623939672,156.97756181095,34.1774445543106
"320",2021-01-14,40.4190549122564,43.8852979367806,25.1904743901341,63.8677344204411,13.6253440323538,47.0464635620841,50.5892727542311,31.2503029529048,80.8689478459766,18.3503892847136,86.7292197501944,103.573640124888,53.9957873020366,156.509813641477,33.9674971040784
"321",2021-01-15,39.9581030580782,43.5532719781189,25.3778939236494,63.6582869703545,13.1479798828565,46.1211898293315,49.0457272699708,30.8978365086435,78.6258622989162,18.2610226875444,86.1906906557161,102.485363316513,54.0100282371062,154.973144229979,33.9241898567887
"322",2021-01-16,39.1061935631685,42.9279556349939,25.0674589857049,61.5034501064778,12.7121005345301,44.5818087635506,46.7342708216009,30.4994800881538,76.6139020984805,18.2100608633858,85.8502226440193,102.151923875946,53.6223859672116,153.158276573762,33.6787020272785
"323",2021-01-17,39.6640895521377,42.840627621453,25.1887747816364,62.3128748734962,13.7781529966828,43.0223481508997,45.163860060667,29.7597218830932,74.1873841177863,18.1889800537726,85.1329701724346,101.028221073555,53.2762549469881,152.188820727165,33.4329333107011
"324",2021-01-18,40.2318281960937,41.5694524260303,24.5914619329555,61.821497070194,13.7375170609539,41.7834843603714,43.2108850161861,29.1424308751834,71.2242016080426,18.2861093711221,83.8906190465527,100.418888309978,52.8213804881906,150.591726062482,33.3955050743293
"325",2021-01-19,39.3267641053774,41.30223208254,24.4985203634832,61.7621243157973,13.8726124071856,40.3525977909254,41.9672010585335,28.2751718770529,68.4326489765889,17.934594245901,83.2550339012374,99.5876189133491,51.9508495955785,148.950377673226,33.2432599303355
"326",2021-01-20,38.2277386200126,39.2951650969938,24.3151701618557,59.1453928890493,13.7280506627853,38.5090104311838,40.4254643647338,27.5304854042784,66.4155996329129,17.6173382715278,82.3871597480426,98.3712325799975,51.4476566597406,147.621306289398,33.1939973728941
"327",2021-01-21,37.5807131385236,39.003773855872,23.5615682839662,58.9826245601194,13.8868417935829,37.3614691581935,39.1576520982631,26.480085322956,64.5448191648324,17.1726172181835,81.6534090088599,97.1512006454435,51.0061731252778,146.497308217178,32.8945766188631
"328",2021-01-22,36.078075059515,38.4749837556821,22.7858371581998,58.1965151448091,14.0176451303348,36.2501619044386,38.3788113729845,25.6473509191877,62.6760484252911,16.7933622400473,80.9449542894027,96.4674136063016,50.3839841636964,145.134996917021,32.859377430516
"329",2021-01-23,35.0396115132574,38.3910715531619,22.7905682245968,57.1466315717733,13.5318143646741,35.287611804705,37.8786933274235,24.7202022263573,60.4164181442129,16.6637252420625,80.1515728809742,96.3615738717002,49.7221567510131,143.881061915231,32.7725684937074
"330",2021-01-24,34.3292058603167,37.8919434048981,22.2651633724076,57.3065441289213,12.6487153497895,34.2314573079333,37.6280905822023,24.2590255470854,58.3851437456271,16.32503385531,79.5660999260329,96.1805820599872,48.8507872316178,142.811426292103,32.4470076355011
"331",2021-01-25,33.3674991571139,36.2641351751286,21.8272192457033,56.0247211059546,12.6297020946656,32.9666597131499,37.4907684381328,24.0736056383973,55.7242057844547,15.9412855445979,78.8815047197454,95.9518521127937,48.2912940924253,141.677796469513,32.4112762640681
"332",2021-01-26,32.8199634369083,35.3806444260135,21.2255594743696,54.6353308308827,12.8144205877597,32.3993620988669,37.6711408567191,23.4743883559999,54.7319684368849,16.0514222329949,78.1315201713793,95.7849186357763,48.1189371896655,140.772863341225,32.2367362494071
"333",2021-01-27,31.6990141802549,33.8805899446866,20.2900067767362,53.9737841456387,12.3989666908174,32.0947478503588,37.8102645625168,22.7722756840128,53.4811219604964,15.7941237222088,77.9862738698979,95.7481833990674,47.8878410498451,140.226937058529,32.1564915712677
"334",2021-01-28,31.2742306060437,32.7103863474585,19.2597377967614,53.0810641848861,12.062752588029,31.6959048276717,37.7443703350267,22.5662851160309,52.3411574202899,15.6467844469005,77.4054878914237,95.9643404358834,47.3444387836314,140.020444300628,32.2399266744253
"335",2021-01-29,29.527857609383,31.6314321522121,19.7584001123573,53.3796777809683,11.4144645078076,31.7192373316065,38.461980346464,22.0670770232828,51.0315009586039,15.740557969785,77.3379068368807,96.8877135271854,47.4237010810149,138.739431077254,32.1823623813248
"336",2021-01-30,28.4451116186947,29.8319354886672,18.8745695315151,51.2246034635701,10.8604788108076,31.7290422983035,39.5971497656676,21.6749377216512,50.4875639594751,15.5684622765485,76.9882142959844,97.1917818446163,47.4065011820664,137.844062019044,32.2322655511609
"337",2021-01-31,27.3115245821247,27.5960934735335,19.0482118583346,49.8899789536937,10.4115020530181,31.6486119233717,41.7045390106691,21.5167645227406,49.7708237715498,16.2691223612182,76.6019229117104,97.6932997812303,47.0434012375806,138.007265963874,32.2450439527623
"338",2021-02-01,26.3447219571587,25.4064952325188,18.7928011483121,47.3000792811175,9.85025380383673,31.9948625763611,43.7168474704357,20.7551342040409,50.7416747580518,16.7497824582951,76.357032284124,97.9884237495804,46.8187503325213,138.872177916629,32.0353092393734
"339",2021-02-02,26.6968045840696,23.8788478574658,18.1521176450573,46.5153133387275,10.1684561266694,33.131663505238,46.1008438506394,20.6371613966418,52.4197822976396,16.6404579977581,76.6025365160452,98.2556761948045,47.2821069911493,138.939750035015,32.0948424965584
"340",2021-02-03,26.3668352291283,21.1298219348862,17.5669433880798,43.4110513003313,10.0498445261606,33.8630841311384,47.8939218373864,20.5398301382526,53.6463512864725,17.0818921029934,76.869542332502,99.1082929710735,47.5295168315671,139.858491528384,32.2044967523584
"341",2021-02-04,24.7517549882832,20.2432087377471,17.2220607071279,43.3470803515069,10.2383775570156,34.0632601660708,50.8154780368287,20.3313929217553,56.0585667339048,17.3528023173901,77.0683712091442,99.5112791158886,47.7245292635308,140.507910422686,32.2710556462901
"342",2021-02-05,24.4515336942287,18.4145153343768,16.8683134900914,41.9992187427338,10.224480426897,34.9452942652163,52.8239674780306,20.7830592440402,57.7648845681119,17.3183480501277,77.0235783250368,99.7024167365776,47.6365081128992,140.421345472688,32.3626466725758
"343",2021-02-06,23.2215417231501,18.3083143680679,16.0436124361068,40.5399802663987,9.76316418995399,36.0280792280371,55.2910791376052,21.4593255103846,60.0543739016471,17.9481412122148,76.7327118723187,99.9453189184086,47.9592096578276,140.135061574015,32.4319761899391
"344",2021-02-07,22.1124399377364,18.2023178469117,15.5662896992186,38.4602067077128,9.21561175397488,37.5789796270085,57.2040593941099,22.1832822850071,61.9590290029143,18.3104583829964,77.1198998549222,100.304219605101,48.2758853597367,140.395729861424,32.162424636173
"345",2021-02-08,20.1624496279594,18.2576011567785,14.1694874642663,37.0258018144104,8.92997060465487,39.3094521505744,59.3795641442252,22.2798863040593,64.4351701210951,18.9493450052,77.1885849172175,100.48413260406,48.5152406546494,141.118402096894,32.2915450812906
"346",2021-02-09,18.4864646430841,16.557173671856,13.5275413508886,36.3748195871815,8.96935755781873,40.4971494441929,61.6004454738973,23.4240991592134,68.121049327349,19.0857220569293,77.6236276232819,100.7930157409,48.5406201102957,140.513798654996,32.2876732024847
"347",2021-02-10,16.8959869495688,16.7807739690397,13.2730695394848,34.9985713994157,9.04264203648469,41.2431791352826,63.3045864074471,24.0026560696422,72.346469536063,19.8342235068561,77.9591995499163,100.853121170477,48.8206511412401,140.564192204501,32.2307326957332
"348",2021-02-11,16.5010416337878,16.4939193341061,12.6738904839832,33.6117445991725,8.76584280032445,42.2316886875016,64.8888423025849,25.0490643763198,75.5196962435335,20.4462139825425,78.1847555827627,101.588765964757,49.088102195569,140.800247404627,32.2409951163106
"349",2021-02-12,15.8852132500637,16.9295599470276,11.7301960767926,30.9002831702235,8.15072849504877,43.2617598037047,66.0205490398172,25.4483758946207,78.8613248690841,21.2972502618048,78.2851486974023,101.815498075897,49.3197621908354,141.35036349269,32.3424979080815
"350",2021-02-13,15.1358638669882,17.8311349891138,10.8050913924872,28.4219985222714,8.18825378209542,44.0463412987684,67.6626563762204,26.4545594444739,81.0086535990314,21.4858037918641,78.7090570361225,101.948752551038,49.3918976306549,141.606822387598,32.3959093491841
"351",2021-02-14,14.0917529072859,17.8254733457488,10.4139029667075,27.6758017047384,7.50162482399647,46.0096657465899,68.7629486245954,27.3190035125093,83.7875002690055,21.8684877342596,79.2518092749712,102.413377694498,49.1176268263431,141.81665079081,32.4030870416229
"352",2021-02-15,13.6280730479404,19.0838773576021,10.1313560296734,26.7770307353149,7.23874125798125,47.5984309484172,69.9396503276593,28.5419530878187,86.2931603744863,22.1190474032432,79.6866579811678,102.357193312622,49.2577881007797,142.326261106979,32.5113554822637
"353",2021-02-16,14.1548357461328,19.8458906325718,9.3962758580195,25.7952999594887,7.18048570780557,49.3778494666148,70.5530468266668,29.1093535916367,88.3876453596489,22.913574025005,79.968878514056,102.801097297336,49.4212632887091,142.678979938402,32.6965137660997
"354",2021-02-17,12.9888173056672,20.565687442923,8.43667588567915,25.0669104598074,7.22824321671594,50.9474467322518,71.3947604344545,30.018497492609,90.8903848562682,23.4706421899979,80.2891177068557,103.385219533515,49.6650987018625,143.329476058717,32.5589080183823
"355",2021-02-18,12.2631307177246,21.9280072053983,8.40353348300583,24.6667286035258,6.9778220097678,52.2945760586909,71.8526071645481,30.5764194936924,92.4326757455448,23.9212648046406,80.6018779693124,103.20163905246,49.6747776537359,144.832499096245,32.6835951146654
"356",2021-02-19,12.8971896163467,21.860924042684,7.69411300930783,22.7521290212586,6.44743165919578,52.872411247295,71.6522934909949,31.0326384458884,94.4222835154092,23.6747969028484,81.1313714789925,102.923373949703,49.6845001834325,145.473138656551,33.0328494151569
"357",2021-02-20,13.2681715017556,22.4231883326168,8.11229776327275,22.638669903508,6.71002049177199,53.7296896740864,72.6569128148157,31.8545840833852,95.7576548674158,23.5482462143732,81.2025558770711,102.954478468293,49.7194051079723,145.444029277916,33.1536862939688
"358",2021-02-21,13.3813302776667,23.6600797758587,8.96256101792339,24.229617722944,7.21647420836519,53.8826060698098,72.9113393071941,31.8923221863777,97.2139583462014,23.6572336686695,81.5508837186583,103.039618140667,49.8918134203076,145.878584315648,33.186392008365
"359",2021-02-22,14.2862696320628,25.5328709705744,9.69249064998259,25.5119579805236,7.22149568995232,54.5883771094893,73.4851458648746,32.0814039472426,98.3940671974021,23.973420687949,81.7924023848748,102.734759096635,49.8436198122303,145.957647058823,33.3602034629063
"360",2021-02-23,14.9026004442178,27.0286884624467,10.3440502222292,26.3598179052891,7.48515196906516,54.9299833507768,73.2067882383975,32.2793207503389,98.4419099087307,23.8575009335724,81.763766528671,102.689631057101,49.8486170048983,146.422319020245,33.0835631943299
"361",2021-02-24,16.004999218994,27.951520531091,11.4481439543709,27.2164357512147,8.1935569199219,55.3513392726839,73.3815932304905,32.4382718061453,98.9341914806261,23.7627518601859,81.8610587591955,102.324725955502,49.8438177457751,146.611446826243,32.9906623257558
"362",2021-02-25,15.7461106308828,29.6462371136709,11.9914292309132,28.0320798372151,8.5905471304219,55.7196912480167,73.3427360110535,32.4968063318581,98.9352563763634,23.6597262600164,82.0643752370356,101.827888879389,50.2571509966251,146.378110186833,33.0697929466807
"363",2021-02-26,16.3697701572136,30.3697937925169,11.9644264384048,29.5143079708808,8.67031573819547,56.2401242552723,73.5898046981741,32.4816919382393,99.0849315988526,23.7449739206559,82.0533979568365,101.118621327819,49.9612197844783,145.4926806278,32.6990271275233
"364",2021-02-27,16.793581363128,30.2943889194022,12.0291053283276,30.8601279971422,9.08979510220115,56.2517773547455,73.1088744467567,32.5228647051404,99.5200369191198,23.8119612438998,81.5616282668286,100.427582916152,49.7642139316527,145.336110416522,32.4695817405815
"365",2021-02-28,18.3313256476448,31.1084795514021,12.8642916633602,33.0416403951136,9.43716058992322,55.7903937265723,72.1415944499933,32.3954698169086,98.7969489949125,23.9568134060388,81.1376531231047,99.8835611650058,49.5068595296089,145.025692013328,32.1096360619002
"366",2021-03-01,18.9886643816778,31.2759392344978,12.4416387586202,34.249005460013,9.85111034350951,55.460230697095,71.5071893633435,32.0360807749286,97.9445055026023,23.482357831036,80.7973395704394,99.0344569724097,49.2210727089112,144.817176063632,31.7291478538175
"367",2021-03-02,19.6119223942988,31.9949117048321,13.5452713151121,36.0466277895728,10.1477830091109,54.6519167348872,70.7448010449584,32.0547431055379,98.4964698423853,23.0346518697522,80.1072293822971,98.1524521143275,48.8445794451797,143.83586601247,31.2925099985112
"368",2021-03-03,19.8235812859332,31.4721205990318,13.4675303972183,36.3908985874216,10.0343161201947,54.304882103425,69.6058998562359,31.5640833592939,97.4878971957265,22.5669332500579,79.7898168351591,97.402597636293,48.4309546699445,142.910468742232,30.8454422334061
"369",2021-03-04,20.8803735598767,32.4713720067385,13.7789468030035,37.8198030137652,10.0436235990802,54.0060998352605,68.7943437573122,31.7767546340672,96.5060889701846,22.3815049512588,79.014354930741,96.2340343941713,48.1774660530638,141.887543247178,30.5347541511744
"370",2021-03-05,21.7588918605705,33.6079975601046,14.2809094598348,38.9353309989783,10.3027908840275,53.5443409281372,67.5814102662655,31.3878482297032,96.1933994356308,22.1804845369799,77.6529503647223,95.0863726532875,47.4421767882577,140.332659527652,30.0902770855721
"371",2021-03-06,22.0136179443544,33.9232958304467,14.2688252845145,40.179939024344,11.0589047830244,53.3657019173735,65.9950820416177,31.3447830695077,95.4172421018396,21.785906479002,77.0796572106372,93.7028979252231,46.9520856555366,138.973986742136,29.6032168830853
"372",2021-03-07,22.468297109483,33.7908918941185,14.3965056524144,41.193415736013,10.9835103678196,52.4344749410619,65.2447995213155,31.3569296376932,94.7354970681791,21.2446601880163,76.1736764783957,92.5788210775592,46.4278960410209,137.308660634066,29.0118480987304
"373",2021-03-08,23.1173095320368,34.6998198842588,14.1684288119749,41.7150752126854,11.104025171081,52.198167402188,64.6329174659631,31.2470955470963,93.7447956327912,21.1896517255059,75.0230246180289,91.1396280478039,46.0825348927913,134.882401600771,28.6971236396666
"374",2021-03-09,23.803361107205,34.7666416986168,13.9035966569805,42.7597284252367,11.1187904018378,51.4556716876364,63.4685428314032,30.8663912112196,92.6238737173195,21.0471457372791,73.7975705379319,89.801796854735,45.760701836029,133.232361292224,28.4281745327841
"375",2021-03-10,24.705464982469,34.8940449790505,13.6616250863505,43.0756239072634,11.382854431117,51.1416359811801,62.6646926313489,30.5094440400147,90.6136728834008,20.6678286210783,72.9790780465604,88.2223394411562,45.0085744080193,131.511650994902,28.0139929444562
"376",2021-03-11,24.8805144641344,34.7339891172897,14.2572569241071,43.7617912681828,11.7770964163498,50.6825874082483,61.5740626279347,29.938088515957,89.6367973202553,20.3613501840645,72.1211136677617,86.8336259393308,44.4908440641031,129.852020115313,27.5552644823461
"377",2021-03-12,25.6056512317105,35.667833898346,13.9685137004622,43.9604296498567,11.3081552430094,49.9318771403387,60.7542160063232,29.5566427134243,88.9558338527324,20.3207110532561,70.7530090181407,84.7742485545763,43.9327831341247,127.6396233996,26.8808990210508
"378",2021-03-13,26.1438329248027,35.7692255996688,14.1385112370433,44.6242016735314,11.5568161705549,49.2653576238205,59.9609666557245,29.0573439063702,87.7681674021795,19.7419191467899,69.2982142002915,83.0467481307155,43.2986452875494,125.204369425286,26.2249302663334
"379",2021-03-14,26.6647707659376,35.753006866556,13.8296556356259,44.8070795187546,11.9192858427005,49.0628781867354,59.1298143538097,28.8659315147515,87.1078934087419,19.4193672224488,67.9550800543293,81.0631160820218,42.8032147031895,122.659701060943,25.472184598799
"380",2021-03-15,26.2949496101438,35.7604530172648,13.9122023777689,44.9077944236855,11.5271147734375,47.9467721015295,57.5643110255978,28.1021843662698,85.4366975446592,18.7070191871055,66.5155662505644,79.0806938937236,42.0679671508811,120.597670012554,25.08397368122
"381",2021-03-16,25.8203408188196,36.0386944824587,14.3756521591196,45.0309615709014,11.5406888875838,47.1276455577537,56.121749078722,27.8016650524119,83.8674821355547,17.8573196358428,65.0038876239596,77.4447530641207,41.4232387847533,118.064603838681,24.4785150057313
"382",2021-03-17,26.5182837868517,35.7141078567,14.377912748379,44.3426924644862,11.6021549722455,45.9360632218079,55.5302834217611,27.5047267499628,82.5459983930657,17.6815085283403,63.6437940230394,75.5132874853903,40.5215468506516,115.625552425502,23.8530175091257
"383",2021-03-18,25.8398795469329,35.9585786009403,14.1322105489552,44.475021079253,11.4998913038341,45.070433519367,54.2467422947147,27.6048709967027,80.1822162924436,17.3440255003918,61.8919999637721,73.2616392585589,39.5267225976043,112.494243980391,23.1343593535451
"384",2021-03-19,25.2897088753509,36.2636181316757,14.2197046382828,43.4076534150373,11.9687092035858,43.4170960359146,52.5893092983684,26.9610669624225,78.1374776644877,16.8488171950361,60.2937044921282,71.1139500231092,38.6534530658004,109.671729110514,22.5004175278446
"385",2021-03-20,24.8343386261845,35.5879192985485,14.0523796917106,44.2695154705809,11.2713963198887,43.0954372563129,50.9718933166152,26.3866663720203,76.651456084972,16.4114290598856,58.4956157112603,68.8978603129977,37.7637563377051,106.829708968709,21.8012665896616
"386",2021-03-21,24.797567925101,34.6691144969121,13.6608702138627,43.6093739922967,11.1478417193643,41.8644480968204,49.9294193288433,25.6817400962653,74.9469481966751,16.0249499542454,57.1005329664435,66.6852048043071,36.5772530520056,103.79148770025,21.127329125712
"387",2021-03-22,24.0093601539066,33.9176852836393,13.7322385283682,43.0876359876009,11.0086329759875,40.8708691746252,48.9151692464987,24.8221246220676,73.3421234399682,15.4790526906071,54.9910263330539,64.32057790372,35.5843427331581,100.662022169567,20.4538019071455
"388",2021-03-23,24.5769709280863,33.5603560767761,13.822422906278,42.3033982086546,10.9681071748958,39.8769975240212,47.3721699633293,24.1094855215918,71.0718163321002,15.0092293343735,53.0988910407532,62.1207688163878,34.629923176911,97.3766784212011,19.8502150285129
"389",2021-03-24,24.2604487798557,32.5519200662572,13.4096746791263,41.6332499331964,10.7621733399904,39.0254795525845,45.9096852709559,23.4120183576273,69.0471463585225,14.778302627212,51.2164093514101,60.0475873109695,33.3607526074109,94.2832350991482,19.0418262623322
"390",2021-03-25,23.8677475895821,31.6472352662914,13.6143306849804,41.3370218448306,10.573079021742,37.5276896003897,44.0860479996426,22.9091816588271,67.6215633858133,14.2117109758802,49.5039752484376,57.5657733758512,32.0737710215568,91.0181126200357,18.2656891276502
"391",2021-03-26,23.0983630372371,30.9355782231398,13.6578731872865,40.6008312722782,10.3099163430166,36.6331416028018,43.1067843899237,22.3126597925275,65.16424990028,13.8918798196209,47.7030303637238,55.594000323527,30.9999249022419,87.6224726669076,17.5737637099813
"392",2021-03-27,22.2362176414965,29.6632769599045,13.1837020597403,39.5439944871532,10.0029995501349,35.4682135557142,41.6794983640885,21.6791554658929,63.1573160505785,13.2145055586153,45.6513323651436,53.21030157565,30.0118164502517,84.4504585551376,16.9929030576079
"393",2021-03-28,21.1764019606731,28.4817485418294,13.1795295818933,38.7086553628513,9.86125625871268,34.3489312263737,40.1701279792069,21.4805715126157,61.5610382938248,12.6551164552435,44.071515708968,50.945782375664,28.7786333658898,81.4558698618343,16.3388113309794
"394",2021-03-29,21.0248513668944,27.9047934950252,13.0592639532249,38.2678389773972,9.74666609667121,33.5278090452065,39.0183281077733,20.5009149157477,59.4021709427278,12.287487281225,42.3713787318768,48.7068112443393,27.7270136974993,78.4046614672393,15.6573959662169
"395",2021-03-30,20.3093420622136,26.6237558394754,12.8248781670626,37.4509596005229,9.66562853621015,32.1597789785935,37.5019219444162,19.7553063419384,58.2139726883895,11.8659303475389,40.839237256026,46.9411361344365,26.7824418029301,75.0586741654424,14.7229987918768
"396",2021-03-31,19.8934034292778,25.9979686706481,12.6762573340872,36.2373771125892,9.40741064267953,30.7797562042566,35.9932689937262,18.8717667794082,56.5919447799203,11.4972678745831,39.193691039516,45.0100861284135,25.9429999625876,72.5949595131287,14.1119039298725
"397",2021-04-01,18.7619295382964,25.3154967361891,12.3223374405995,34.5563941261237,9.02326853196778,30.2885026370317,34.5909205889622,18.4878845828162,55.1032193306996,11.2648583645059,37.8105592252659,43.1067501839177,24.7265011999615,69.0174917500922,13.3661751470749
"398",2021-04-02,18.3877676731027,24.7860343742197,11.7311284623433,33.6530459245519,8.8289297199604,29.3529188755129,33.5849912091716,17.7974835993618,53.8101614666793,10.9491357292868,36.3762562964542,40.9157279934237,23.5766661962063,66.3027948181073,12.7706358684456
"399",2021-04-03,17.8794400080092,23.7001977839848,11.3158075275254,32.5272097635195,8.34082579844466,28.5692568288972,32.6715720191739,17.4785924653297,52.4803847301351,10.7388438268994,34.8190334140578,39.2096944442099,22.6022843564868,64.261610898686,12.1310637318595
