date,JHH_optimistic,SH_optimistic,BMC_optimistic,HCGH_optimistic,SMH_optimistic,JHH_moderate,SH_moderate,BMC_moderate,HCGH_moderate,SMH_moderate,JHH_optimistic_std,SH_optimistic_std,BMC_optimistic_std,HCGH_optimistic_std,SMH_optimistic_std,JHH_moderate_std,SH_moderate_std,BMC_moderate_std,HCGH_moderate_std,SMH_moderate_std
2021-04-21,35.8716216216216,44.5810810810811,22.0,67.6081081081081,13.5,53.2727272727273,70.0,35.1818181818182,113.818181818182,24.5454545454545,18.542967052229603,21.9541947951077,11.366736677811401,32.7246157318787,7.88729734823402,18.9693097065708,23.135961775399103,13.815789266554802,42.3080009235695,9.623490543868892
2021-04-22,34.722972972973,42.804054054054106,21.6013513513514,65.5,13.182432432432401,52.454545454545496,66.2727272727273,35.0,110.272727272727,22.818181818181802,17.7546419305023,21.1856844781538,11.5517284683411,31.8309512810953,7.785153196918389,18.9754081827633,21.041478124240502,13.0662646815099,40.120479715003206,9.561458445410189
2021-04-23,33.9864864864865,41.472972972973,20.9324324324324,63.3040540540541,12.932432432432401,49.2727272727273,63.636363636363605,32.545454545454504,105.818181818182,21.0909090909091,17.8094214690042,20.726809230828604,10.9283057724537,31.4620446543914,7.63939130354493,17.591789970897402,19.194093444091,11.5236013654479,36.9343845262186,8.60712754803246
2021-04-24,33.4189189189189,40.324324324324294,20.2635135135135,61.1486486486486,12.432432432432401,47.636363636363605,60.545454545454504,31.5454545454545,102.09090909090901,20.5454545454545,17.6436243417373,20.0941083930348,10.514701089739699,30.1889018593116,7.48255824347905,17.955868765963302,18.1025544976073,12.085781551164999,36.2578005286249,7.315781650447531
2021-04-25,32.2567567567568,39.0337837837838,19.4797297297297,59.8378378378378,12.0337837837838,46.7272727272727,56.454545454545496,30.0,96.9090909090909,19.818181818181802,16.992097376873698,19.1333921847066,10.1445429309706,29.5392670529883,7.234877556016259,16.569911993462,17.5103275311438,10.995866992151699,36.2678283317436,6.91267849440014
2021-04-26,31.405405405405396,37.844594594594604,18.844594594594604,57.459459459459495,11.682432432432401,46.0,55.363636363636395,29.0,95.2727272727273,19.0909090909091,16.8770745823223,18.4624208676735,9.51720549905917,27.971843559913,7.17167585880824,14.6411623979668,19.601821470431698,12.468141218904501,36.4269902659376,6.57065854530642
2021-04-27,30.4932432432432,36.6824324324324,18.1621621621622,55.4864864864865,11.3851351351351,44.1818181818182,53.1818181818182,27.3636363636364,91.9090909090909,17.4545454545455,16.2657394135822,18.50238741431,9.13417554531455,27.2901047521799,6.91602491735059,13.3676555489747,18.1249109430699,12.2271882389781,34.3020130484138,6.62452243717697
2021-04-28,29.722972972973,35.3310810810811,17.5405405405405,53.905405405405396,10.8851351351351,43.545454545454504,50.363636363636395,25.7272727272727,87.0,16.4545454545455,15.758661687734099,18.0027732523967,8.79217894032115,26.3208728799022,6.67034952754174,13.0826994459625,19.170397289347104,11.755779306683099,32.220828949327505,6.372720788480691
2021-04-29,28.6756756756757,33.8513513513514,17.141891891891902,52.5878378378378,10.5743243243243,41.545454545454504,49.2727272727273,25.0,82.6363636363636,15.5454545454545,15.0046011934971,17.3210405033819,8.82105139833662,25.1951649839468,6.31503056445089,13.6339391784129,20.5076079412269,11.3937782064679,30.5592501314257,6.228433866531139
2021-04-30,27.6351351351351,32.8986486486486,16.5878378378378,51.2364864864865,10.3445945945946,39.8181818181818,46.7272727272727,23.181818181818198,77.1818181818182,15.6363636363636,13.8271905300647,16.3110557204122,8.506697722140219,23.516055897036,6.03448741395322,14.370539192884,18.2263092014658,11.142206259560002,29.7376962542897,5.67727090763491
2021-05-01,26.6216216216216,31.9324324324324,16.1216216216216,49.7702702702703,9.966216216216221,37.7272727272727,44.0,22.5454545454545,71.9090909090909,14.3636363636364,12.8617416149736,15.5179330271342,8.374595920389401,22.6369987131193,5.64060512919676,15.915063813832099,17.837651700316897,11.064797877327699,28.2953723985664,5.1393796454918395
2021-05-02,25.75,30.763513513513498,15.75,48.4932432432432,9.50675675675676,36.0,42.7272727272727,22.7272727272727,69.2727272727273,13.5454545454545,12.365970634355,14.5566746492601,8.03865240151808,22.128157622171003,5.48400206697285,15.380034282974,17.1309974718393,11.201387163211802,27.8766468216055,4.7551624838625495
2021-05-03,24.702702702702698,29.763513513513498,15.4256756756757,47.1283783783784,9.324324324324321,34.363636363636395,40.9090909090909,21.0909090909091,66.3636363636364,14.0,11.822710314555,13.8453629111594,7.82502155788086,21.342851327218398,5.60190148245558,15.346143888006699,17.6864331439488,10.2376714811217,26.837127360406498,4.22115882408869
2021-05-04,24.0202702702703,28.6216216216216,14.932432432432401,45.972972972973004,9.027027027027028,33.636363636363605,39.545454545454504,20.272727272727302,62.9090909090909,13.272727272727302,11.516421644526599,13.094462108497801,7.424086222925661,20.8151276673981,5.32579894519826,14.655267295553902,17.9816251483342,9.82659572136121,25.4895862709551,3.91014784865574
2021-05-05,23.1756756756757,27.695945945945898,14.182432432432401,44.175675675675706,8.851351351351349,32.454545454545496,38.7272727272727,20.0,61.454545454545496,13.4545454545455,10.995525021089598,12.5513317823485,6.78137070789284,19.5834031413725,5.028788560882799,15.1138926840876,16.690176256441198,10.1444118069551,25.652799373606,3.6522380775637595
2021-05-06,22.4932432432432,27.0405405405405,13.7297297297297,42.9527027027027,8.560810810810809,31.5454545454545,36.363636363636395,19.3636363636364,59.7272727272727,13.1818181818182,10.6196507180446,12.541217654133801,6.64199843196287,18.7664646483588,4.686418489796309,13.9958671585815,16.8267791293452,9.24684444723739,24.4878111018928,4.0185520191455195
