date,JHH_optimistic,SH_optimistic,BMC_optimistic,HCGH_optimistic,SMH_optimistic,JHH_moderate,SH_moderate,BMC_moderate,HCGH_moderate,SMH_moderate,JHH_pessimistic,SH_pessimistic,BMC_pessimistic,HCGH_pessimistic,SMH_pessimistic,JHH_catastrophic,SH_catastrophic,BMC_catastrophic,HCGH_catastrophic,SMH_catastrophic,JHH_optimistic_std,SH_optimistic_std,BMC_optimistic_std,HCGH_optimistic_std,SMH_optimistic_std,JHH_moderate_std,SH_moderate_std,BMC_moderate_std,HCGH_moderate_std,SMH_moderate_std,JHH_pessimistic_std,SH_pessimistic_std,BMC_pessimistic_std,HCGH_pessimistic_std,SMH_pessimistic_std,JHH_catastrophic_std,SH_catastrophic_std,BMC_catastrophic_std,HCGH_catastrophic_std,SMH_catastrophic_std
2020-12-02,0.612,0.9179999999999999,0.288,1.002,0.15,0.7777070063694269,1.543949044585986,0.508280254777071,1.7923566878980892,0.27898089171974516,0.924890829694323,1.534061135371179,0.509606986899564,2.0266375545851516,0.330131004366813,1.027696793002914,1.6600583090378997,0.633236151603498,2.154227405247813,0.382215743440233,0.452831094338718,0.5479744519592129,0.26125849268492696,0.489689697665778,0.2012461179749811,0.532102993492233,0.826498837636047,0.45762635767697996,0.8457869663922271,0.30495522217689897,0.589900895646432,0.9245660451305338,0.416886277880199,1.064692404719907,0.32495949408224395,0.67876341100845,0.984963924446025,0.45291768046962294,1.213134352424829,0.37580435032472703
2020-12-03,0.57,0.96,0.222,1.056,0.12,0.869426751592356,1.461783439490445,0.5121019108280249,1.7579617834394912,0.359235668789808,1.031004366812226,1.569432314410479,0.512227074235809,2.022707423580786,0.34585152838428,1.055685131195334,1.889212827988338,0.570262390670553,2.163848396501457,0.4189504373177849,0.37107950630559,0.49112116631234704,0.25321137415211037,0.4956450342735209,0.18,0.523664503428096,0.714056772337224,0.4482592400632501,0.818584095928068,0.322007123791266,0.6925362191453189,0.8933671797798179,0.45180745305734393,1.0679162287390709,0.34087326175026905,0.722899922090943,1.0983556321364851,0.49255884609396894,1.217093656326423,0.440668793859666
2020-12-04,0.558,0.9899999999999999,0.348,1.3679999999999999,0.168,1.062420382165605,1.582165605095541,0.508280254777071,1.928025477707007,0.347770700636943,1.093886462882097,1.646724890829693,0.6117903930131009,2.088209606986899,0.40218340611353703,1.164139941690963,1.922448979591836,0.673469387755101,2.4288629737609315,0.37871720116618196,0.41573549283168,0.5731491952362839,0.34131510367986895,0.609406268428542,0.2004395170618806,0.6108794967786749,0.847589552205591,0.441041295846516,0.7927887080783999,0.35433367757681994,0.717624176519328,0.9807092248488298,0.519481459373283,1.097472614451507,0.392221911037068,0.833253697175448,1.031737110923034,0.518206627824462,1.2121641208431209,0.365951117386413
2020-12-05,0.654,1.17,0.384,1.212,0.21,0.8904458598726119,1.593630573248409,0.5121019108280249,1.931847133757961,0.326751592356687,1.15414847161572,1.802620087336245,0.542358078602619,2.241484716157206,0.406113537117903,1.226239067055393,2.021282798833818,0.6848396501457721,2.443731778425657,0.4294460641399409,0.447754396963335,0.5731491952362839,0.334281318652419,0.5784945980733089,0.24919871588754208,0.577032098974737,0.837548859961755,0.467047961703486,0.9011696728028972,0.323669676232962,0.740613928478676,0.984061692485961,0.451872023838813,1.1445254068703068,0.416008487107092,0.8944986516986339,1.112209782066816,0.524782798831794,1.3245869847781888,0.426773762968812
2020-12-06,0.732,0.9899999999999999,0.438,1.386,0.186,1.0433121019108291,1.534394904458598,0.578980891719744,2.0961783439490427,0.313375796178345,1.1659388646288211,1.768558951965066,0.6497816593886461,2.342358078602619,0.37074235807860295,1.3469387755102047,2.0973760932944607,0.698833819241982,2.585422740524781,0.480174927113703,0.48803278578390596,0.5636488268416769,0.34576870882137295,0.575155631112135,0.2607757657452087,0.674303026377762,0.809789889852003,0.43377058821657294,0.9801784154709899,0.33062294829075,0.7690927086611459,1.022356265624127,0.48547680197218795,1.255623380099733,0.39909271448625905,0.9349923772537921,1.19066784122043,0.5643426308874929,1.3545809478663573,0.44605556500075505
2020-12-07,0.57,1.068,0.366,1.476,0.21,0.9783439490445869,1.6337579617834412,0.626751592356687,2.103821656050957,0.342038216560509,1.248471615720525,1.9414847161572055,0.657641921397381,2.40524017467249,0.4034934497816581,1.3565597667638492,2.2600583090378996,0.750437317784256,2.62390670553936,0.5029154518950449,0.33,0.6123528394643071,0.324721419065634,0.788811764618151,0.24919871588754208,0.689070126809193,0.7820073907910939,0.443262681189924,1.040326097228943,0.40977349476367203,0.826239878322621,1.121983379518107,0.526582151814327,1.184163537239463,0.39437754415915505,0.906765533811471,1.310712532761792,0.5817372053600279,1.6062595894957832,0.469777828973502
2020-12-08,0.768,1.158,0.372,1.2299999999999998,0.186,1.1025477707006368,1.8286624203821669,0.6152866242038221,2.1382165605095547,0.35732484076433096,1.3545851528384278,2.027947598253276,0.742794759825327,2.499563318777292,0.458515283842794,1.516618075801749,2.456851311953352,0.8160349854227399,2.9072886297376077,0.5501457725947531,0.398717945420067,0.5564494586213551,0.37258019271024,0.754784737524546,0.23917357713593698,0.6832806815329828,0.870394226181411,0.501991651806591,1.0614576584795339,0.356951676805167,0.8055692760213241,1.1263054247928541,0.562513896397824,1.331168112198444,0.4835995636640009,1.030348913372757,1.370919760435917,0.624247202800776,1.690025426711664,0.5207571654788639
2020-12-09,0.594,1.128,0.34199999999999997,1.296,0.20400000000000001,1.112101910828025,1.767515923566879,0.586624203821655,2.0923566878980893,0.39554140127388604,1.342794759825327,2.137991266375545,0.742794759825327,2.612227074235809,0.4794759825327509,1.502623906705539,2.5285714285714285,0.851020408163265,3.04373177842566,0.586880466472302,0.4549329620944169,0.636565786073991,0.26160275227909974,0.517671710642952,0.23576259245266198,0.677420201751891,0.867621138993999,0.484024469218974,1.1039328305788318,0.35840125345346996,0.918182682381789,1.191673213577724,0.5769995094096719,1.4311350187480831,0.488440782382857,0.9931362674506681,1.514535982399398,0.7080897450514739,1.8119654320353358,0.533897496465513
2020-12-10,0.81,1.2419999999999998,0.372,1.3499999999999999,0.20400000000000001,1.121656050955413,1.7961783439490429,0.636305732484075,2.260509554140128,0.42038216560509595,1.4384279475982529,2.236244541484716,0.805676855895198,2.667248908296942,0.48471615720524097,1.7099125364431498,2.6186588921282787,0.9253644314868809,3.2195335276968,0.6131195335276979,0.42953463189829194,0.637836969765786,0.303341391834348,0.713091859440282,0.24327761919255958,0.667089740936994,0.976663066396749,0.5127859297137181,1.128369431857086,0.42407469200049,0.9563893025769149,1.2688907412087242,0.65551946162835,1.384070900214996,0.43802108855444405,1.138289721860124,1.5887547455988658,0.755368211808828,1.8891427748592777,0.54652616735244
2020-12-11,0.6779999999999999,1.146,0.40800000000000003,1.296,0.264,1.112101910828025,1.736942675159235,0.611464968152865,2.3025477707006368,0.42420382165605,1.4620087336244547,2.234934497816595,0.8371179039301319,2.853275109170307,0.4860262008733619,1.7413994169096212,2.7052478134110776,1.022448979591836,3.3708454810495496,0.631486880466471,0.406098510216426,0.639753077366574,0.2985565273109934,0.621919608952797,0.27911288039071197,0.6663285009234149,0.942640729273122,0.42814488780214793,1.214348875073847,0.355198208573649,0.8952555098246101,1.170937227755037,0.6514830170233469,1.464499920115395,0.469949750369619,1.2300088035427499,1.7440198145421453,0.768166084707138,2.003239690103826,0.56907664378734
