"","date","opt JHH","opt SH","opt BMC","opt HCGH","opt SMH","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH"
"297",2020-12-22,34.4696353937837,30.2987348178138,18.3025922619048,36.9275153461616,10.5716261022928,30.0972033861819,32.8479036640327,18.110741533911,40.3278114676654,10.7066826943604,28.8950191570881,34.4631618195377,20.8693856554968,44.9377184443517,10.9543209876543
"298",2020-12-23,35.6303645320197,31.0498027227811,18.3777128911357,38.6774102943153,11.1732065952996,31.9380328358055,34.6165515597101,18.5789185670045,42.9445574919627,11.1135160401418,30.543648960739,39.0869565217392,20.0857142857143,47.5369411764705,11.6626506024096
"299",2020-12-24,35.3225443999507,32.1025846291901,18.7956569664903,40.2407070707071,11.510869968466,32.8144508520076,36.0302186957192,19.1525076829455,45.4450899494274,11.4753671479699,31.5155295646524,41.97871459695,21.4027160493827,50.6429353732965,12.4308439587128
"300",2020-12-25,35.673192731857,32.1227559947207,19.8198896794308,41.9322198015008,11.4450537052081,34.3973951608177,37.430184861217,19.6994265131631,47.5685447706764,11.7849698315492,32.8383625730994,43.3343870185976,23.4559082892416,55.3008338181113,13.1611205113743
"301",2020-12-26,36.9800032808399,33.7545343095522,20.4274462913596,42.7167871113595,11.8199779990305,35.5561858650094,38.5598523400301,20.7134452227799,49.5915322504528,12.1609945609946,34.1430143014301,45.1129202472487,24.4513888888889,59.3926415734147,14.4366013071895
"302",2020-12-27,38.3846740489918,35.909064764117,20.4742200328407,43.9169588132283,12.6933079847909,36.8075295954381,40.4881124660516,21.3174022216528,52.1387931418888,12.5762668876805,33.7484677923702,44.3530864197531,23.3228623685414,62.1516137304465,14.5515616999488
"303",2020-12-28,38.3117688849144,36.9075457875458,21.2011422136422,44.9765585839599,13.481430976431,37.7439330410776,42.1028620214683,22.1282604929214,54.3794975687863,13.1280665280665,33.366480149214,47.8310736052509,24.0040809327846,63.7888031715418,14.9528060811904
"304",2020-12-29,38.9941072883921,38.6911529512011,21.0642857142857,46.6936926436669,13.1977961432507,39.4429870109038,43.5109971699391,23.1074132652788,56.5129010117052,13.6383182500295,35.7080459770115,49.3340294511379,23.5982956407735,67.7786285830041,15.0248366013072
"305",2020-12-30,40.7649614377697,38.9926269028658,21.6684049455258,48.2189931396287,13.8287629386815,40.371891367526,45.4069890113483,23.9711495458539,59.2322441553954,14.0205599530488,37.3823823823824,51.4210572074422,24.2403735179939,71.6180886243386,16.6090534979424
"306",2020-12-31,40.550986050986,40.2145912968362,21.9602161431949,49.5084765082013,13.7097600917056,41.3731432876625,46.8622012171997,24.7368451225274,61.2430653732937,14.4634405292932,41.4141566445282,54.6580416032471,24.8932966023875,72.4924482924482,17.0092592592593
"307",2021-01-01,41.5022132796781,39.6184952978056,22.006358278898,50.2226113518505,13.6837075082071,42.7430408070298,48.286306905954,25.4431970870301,63.0254642477492,14.8712202583318,41.0458464773922,57.4423982869379,24.8466843501326,76.9510080088373,18.000505050505
"308",2021-01-02,41.6227655572819,40.2743238095238,21.5901568654873,50.6050385974702,14.0130561633844,43.9212751212751,49.6921584204452,25.9959034101125,64.081009691066,15.7006937317064,43.7336773305814,59.3355463347165,25.1563211790602,80.0932605713604,19.0418702390334
"309",2021-01-03,41.7803040783388,40.7368148054626,22.0769970033244,51.2676860874974,14.5302267573696,44.7147210274261,50.7518862580872,26.6333070619682,65.5187979417888,16.1454539695946,44.3682085048011,60.5304367503961,27.1918518518518,81.0121865654474,20.9277513227513
"310",2021-01-04,41.3680849332899,40.6477766419627,22.8787931273382,51.85536,14.5397613791654,45.8429433216319,51.7918562043539,27.5191317691318,67.1978707331866,16.392747438514,47.0274656679151,65.063867016623,28.1757231684239,84.3325705568268,21.6576879910213
"311",2021-01-05,40.7554302657392,40.9018550219093,23.1828461379737,52.4852546738899,14.4883068783069,46.7704390127155,52.9652371408105,28.0354208408358,68.9765590606244,16.6919951177569,47.3560772039645,66.9614303959132,30.877151799687,86.7231990845404,21.4517586769159
"312",2021-01-06,40.4992678498214,41.6695906432749,23.3310290360046,52.5734104112346,14.0942213390969,47.2147842972138,53.5239755600994,28.6344675718196,70.5277293976338,17.0120405338208,49.0264771029722,69.2660289428502,32.213285762827,89.1107022781677,22.7664621676892
"313",2021-01-07,39.125628419741,41.8797552659252,24.1102328814738,53.0686083920871,14.2809315866084,47.7016782140918,54.2452934467416,28.9175474179734,72.051607189403,17.1683073596674,49.6655942806077,69.8178526841449,33.8727472527472,94.4895799363304,23.7892156862745
"314",2021-01-08,39.4888797717057,42.2900427090988,23.9233300828864,52.9349687388149,13.7369500293945,48.6232838068214,55.0968400777155,29.2987529762101,73.1437452424615,17.3577771749256,50.6506899055919,76.7442353099913,36.182354712436,96.8262945409864,24.4700394919415
"315",2021-01-09,39.0958744809336,42.1045747996438,23.9076576576577,53.6789757556339,13.7913093495085,48.8195634659049,55.415048825738,29.5488322045699,73.8682830654468,17.7480456647123,56.3644824311491,79.344001610306,34.1152263374486,101.072663846211,25.1412894375857
"316",2021-01-10,39.0970458174671,42.424375,24.0451267720829,54.2301615224692,13.3883908774153,49.4589200927591,55.6389197017437,30.1302531116217,74.3952074520312,17.8713631804973,59.0315876974231,78.1118937287612,33.7677551020408,105.976478318003,24.5419475655431
"317",2021-01-11,39.6507440332621,41.535156676844,24.0114353903853,53.7172309118294,13.2938633786848,49.7504563777106,56.0641553266933,30.4117472265165,75.5265376959281,18.0074966291363,61.3732362770682,79.9213503522355,34.7430121527778,109.745018458973,25.8580110497238
"318",2021-01-12,40.060162915741,40.8633588933995,23.8215603416939,53.5764501249874,13.4644722432819,49.9028916525272,56.1719649965824,30.7573424071893,76.0262326669833,18.0748171827742,61.6810520665593,81.1573596519156,37.0930652557319,109.82308899665,27.1640211640212
"319",2021-01-13,39.8555569394279,40.6317930945963,23.8469476443402,53.2105454970214,13.2707048776958,50.0832416431388,56.6781178513682,30.9947303128943,76.5762777199905,18.2994631168482,64.7042071197411,82.2684444444445,39.4419201324229,107.650331727076,27.1958825310324
"320",2021-01-14,39.5070312028487,40.940999829016,23.7828825705039,53.152239626271,13.1355804760677,50.4525665474571,56.7298476335632,31.3560598877508,77.3214430362199,18.3514644351465,68.7256235827664,84.7692254638251,40.7747196738022,112.474296574422,29.1711366538953
"321",2021-01-15,38.6977843233513,40.7477777777778,23.1886326463853,53.0722863768665,12.7166774728046,50.5611461141958,56.9945839267331,31.029499056827,78.2426827795462,18.4954407906046,70.0380828903583,84.4882699044316,40.0651345590194,117.05085958927,28.5701963059665
"322",2021-01-16,38.4352031839129,39.9032616159304,24.3138352018708,52.8073079684135,12.2130220197418,50.9482855990319,57.2164971698057,31.2562347106048,78.7920232636924,18.6225886168062,75.0533232437886,84.3162867118505,41.4297942386831,117.997478048458,28.5812371738493
"323",2021-01-17,38.2649267308392,39.3364988418192,23.7685150222595,53.0393249431582,12.219374201788,50.8949962597219,57.3401089935908,31.0914614514198,79.3090547504525,18.6457626674871,74.7010330057949,83.6469090413944,42.4252463472647,122.067681291104,29.2523379022067
"324",2021-01-18,38.6006368446368,38.3775651285544,23.5501921634796,52.8230464339763,11.8214649218466,50.9415597161407,57.3741528441071,31.4322760840031,80.0853927584496,18.7902065419232,76.6944258224705,83.4675925925926,42.7739405439595,120.675148430874,28.5623612407926
"325",2021-01-19,38.5450682852807,38.204630423598,22.8278532704358,52.9810897821639,11.7826771653543,51.0107915869313,57.4743188260222,31.4625312764945,80.9986475210132,18.741098396084,80.0307692307692,83.6242912563414,43.1157587548638,121.713302752294,31.5063752276867
"326",2021-01-20,38.1634760252335,38.3604445684524,22.6134983685629,53.571693565123,12.030265095729,50.7356838050395,57.5333231864205,31.3455455303455,81.4678722582676,18.9094682939209,83.0034994411685,85.0076532137519,45.4480295738299,123.339996256785,31.8380424746076
"327",2021-01-21,37.6885244525057,38.2655017297021,22.8184028019391,53.5861897521299,12.1773907388466,50.5154779831335,57.3259285123496,31.2256672916571,81.8909004580561,18.6939227017369,81.6383505154639,88.0231884057971,46.7747268604411,124.245844399152,31.1922769360269
"328",2021-01-22,37.0138095238095,36.9709727207466,23.287589198265,54.0470305112833,11.8021241262117,50.4271731860183,57.1314089563628,31.3064854692856,82.40429633793,18.7236208166341,78.6035233160622,88.3711555169418,46.3923138191955,125.958462207316,29.9374764595104
"329",2021-01-23,36.5603353549423,36.9447848377879,23.219539019539,54.4429121937793,11.7553755522828,50.1291542115773,56.5678721693641,31.3566049113994,82.5211784532626,18.8692862518016,78.2502787323406,87.0470716391132,47.3984165324745,126.162431202152,30.913976440624
"330",2021-01-24,35.8873044811969,36.9279041281217,23.4223981527297,54.2156560030352,11.6984629692468,49.747921299889,56.0558437939791,31.5047088455362,83.4139485223216,18.4888622081439,77.5508607198748,86.8360066102849,47.0395774836208,126.153374984687,32.5455224677127
"331",2021-01-25,36.3365176299527,36.2228243021346,23.3054565936774,53.8127041686982,12.1970266040689,49.4787959297141,55.6275557611801,31.6235146590425,83.446573124398,18.4567109482364,75.865760561785,87.2804773082942,47.7022988505747,127.313633864761,33.587722529159
"332",2021-01-26,35.7429451650658,35.600730861965,22.975496031746,54.0389590330726,12.338711960368,49.501687914879,55.2678430009277,31.4654281382063,83.9414402066332,18.1572337234309,77.1930141523637,89.0065727699531,46.0055589785719,124.53766573296,32.3389694041868
"333",2021-01-27,35.5085259103641,35.6397636058922,21.966119047619,53.7141163233512,12.5901913389923,49.2613667325862,55.184977536569,31.341347131691,84.0379422847415,18.3073015831259,77.1755428486004,89.9648564856486,46.3175925925926,122.14164203819,29.7535953781079
"334",2021-01-28,35.0045496464802,35.142784626541,22.1561026006413,53.5573889460864,12.2887714055856,49.0948452782293,54.6525635605253,31.2220215317108,83.9665585147224,18.2784187567435,77.5033707865169,91.1765541740675,46.3117719950434,121.940812821981,28.7749518304432
"335",2021-01-29,34.2557916728477,35.5764960529666,21.9362083333333,53.864742112726,12.2579169759235,48.8197615214761,54.3862980245243,31.0308177952872,83.1518696503238,18.294428023792,78.176433817784,88.7632442569152,48.3082034675842,121.205660257631,27.840877914952
"336",2021-01-30,34.0345542190386,35.4380421986779,21.3934163701068,53.4748663578047,11.7472689462739,48.5902565417656,53.8258210036421,31.1336964178595,82.7500050647496,18.2741734301199,75.8203367003367,88.6052525252526,48.6427860696517,121.600576753395,27.2005167958656
"337",2021-01-31,33.6718046319651,35.0917105627946,21.3521969414398,53.4375881245069,11.5130294328787,48.6229890064679,53.0469542807744,31.0857664574363,82.0858967213019,18.031455399061,75.4798255179934,86.1948607256656,47.5975060827251,123.554968677877,25.9100529100529
"338",2021-02-01,33.3300366102601,34.5490534213119,20.7797848475579,53.5848813395976,11.0626812341098,48.204813695659,52.8773274919456,30.8566595144407,81.6117714472913,17.7642053668544,73.4494468494468,84.3321611411221,47.9126140633387,124.76429730162,23.2934182590234
"339",2021-02-02,32.2876603143182,33.6136366751652,20.8195276292335,52.6098917433737,11.2753919306342,47.6476275478195,52.1135252870798,30.5401774308036,80.4084717522292,17.6237904268022,72.7772498556463,80.6135499582016,46.5366211130917,123.849955405342,22.9785233285233
"340",2021-02-03,32.1281173497591,33.4783185473841,20.5245969983324,52.832292407832,11.2507381163271,46.9367213674293,51.4588926649995,30.4161452971146,79.3953790858067,17.2100381036775,69.4191343963553,79.3678160919541,45.1828872668289,123.97227581279,21.668193967163
"341",2021-02-04,32.0698972099853,33.0989130588418,19.6693235748947,53.1387403489981,11.0158061071962,46.388234221534,50.6340602756498,29.9193636808615,78.4805577429322,16.9689346580538,68.7410836762689,79.7716469823797,42.1355868736383,123.721268237935,22.6545781893004
"342",2021-02-05,32.2551360427773,33.0165655646547,19.1111195684107,52.6473910216467,10.6719713261649,46.0612507443699,49.9372429704572,29.451824547392,77.291972576688,16.5137468720417,67.4008547008547,76.6407526497559,43.1319939866065,121.99293712317,21.6835065281108
"343",2021-02-06,32.194814740737,32.9712532328059,19.0551718520932,52.1029255981192,10.7853760445682,45.4074557283513,49.3718026396636,28.9513247292487,76.5527849161748,16.3061064651353,65.0551522736754,77.3368421052632,43.4624528301887,123.029322456379,22.35
"344",2021-02-07,31.6120899007589,33.0754134874079,18.8731010850942,51.1798568079049,10.5545483994464,44.7859130477726,48.680221878853,28.2084617412569,75.698181698497,15.878587545498,62.0412225629046,74.5406397306398,43.4682980599647,120.589092219391,21.0548593706488
"345",2021-02-08,31.7256388987637,32.8015798564579,18.7394678033438,50.6516796545415,10.9482358402971,44.4829950095015,48.191924787554,27.9563920806418,75.2352569802635,15.4477409838369,58.0134816819526,71.7269340346264,45.1325574586444,116.799444978119,19.7339380196523
"346",2021-02-09,31.1678967679691,32.3320296418279,17.9334453781513,50.2811298315164,10.8106673083093,43.5434061396273,47.6223609759344,27.791557544175,74.0792659531587,15.038091526866,51.97241485591,65.7439589402136,43.1078458049887,112.828386050284,18.7530543530543
"347",2021-02-10,30.2983171476057,32.1527987990776,17.3432785503582,48.6984632906536,10.6832766986576,43.2032758253774,46.9214913311093,27.5767074235808,73.2110433567896,14.7592505607814,52.9734304104674,63.2591918316236,41.4096250571559,109.141343797329,18.7440706761808
"348",2021-02-11,29.6239880438549,32.1425660939829,17.2092105263158,49.3134637991174,10.7994862357181,42.6555715277458,45.967499604868,27.1915747826473,72.3399733872115,14.9286737286737,50.2940685045948,62.7983711460151,39.0447407407407,107.001307189542,19.3918128654971
"349",2021-02-12,29.4632203179334,31.9376133218819,16.7028155592134,48.9726797640732,10.944579734768,41.7558377175897,45.2585768053158,26.9570402150439,71.7270689029934,14.3805671180942,51.6237037037037,60.9389799635701,39.7165811965812,103.557531840141,18.4088888888889
"350",2021-02-13,28.9043513957307,31.1679938463501,16.6448694221674,48.5777673756375,10.6443418104326,41.2890747890748,44.8120098087816,26.6784932251682,71.3172102194129,14.219729518085,50.6160552337488,58.2336897567023,39.0385556399224,97.8415671870217,18.4129530600119
"351",2021-02-14,28.3664574780412,31.3688036459088,16.7265459963415,47.822377104975,10.3404817183922,40.5409257262765,44.3555545856415,26.1716634814169,71.3587144921448,14.1637768416903,51.2838001098298,56.0252594777669,38.0213267257868,94.3897925416826,18.0974485596708
"352",2021-02-15,27.8745836985101,31.0987741312741,17.0285714285714,47.3589876125123,10.2083538796229,40.3915391342028,44.0112296499031,25.8105958389102,70.4767703593348,13.911527854385,50.2744425385935,55.4851063829787,35.6600162206002,89.9953654188948,16.195652173913
"353",2021-02-16,27.4950622067243,30.7611664820967,16.9650444464398,47.6658924889543,9.93807729326743,39.8694287497951,43.4769500279387,25.6132696666048,69.9191782837454,13.8982678639068,49.266346922462,56.1769469311334,34.9792667038898,86.2962625341841,15.5322751322751
"354",2021-02-17,27.7667664469053,30.4125120493542,16.7551068161789,47.5184935609464,9.94992488078908,39.248296611483,43.0400387589087,25.7745347329162,69.7928226011708,13.6030874182858,47.5808278867102,53.7279516749039,34.9772669220945,83.182872560356,13.9140178152836
"355",2021-02-18,28.1564599483204,30.3078499520614,17.0856780964444,47.9511381062633,9.79087779690189,38.5903644028644,42.9755040461622,25.5253516806537,68.8997101460986,13.6361317884057,45.5640373197625,51.2941400304414,32.9485316379049,85.8852282515073,13.9522835719155
"356",2021-02-19,28.6034767436912,30.2213597207545,17.5646271395482,47.7248119508966,9.93978245682442,38.4037495908911,42.9376534950792,25.2209114268908,68.6349940081245,13.3344852693466,44.5496877269426,50.4296296296296,32.6144008714597,85.0127701007377,15.2731078904992
"357",2021-02-20,27.7144032921811,30.1693128816656,17.7416563146998,47.9699833013572,9.73609269305472,38.0451247707885,42.6084371319445,24.6977400637939,68.6186283500303,13.3001311447866,42.8600145243282,48.6470048606832,33.2703482587065,85.5045071931436,14.3328395061728
"358",2021-02-21,27.1590303478905,29.8216729387615,17.9592509462195,47.4516544907606,9.81713829301689,38.1401374568183,42.4127537630722,24.4581579275128,67.8402066050284,13.1041630276565,41.8484435355601,48.1154356668808,30.9094444444444,80.8660597572362,12.7252032520325
"359",2021-02-22,27.3246977250587,30.1697586206897,17.6028326154582,47.5905714386773,9.54741428909873,37.8629011642769,42.0453248718259,24.0349438816177,67.0372691102703,13.1473314573191,38.832125780047,46.2628789614357,30.8927454438566,81.0749420682613,12.7385372714487
"360",2021-02-23,27.0500096006144,30.4792884624994,17.5626954623237,47.9295864634536,9.77124282337048,37.2421631014159,41.6629324569567,23.9310622498844,66.2700819614836,13.057784699517,37.813838013838,43.5325067556827,29.1994209192906,79.6356617203523,11.4326131687243
"361",2021-02-24,27.3520567538189,30.4618329408228,17.2775708901651,47.2521749876421,9.99460079535026,37.091130239521,40.868421471599,23.8443836623379,65.845172615726,12.9046263591319,35.4586844050259,42.468669527897,26.8366890380313,75.8887882219705,11.1243498817967
"362",2021-02-25,27.0737359906689,30.193829787234,17.0610857023286,47.3752911787666,9.61624731406391,36.7782636748154,40.5681035755349,23.749378146226,65.0720902444517,12.691872011769,33.445673161313,41.0257215272668,27.1545762711864,72.8048687184837,10.8209702660407
"363",2021-02-26,26.7661493191784,30.0599708279708,16.9933396865735,47.3884894162246,9.3081550494594,36.2758650591043,40.2946920584818,23.734334625323,64.3956667700976,12.6113344888513,34.1031978319783,38.9390946502058,26.135289514867,72.9801899104451,10.5189244038559
"364",2021-02-27,26.8578242449091,30.2199840641546,17.251133640553,46.9941748824022,9.21263715474839,35.5839577069712,39.8866528609027,23.5666916457742,63.623814158398,12.3879631857658,33.4259259259259,37.5078491335372,24.1113553113553,71.8782343987823,9.54162520729685
"365",2021-02-28,26.5092576322589,29.8039928360725,17.3941748164397,46.328796704961,9.29632903029978,35.0363374749725,39.5688564135461,23.199756590149,62.753610921179,12.2634256291487,33.4142886055454,38.6714456391876,22.7583368809422,71.1402576489533,8.896
"366",2021-03-01,26.1631310455785,29.4003567464722,17.0691944419217,45.7278437789778,8.81051451712044,34.8493252337129,39.1156679882236,22.6964842705301,62.0823977846632,11.9763776350024,32.3961546245699,36.5805212620027,21.7381365740741,69.0564015792442,8.91746031746032
"367",2021-03-02,25.3858539944904,29.1674825361276,16.7825472555434,45.2617239265836,8.64391046741277,34.4637086441875,38.3631018500613,22.3919004211312,61.5992819521325,11.9412186379928,31.3820537738905,36.4175100401606,21.3875948237394,66.6357751769975,9.59964444444444
"368",2021-03-03,24.6121582800482,29.0400114831162,16.8193054675955,44.4765389899802,8.79662650137103,34.1412411578939,37.8586496660057,22.1505185929912,60.7277967583751,11.6372410949689,31.700785634119,34.9505067256311,20.0343270099368,63.8703502960955,8.95593220338983
"369",2021-03-04,24.3785032268572,27.8806076854334,16.7139962226763,44.32631309184,9.02314958073081,33.8274336283186,37.1919774316286,21.8635559693041,60.0783781391629,11.3681026751659,30.0166147455867,35.460634639945,19.3511563965712,63.101673298643,8.64450999672239
"370",2021-03-05,24.3571428571429,27.5,16.9642857142857,44.3214285714286,9,33.6576576576577,36.9099099099099,21.5225225225225,59.4234234234234,11.2522522522523,32,35,19,60.3333333333333,8
"371",2021-03-06,24.0714285714286,26.8214285714286,17.0714285714286,43.5,9.10714285714286,33.1351351351351,35.954954954955,21.1981981981982,58.5585585585586,11.045045045045,32.6666666666667,34,18.3333333333333,57.6666666666667,7
"372",2021-03-07,23.8571428571429,26.1785714285714,16.7142857142857,43.8928571428571,8.78571428571429,32.4414414414414,35.3333333333333,20.5495495495495,57.963963963964,10.6846846846847,31,32.6666666666667,17.3333333333333,55.3333333333333,5.66666666666667
"373",2021-03-08,23.4642857142857,25.6428571428571,16.8571428571429,43.6428571428571,8.32142857142857,31.8738738738739,34.7387387387387,20.0810810810811,57.036036036036,10.3153153153153,31.3333333333333,32,16.3333333333333,54,5.66666666666667
"374",2021-03-09,23.1071428571429,25.5,16.6785714285714,42.3214285714286,8.28571428571429,31.2342342342342,34.027027027027,19.6306306306306,55.9279279279279,10.0990990990991,31,31.3333333333333,16,51,5
"375",2021-03-10,22.7857142857143,24.9642857142857,16.3928571428571,42.0714285714286,8.21428571428571,30.9279279279279,33.4234234234234,19.1711711711712,54.8378378378378,9.82882882882883,31.3333333333333,30.6666666666667,17.3333333333333,47.3333333333333,5
"376",2021-03-11,22.4642857142857,24.2857142857143,16.4642857142857,41.7142857142857,7.89285714285714,30.3423423423423,32.9009009009009,18.5495495495495,54.045045045045,9.63963963963964,28.6666666666667,29,16.3333333333333,44.3333333333333,5.33333333333333
"377",2021-03-12,22.4285714285714,23.5,16.3928571428571,41,7.78571428571429,29.7567567567568,32.3963963963964,18.1081081081081,52.6576576576577,9.36936936936937,27.6666666666667,27.6666666666667,15.3333333333333,40.6666666666667,5.33333333333333
"378",2021-03-13,22.0714285714286,23.1071428571429,16.0357142857143,40.2857142857143,7.82142857142857,29.1261261261261,31.5855855855856,17.8828828828829,51.7387387387387,9.11711711711712,26.3333333333333,26,15.6666666666667,38.3333333333333,5.33333333333333
"379",2021-03-14,22.0357142857143,23.0357142857143,15.6428571428571,38.8571428571429,7.60714285714286,28.5135135135135,30.6846846846847,17.2612612612613,50.8558558558559,8.91891891891892,24,21.3333333333333,15,37.6666666666667,5.33333333333333
"380",2021-03-15,21.8214285714286,23,15.1071428571429,38.3571428571429,7.57142857142857,28.0990990990991,29.8018018018018,16.8288288288288,49.5045045045045,8.82882882882883,23,21,13.3333333333333,35.6666666666667,5.66666666666667
"381",2021-03-16,21.6428571428571,23.4285714285714,14.8214285714286,38.1428571428571,7.32142857142857,27.1711711711712,28.9009009009009,16.3513513513514,48.6396396396396,8.63963963963964,21.6666666666667,19.3333333333333,12.3333333333333,35,5.33333333333333
"382",2021-03-17,21.1428571428571,23.1785714285714,14.6071428571429,36.9642857142857,7.03571428571429,26.1801801801802,28.1351351351351,16.2342342342342,47.7027027027027,8.46846846846847,22.3333333333333,19.3333333333333,13,34.6666666666667,4.66666666666667
"383",2021-03-18,20.3571428571429,22.1785714285714,14.1785714285714,36.1785714285714,6.89285714285714,25.5495495495495,27.5405405405405,15.9279279279279,46.7657657657658,8.08108108108108,21,18,12.6666666666667,34,4
"384",2021-03-19,19.9285714285714,21.7142857142857,13.7142857142857,35.6071428571429,6.78571428571429,24.9009009009009,26.963963963964,15.4414414414414,45.6036036036036,7.81981981981982,19.3333333333333,16.6666666666667,12.6666666666667,33.6666666666667,4.33333333333333
"385",2021-03-20,19.7142857142857,21.0714285714286,13.4285714285714,34.8214285714286,6.89285714285714,24.2342342342342,25.963963963964,15.0720720720721,44.3333333333333,7.7027027027027,19,16.3333333333333,13,33,5
"386",2021-03-21,19.25,20.5357142857143,12.7142857142857,34,6.71428571428571,23.5585585585586,24.963963963964,14.5585585585586,43.1261261261261,7.45945945945946,19.3333333333333,14.3333333333333,11.6666666666667,31.3333333333333,5
"387",2021-03-22,18.9642857142857,19.6785714285714,12,33.4642857142857,6.35714285714286,23.1441441441441,24.5315315315315,14.2072072072072,42.0990990990991,7.31531531531532,19.3333333333333,12.3333333333333,11.3333333333333,29.3333333333333,5
"388",2021-03-23,18.3928571428571,19.7857142857143,11.8571428571429,32.8928571428571,6.28571428571429,22.5765765765766,23.9009009009009,13.8288288288288,41.1711711711712,7.0990990990991,18.3333333333333,11.6666666666667,10.3333333333333,28.3333333333333,5.33333333333333
"389",2021-03-24,17.7857142857143,19.8928571428571,11.3928571428571,31.9642857142857,5.89285714285714,22.1081081081081,23.036036036036,13.5945945945946,39.9279279279279,6.83783783783784,17.3333333333333,10.3333333333333,9.33333333333333,26,5.33333333333333
"390",2021-03-25,17.25,20.0357142857143,11.0714285714286,31.5357142857143,5.5,21.5225225225225,22.6486486486486,13.1531531531532,39.018018018018,6.74774774774775,16,9.33333333333333,8.66666666666667,26.3333333333333,5.33333333333333
"391",2021-03-26,16.7857142857143,19.3571428571429,10.3571428571429,31.5714285714286,5.57142857142857,20.9099099099099,22.009009009009,12.8468468468468,38.3873873873874,6.67567567567568,15,9,8,25.6666666666667,4.66666666666667
"392",2021-03-27,16.5,18.7142857142857,10.0714285714286,30.8571428571429,5.42857142857143,20.2252252252252,21.4324324324324,12.6396396396396,37.4414414414414,6.57657657657658,15,8,8,26,4.66666666666667
"393",2021-03-28,16.0357142857143,18.4642857142857,9.5,30.8214285714286,5.28571428571429,19.7477477477477,21.009009009009,12.1351351351351,36.6486486486486,6.35135135135135,14.6666666666667,7.33333333333333,7.66666666666667,24.3333333333333,4.33333333333333
"394",2021-03-29,15.6071428571429,17.8214285714286,9.21428571428571,29.8571428571429,5.03571428571429,19.2522522522523,20.4234234234234,11.7027027027027,35.6936936936937,6.09009009009009,14,8,6.66666666666667,24.3333333333333,3.66666666666667
"395",2021-03-30,15.4642857142857,17.3571428571429,8.92857142857143,29.0714285714286,4.85714285714286,18.6306306306306,19.8648648648649,11.4594594594595,34.6756756756757,5.98198198198198,13,7.33333333333333,6.33333333333333,24.6666666666667,3.66666666666667
"396",2021-03-31,15.1428571428571,17,8.57142857142857,27.9285714285714,4.71428571428571,18.1261261261261,19.4504504504505,11.0810810810811,33.6576576576577,5.8018018018018,12.3333333333333,7.66666666666667,6.33333333333333,24.3333333333333,4
"397",2021-04-01,14.9285714285714,16.3571428571429,8.35714285714286,27.3214285714286,4.53571428571429,17.4774774774775,18.9099099099099,10.954954954955,32.9459459459459,5.54954954954955,12.3333333333333,7.66666666666667,6,23,4
"398",2021-04-02,14.7857142857143,15.75,8.21428571428571,26.3214285714286,4.42857142857143,17.045045045045,18.4954954954955,10.6126126126126,32.1081081081081,5.40540540540541,11.3333333333333,7.33333333333333,6.33333333333333,22.3333333333333,3
"399",2021-04-03,14.3214285714286,15.3571428571429,8.03571428571429,25.9642857142857,4.17857142857143,16.5135135135135,17.981981981982,10.5585585585586,31.027027027027,5.24324324324324,9.33333333333333,7.66666666666667,6,23.6666666666667,3
"400",2021-04-04,13.8214285714286,14.6785714285714,7.57142857142857,25.3571428571429,4.03571428571429,16.0630630630631,17.5495495495495,10.2882882882883,30.2972972972973,5.22522522522523,9,7.66666666666667,5.33333333333333,21.3333333333333,3.66666666666667
"401",2021-04-05,12.9642857142857,13.8214285714286,7.35714285714286,24.5714285714286,3.92857142857143,15.8108108108108,17.2882882882883,9.92792792792793,29.4324324324324,4.97297297297297,9.33333333333333,8.33333333333333,6,20.6666666666667,3.66666666666667
"402",2021-04-06,12.3571428571429,13.3928571428571,7.03571428571429,23.7142857142857,3.5,15.4144144144144,16.7027027027027,9.67567567567568,28.4144144144144,4.72972972972973,8,8.33333333333333,5.33333333333333,20.3333333333333,3.66666666666667
"403",2021-04-07,11.9642857142857,12.8928571428571,6.92857142857143,22.3928571428571,3.25,15.018018018018,16.2792792792793,9.18918918918919,27.4684684684685,4.68468468468468,8,7.33333333333333,4.66666666666667,18,3.33333333333333
"404",2021-04-08,11.75,12.5714285714286,6.96428571428571,21.5714285714286,3.17857142857143,14.3873873873874,15.7207207207207,8.9009009009009,26.5585585585586,4.63063063063063,7.66666666666667,7.66666666666667,5,16,3
"405",2021-04-09,11.4285714285714,12.6428571428571,6.89285714285714,21.3928571428571,3.07142857142857,13.8918918918919,15.3513513513514,8.65765765765766,25.7387387387387,4.36036036036036,7.66666666666667,7,4.66666666666667,16,2.66666666666667
"406",2021-04-10,10.8928571428571,11.9642857142857,6.96428571428571,20.1785714285714,2.92857142857143,13.4414414414414,14.9279279279279,8.38738738738739,25.045045045045,4.22522522522523,7.33333333333333,7,5,14.6666666666667,3
"407",2021-04-11,10.5,11.5357142857143,6.57142857142857,19.5714285714286,2.82142857142857,13.009009009009,14.4144144144144,8.09009009009009,24.2792792792793,4.1981981981982,7,7,5,13.3333333333333,3
"408",2021-04-12,9.96428571428571,11,6.53571428571429,19.1071428571429,2.78571428571429,12.6666666666667,14.1261261261261,7.78378378378378,23.2972972972973,3.99099099099099,6,7,5,13,3
