"","date","opt JHH","opt SH","opt BMC","opt HCGH","opt SMH","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH"
"406",2021-04-10,34.5714285714286,38.6428571428571,21.9642857142857,66.0357142857143,9.39285714285714,50.6216216216216,53.990990990991,30.954954954955,90.5945945945946,14.6396396396396,23.6666666666667,27.6666666666667,19.3333333333333,49.6666666666667,8
"407",2021-04-11,33.3214285714286,37.4642857142857,21.1071428571429,63.5357142857143,9.53571428571429,48.954954954955,51.954954954955,29.8468468468468,87.6396396396396,14.1261261261261,24,26.3333333333333,18.6666666666667,45.3333333333333,7
"408",2021-04-12,32.5357142857143,36.2857142857143,20.5714285714286,60.9642857142857,8.82142857142857,47.1801801801802,50.5585585585586,28.3873873873874,84.6846846846847,13.5675675675676,23.6666666666667,25.3333333333333,17.6666666666667,44,6.33333333333333
"409",2021-04-13,31.4285714285714,35.75,19.8214285714286,59.2857142857143,8.64285714285714,45.5585585585586,48.6576576576577,27.4414414414414,82.2072072072072,13.1261261261261,23.3333333333333,24.6666666666667,15,44,6.33333333333333
"410",2021-04-14,30.1785714285714,34.3571428571429,19.0714285714286,56.5714285714286,8.67857142857143,43.8378378378378,47.1621621621622,26.4234234234234,79.7027027027027,12.7207207207207,22.6666666666667,25.3333333333333,14.3333333333333,43.6666666666667,6.33333333333333
"411",2021-04-15,29.0357142857143,32.5,18.25,55.4285714285714,8.67857142857143,42.2432432432432,45.3783783783784,25.2072072072072,77.027027027027,12.0900900900901,22,24.3333333333333,12.3333333333333,40.6666666666667,5.33333333333333
"412",2021-04-16,27.2857142857143,31.2857142857143,17.6428571428571,53.8928571428571,8.10714285714286,40.6306306306306,43.7207207207207,24.1171171171171,74.5585585585586,11.7117117117117,20.6666666666667,25,11,40.6666666666667,4.33333333333333
"413",2021-04-17,27.2857142857143,30.25,17.2857142857143,52.4642857142857,8.07142857142857,39.3963963963964,41.9099099099099,23.1261261261261,71.9279279279279,11.2702702702703,19.6666666666667,21,10.3333333333333,40.6666666666667,3.66666666666667
"414",2021-04-18,26.3571428571429,29.4285714285714,16.8928571428571,51.2857142857143,7.82142857142857,38.3333333333333,40.3963963963964,22.3423423423423,69.4864864864865,10.7207207207207,18,19.6666666666667,10.3333333333333,39.6666666666667,3
"415",2021-04-19,25.5,28.5714285714286,16.3928571428571,50.8571428571429,8.14285714285714,36.8828828828829,38.7837837837838,21.5855855855856,67.3963963963964,10.3063063063063,17,19.6666666666667,9,39.6666666666667,2.66666666666667
"416",2021-04-20,24.3214285714286,27.9285714285714,15.5714285714286,49.1785714285714,7.85714285714286,35.8288288288288,37.6486486486486,21.1621621621622,65.7117117117117,9.92792792792793,17,20.6666666666667,8.66666666666667,38.6666666666667,3.33333333333333
"417",2021-04-21,22.7142857142857,26.8928571428571,15.25,47.5714285714286,7.42857142857143,34.2522522522523,36.3513513513514,20.4774774774775,63.036036036036,9.45945945945946,15,20.3333333333333,7.33333333333333,37,2.33333333333333
"418",2021-04-22,22.5,26.2857142857143,14.6071428571429,45.6071428571429,6.71428571428571,32.6216216216216,34.6846846846847,19.4414414414414,60.7297297297297,9.0990990990991,14.3333333333333,18.6666666666667,7.66666666666667,33.3333333333333,1.66666666666667
"419",2021-04-23,21.9285714285714,25.5,14.7142857142857,42.8214285714286,6.57142857142857,31.2972972972973,33.5585585585586,18.7207207207207,58.2342342342342,8.68468468468468,12.6666666666667,17.3333333333333,8.33333333333333,33,1.66666666666667
"420",2021-04-24,21,24.8214285714286,13.9642857142857,41.5,6.25,30.045045045045,32.8198198198198,18.2072072072072,55.9189189189189,8.23423423423423,11.3333333333333,16.3333333333333,7.66666666666667,30.6666666666667,2
"421",2021-04-25,20.1785714285714,24.0714285714286,13,40.0714285714286,5.96428571428571,29.0720720720721,32.2702702702703,17.7297297297297,54.3333333333333,7.91891891891892,11.3333333333333,16.6666666666667,6.33333333333333,27.3333333333333,2
"422",2021-04-26,19.2142857142857,22.9642857142857,12.25,38.4285714285714,5.71428571428571,28.045045045045,31.1081081081081,16.8918918918919,52.2792792792793,7.4954954954955,11.6666666666667,16,6.66666666666667,24.6666666666667,2
"423",2021-04-27,18.8571428571429,22.2142857142857,11.9285714285714,37.8928571428571,5.5,27.2972972972973,30.4144144144144,16.1351351351351,49.9279279279279,6.93693693693694,12,15,6.33333333333333,22.6666666666667,1.66666666666667
"424",2021-04-28,18.6071428571429,22.0714285714286,11.2857142857143,36.4285714285714,5.42857142857143,26.2612612612613,29.4864864864865,15.3693693693694,48.045045045045,6.54054054054054,12,13.6666666666667,5.33333333333333,23.3333333333333,1.66666666666667
"425",2021-04-29,18.7142857142857,22.0357142857143,11.1785714285714,34.9285714285714,5.60714285714286,25.1441441441441,28.4954954954955,14.6666666666667,45.990990990991,6.32432432432432,11,11,4,22.3333333333333,1.66666666666667
"426",2021-04-30,18.1071428571429,20.75,10.5357142857143,33.0357142857143,5.32142857142857,24.009009009009,27.4144144144144,13.9369369369369,44.0810810810811,6.02702702702703,11.6666666666667,9,4,21.6666666666667,1.66666666666667
"427",2021-05-01,17.8214285714286,19.8571428571429,10.3214285714286,31.0714285714286,5.17857142857143,23.2072072072072,26.2162162162162,13.036036036036,42.3513513513514,5.55855855855856,10.6666666666667,8.66666666666667,3.33333333333333,20.6666666666667,3
"428",2021-05-02,17.2142857142857,19.0714285714286,9.92857142857143,30.1071428571429,4.92857142857143,21.9369369369369,25.6216216216216,12.2702702702703,40.3603603603604,5.36936936936937,10.3333333333333,8.66666666666667,3.33333333333333,19.3333333333333,3
"429",2021-05-03,16.25,18.3214285714286,9.67857142857143,29.4285714285714,4.78571428571429,21.0630630630631,24.6486486486486,11.5765765765766,38.7747747747748,5.11711711711712,10.6666666666667,7.66666666666667,3.66666666666667,18.3333333333333,3
"430",2021-05-04,15.6428571428571,17.9642857142857,9.5,28.7857142857143,4.53571428571429,20.3603603603604,23.8558558558559,11.2342342342342,37.009009009009,4.87387387387387,8.66666666666667,7,4,16.6666666666667,2.66666666666667
"431",2021-05-05,14.9642857142857,16.9642857142857,8.82142857142857,27.3571428571429,4.53571428571429,19.6846846846847,23.027027027027,10.6666666666667,35.8558558558559,4.59459459459459,8,6.66666666666667,5,15.6666666666667,2.33333333333333
"432",2021-05-06,14.5357142857143,17.1428571428571,8.42857142857143,26.5,4.57142857142857,18.8468468468468,22.036036036036,10.1711711711712,34.8468468468468,4.45045045045045,8.33333333333333,7.33333333333333,5,14.6666666666667,2.33333333333333
"433",2021-05-07,14.3214285714286,16.7857142857143,8.03571428571429,25.5357142857143,4.25,17.981981981982,21.5945945945946,9.73873873873874,34.009009009009,4.17117117117117,8,9,4.66666666666667,14.6666666666667,2.33333333333333
"434",2021-05-08,13.2857142857143,16.5714285714286,7.5,25.1428571428571,4,17.2612612612613,20.8288288288288,9.42342342342342,32.7387387387387,4.05405405405405,6.33333333333333,8.33333333333333,5,14.3333333333333,2.33333333333333
"435",2021-05-09,12.6428571428571,16,7.03571428571429,24.25,3.71428571428571,16.5585585585586,20.0720720720721,9.40540540540541,31.5495495495495,4,6.66666666666667,9.33333333333333,4.66666666666667,12.6666666666667,2.33333333333333
"436",2021-05-10,12.3571428571429,15.9285714285714,7.10714285714286,23.3928571428571,3.57142857142857,16.1891891891892,19.5405405405405,9.09009009009009,30.4954954954955,3.76576576576577,7,9,5,13.3333333333333,2.33333333333333
"437",2021-05-11,12.1071428571429,15.6071428571429,7.17857142857143,22.7142857142857,3.42857142857143,15.6756756756757,19.009009009009,8.69369369369369,29.8378378378378,3.72972972972973,6,9.66666666666667,4,13.6666666666667,1.66666666666667
"438",2021-05-12,11.1071428571429,15.5714285714286,7.14285714285714,21.9642857142857,3.32142857142857,15.1441441441441,18.8198198198198,8.44144144144144,29.1981981981982,3.61261261261261,6.33333333333333,10,3.66666666666667,14,2.33333333333333
"439",2021-05-13,11.1428571428571,15.5,6.82142857142857,21.4642857142857,3.25,14.5675675675676,18.3333333333333,8.22522522522523,28.1531531531532,3.4954954954955,6.33333333333333,10,4,13.6666666666667,1.66666666666667
"440",2021-05-14,11,14.9285714285714,6.5,21.1071428571429,2.82142857142857,14.2522522522523,17.990990990991,8.00900900900901,27.6396396396396,3.36036036036036,7,9.33333333333333,3.33333333333333,13.3333333333333,1.33333333333333
"441",2021-05-15,10.5,14.7142857142857,6.28571428571429,20.7857142857143,2.67857142857143,13.7027027027027,17.4144144144144,7.85585585585586,27.0720720720721,3.23423423423423,6.66666666666667,9,3,13,1
"442",2021-05-16,10.2857142857143,14.5,6.28571428571429,20.3571428571429,2.82142857142857,13.1171171171171,17.3153153153153,7.54954954954955,26.2612612612613,3.10810810810811,6.33333333333333,9,3,12.3333333333333,0.666666666666667
"443",2021-05-17,9.78571428571429,14,6.21428571428571,20.3928571428571,2.82142857142857,12.8378378378378,17.0900900900901,7.45945945945946,25.8108108108108,2.90990990990991,6,9.66666666666667,3.33333333333333,10.6666666666667,0.666666666666667
"444",2021-05-18,9.5,13.75,6.46428571428571,20.3214285714286,3,12.6756756756757,16.5405405405405,7.08108108108108,25.5225225225225,2.89189189189189,5.66666666666667,10,3.66666666666667,11.3333333333333,1.33333333333333
"445",2021-05-19,9.14285714285714,13.5,6.07142857142857,20.25,2.85714285714286,12.3603603603604,16.3423423423423,6.78378378378378,25.027027027027,2.72972972972973,5.33333333333333,11,2.33333333333333,13.3333333333333,1.33333333333333
"446",2021-05-20,8.82142857142857,13.0357142857143,6.10714285714286,19.7142857142857,2.60714285714286,12.1261261261261,16.1351351351351,6.67567567567568,24.7837837837838,2.5045045045045,5.66666666666667,11.6666666666667,2.33333333333333,13.3333333333333,1.33333333333333
"447",2021-05-21,8.89285714285714,12.8571428571429,5.75,20.1428571428571,2.46428571428571,11.9279279279279,16.0810810810811,6.47747747747748,24.4684684684685,2.45045045045045,6,12.3333333333333,2,11.6666666666667,0.666666666666667
"448",2021-05-22,9.25,12.8214285714286,5.53571428571429,19.5357142857143,2.32142857142857,12,15.8468468468468,6.34234234234234,23.8468468468468,2.44144144144144,5.33333333333333,12,1.66666666666667,12.6666666666667,0.666666666666667
"449",2021-05-23,9.21428571428571,12.25,5.28571428571429,18.4642857142857,2.21428571428571,11.990990990991,15.8288288288288,6.14414414414414,23.7837837837838,2.40540540540541,5.33333333333333,12.3333333333333,1.33333333333333,12.6666666666667,0.666666666666667
"450",2021-05-24,9.25,12,4.75,18.1785714285714,2.28571428571429,11.8918918918919,15.3693693693694,5.97297297297297,23.5585585585586,2.31531531531532,6.33333333333333,12.3333333333333,1,13,0.666666666666667
"451",2021-05-25,9.60714285714286,12.2142857142857,4.60714285714286,17.5357142857143,2.14285714285714,11.6846846846847,15.0900900900901,5.83783783783784,23.4954954954955,2.37837837837838,7,12.6666666666667,1,14,0.333333333333333
"452",2021-05-26,9.07142857142857,11.8214285714286,4.60714285714286,17.2857142857143,2.25,11.3783783783784,14.981981981982,5.88288288288288,23.5135135135135,2.43243243243243,7.66666666666667,13,1,14,0.333333333333333
"453",2021-05-27,8.75,11.9285714285714,4.71428571428571,16.9642857142857,2.03571428571429,11.2702702702703,14.7567567567568,5.78378378378378,23.1261261261261,2.44144144144144,7,11.3333333333333,1,14,0.333333333333333
"454",2021-05-28,8.39285714285714,12.1071428571429,4.89285714285714,17.4285714285714,1.89285714285714,11.018018018018,14.7027027027027,5.72972972972973,22.9369369369369,2.31531531531532,6.33333333333333,11,1,13.3333333333333,0.333333333333333
"455",2021-05-29,8.32142857142857,12.25,4.85714285714286,17.6071428571429,1.92857142857143,10.7927927927928,14.7657657657658,5.63963963963964,22.4504504504505,2.27927927927928,6.33333333333333,10.3333333333333,1,14.6666666666667,0.333333333333333
"456",2021-05-30,7.92857142857143,12.9642857142857,5.07142857142857,17.6071428571429,1.96428571428571,10.5135135135135,14.6306306306306,5.65765765765766,22.3063063063063,2.28828828828829,5.33333333333333,10.6666666666667,1,15.3333333333333,0.333333333333333
"457",2021-05-31,7.60714285714286,13.25,5,17.6785714285714,1.89285714285714,10.1711711711712,14.4864864864865,5.31531531531532,22.1621621621622,2.27027027027027,6,10.6666666666667,1.33333333333333,14.6666666666667,0.333333333333333
"458",2021-06-01,7.17857142857143,13.1428571428571,4.85714285714286,17.4642857142857,1.78571428571429,10.3063063063063,14.3333333333333,5.15315315315315,21.7117117117117,2.36936936936937,5,10,0.666666666666667,14,0.333333333333333
"459",2021-06-02,7.03571428571429,13,4.82142857142857,18.0357142857143,1.75,10.1081081081081,14.1081081081081,4.99099099099099,21.1261261261261,2.32432432432432,4,10.3333333333333,0.666666666666667,13.3333333333333,0.666666666666667
"460",2021-06-03,6.96428571428571,13,4.53571428571429,17.6785714285714,1.64285714285714,9.82882882882883,13.9189189189189,5.11711711711712,20.7837837837838,2.32432432432432,5,10,0.666666666666667,13.6666666666667,0.666666666666667
"461",2021-06-04,6.85714285714286,12.8214285714286,4.60714285714286,17.4642857142857,1.57142857142857,9.84684684684685,13.5585585585586,5.04504504504505,20.3153153153153,2.1981981981982,5.33333333333333,9,1,14.3333333333333,0.666666666666667
"462",2021-06-05,6.82142857142857,12.8928571428571,4.35714285714286,17.5714285714286,1.67857142857143,9.71171171171171,13.4324324324324,4.96396396396396,20.3873873873874,2.15315315315315,5.66666666666667,9.33333333333333,2,14.3333333333333,0.666666666666667
"463",2021-06-06,6.67857142857143,12.8571428571429,4.35714285714286,17.6428571428571,1.67857142857143,9.53153153153153,13.1261261261261,4.84684684684685,20.045045045045,2.08108108108108,5.66666666666667,9.66666666666667,2,14,0.666666666666667
"464",2021-06-07,6.57142857142857,13.1071428571429,4.46428571428571,16.8214285714286,1.67857142857143,9.18018018018018,13.1351351351351,4.75675675675676,19.7117117117117,2.11711711711712,6,8.66666666666667,2,15.3333333333333,0.666666666666667
"465",2021-06-08,6.28571428571429,13.0357142857143,4.53571428571429,15.8928571428571,1.60714285714286,8.76576576576577,12.8468468468468,4.7027027027027,19.4504504504505,2.03603603603604,6.33333333333333,6,1.66666666666667,14,0.666666666666667
"466",2021-06-09,6.5,12.8571428571429,4.46428571428571,15.7857142857143,1.5,8.52252252252252,12.7207207207207,4.68468468468468,19.0810810810811,1.85585585585586,6.33333333333333,6.66666666666667,2,12.3333333333333,0.666666666666667
"467",2021-06-10,6.39285714285714,12.9285714285714,4.28571428571429,15.6428571428571,1.5,8.27027027027027,12.4774774774775,4.53153153153153,18.5045045045045,1.81081081081081,7.33333333333333,6.66666666666667,3,11.3333333333333,0.666666666666667
"468",2021-06-11,6.32142857142857,13,4.14285714285714,15.0714285714286,1.5,7.93693693693694,12.4774774774775,4.37837837837838,18.1801801801802,1.81081081081081,7,6.66666666666667,2.66666666666667,12.3333333333333,0.666666666666667
"469",2021-06-12,6.14285714285714,12.1785714285714,4.10714285714286,14.8928571428571,1.53571428571429,8.02702702702703,12.018018018018,4.20720720720721,17.6846846846847,1.72072072072072,7,7,3,13,0.666666666666667
"470",2021-06-13,5.67857142857143,11.6428571428571,3.92857142857143,14.4642857142857,1.42857142857143,7.81081081081081,12.1981981981982,4.10810810810811,17.5045045045045,1.63963963963964,7,7.33333333333333,3,13,0.666666666666667
"471",2021-06-14,5.57142857142857,11.8571428571429,3.78571428571429,14.75,1.42857142857143,7.7027027027027,11.9459459459459,4.13513513513514,17.045045045045,1.61261261261261,7.33333333333333,8,2.66666666666667,12.6666666666667,0.666666666666667
"472",2021-06-15,5.46428571428571,11.4642857142857,3.78571428571429,14.8214285714286,1.35714285714286,7.56756756756757,11.9459459459459,3.92792792792793,16.7927927927928,1.52252252252252,7.66666666666667,9.33333333333333,2,12,0.333333333333333
"473",2021-06-16,4.96428571428571,11.5,3.53571428571429,14.7857142857143,1.21428571428571,7.42342342342342,11.8288288288288,3.72072072072072,16.7477477477477,1.48648648648649,7.66666666666667,9.33333333333333,2,13.3333333333333,0.333333333333333
"474",2021-06-17,4.92857142857143,11,3.5,14,1.21428571428571,7.22522522522523,11.9369369369369,3.76576576576577,16.6936936936937,1.46846846846847,8,10.6666666666667,2,12,0.333333333333333
"475",2021-06-18,4.82142857142857,10.8214285714286,3.53571428571429,14.2142857142857,1.21428571428571,7.21621621621622,11.954954954955,3.78378378378378,16.3693693693694,1.47747747747748,7.33333333333333,10,2.33333333333333,12.3333333333333,0.666666666666667
"476",2021-06-19,4.78571428571429,10.3571428571429,3.28571428571429,13.5714285714286,1.10714285714286,6.97297297297297,11.8648648648649,3.62162162162162,16.036036036036,1.45045045045045,7.33333333333333,11,2,12,0.666666666666667
"477",2021-06-20,4.85714285714286,9.42857142857143,3.39285714285714,13,1.10714285714286,7.02702702702703,12.0540540540541,3.44144144144144,15.9099099099099,1.32432432432432,6.66666666666667,11.3333333333333,1.66666666666667,11.3333333333333,0.666666666666667
"478",2021-06-21,5,9.17857142857143,3.42857142857143,12.8571428571429,1.10714285714286,7.14414414414414,12.1981981981982,3.48648648648649,15.5315315315315,1.33333333333333,6.66666666666667,11,1.66666666666667,10.6666666666667,0.666666666666667
"479",2021-06-22,5.25,9.25,3.21428571428571,12.5357142857143,0.928571428571429,7.10810810810811,12.1351351351351,3.56756756756757,15.6936936936937,1.31531531531532,7.33333333333333,11.6666666666667,1.33333333333333,10.3333333333333,1
"480",2021-06-23,5.46428571428571,9.14285714285714,3.07142857142857,12.4642857142857,0.964285714285714,6.97297297297297,11.8828828828829,3.45045045045045,15.3063063063063,1.2972972972973,6.66666666666667,11.3333333333333,1.33333333333333,9.66666666666667,1.33333333333333
"481",2021-06-24,5.5,8.85714285714286,2.96428571428571,12.5357142857143,0.892857142857143,6.9009009009009,11.7567567567568,3.61261261261261,15.4504504504505,1.24324324324324,6,11,1.33333333333333,10.3333333333333,1.33333333333333
"482",2021-06-25,5.39285714285714,8.78571428571429,3.14285714285714,11.9642857142857,0.857142857142857,6.90990990990991,11.7027027027027,3.57657657657658,15.3693693693694,1.1981981981982,4.66666666666667,10.6666666666667,2,10.6666666666667,1
"483",2021-06-26,5.46428571428571,8.64285714285714,3.21428571428571,12,0.857142857142857,6.90990990990991,11.7657657657658,3.55855855855856,15.1621621621622,1.15315315315315,4.33333333333333,9,1.66666666666667,12,1
"484",2021-06-27,5.85714285714286,8.92857142857143,3.25,12.6071428571429,0.928571428571429,7.01801801801802,11.4504504504505,3.43243243243243,15.2702702702703,1.17117117117117,5,9,2,10,1.33333333333333
"485",2021-06-28,5.96428571428571,9.07142857142857,3.10714285714286,12.4642857142857,0.928571428571429,6.96396396396396,11.5855855855856,3.37837837837838,15.1351351351351,1.16216216216216,4.66666666666667,9,2.33333333333333,10,1
"486",2021-06-29,6.03571428571429,9.14285714285714,2.96428571428571,12.9642857142857,0.964285714285714,6.82882882882883,11.4324324324324,3.43243243243243,15.3243243243243,1.14414414414414,5.33333333333333,8.66666666666667,2.66666666666667,10,1
"487",2021-06-30,5.64285714285714,9.57142857142857,2.82142857142857,12.9285714285714,1.07142857142857,6.84684684684685,11.3603603603604,3.59459459459459,15.1621621621622,1.10810810810811,5.66666666666667,8.66666666666667,2.66666666666667,11.6666666666667,1
"488",2021-07-01,5.92857142857143,9.42857142857143,2.75,13.0357142857143,1.03571428571429,6.81081081081081,11.2522522522523,3.6036036036036,15.3513513513514,1.10810810810811,4.66666666666667,8.66666666666667,2.66666666666667,11.3333333333333,0.666666666666667
