patienttype,scenario,hospital,date,admitted,admitted_std,active,active_std
total,optimistic,JHH,2021-02-04,6.1612903225806495,2.43359251490795,109.79197132616501,10.156670736902699
total,optimistic,JHH,2021-02-05,5.99032258064516,2.677848780176,109.02688172043001,10.335183838422301
total,optimistic,JHH,2021-02-06,5.8129032258064495,2.54580514363225,107.27146953405001,10.1046248979774
total,optimistic,JHH,2021-02-07,5.803225806451611,2.7444940624255096,105.61283154121901,10.322905236832101
total,optimistic,JHH,2021-02-08,6.01935483870968,2.59520890511463,104.450967741935,10.478212368686199
total,optimistic,JHH,2021-02-09,6.11935483870968,2.6800239954196297,103.67942652329701,10.291439417601401
total,optimistic,JHH,2021-02-10,5.69354838709677,2.64080089072101,102.530465949821,10.643458319305699
total,optimistic,JHH,2021-02-11,5.8096774193548395,2.7414212041425494,101.37505376344102,10.6567136728886
total,optimistic,JHH,2021-02-12,5.651612903225809,2.6786938280344104,100.471254480287,10.991869097851698
total,optimistic,JHH,2021-02-13,5.31290322580645,2.6558811107626297,99.1545519713261,11.2999410641875
total,optimistic,JHH,2021-02-14,5.432258064516129,2.6676541702612795,97.9055913978494,11.663697605451901
total,optimistic,JHH,2021-02-15,5.35806451612903,2.5597724437105,96.3501792114695,11.7348507516888
total,optimistic,JHH,2021-02-16,5.6870967741935505,2.91859908235749,95.3302508960573,11.8291343011336
total,optimistic,JHH,2021-02-17,5.151612903225809,2.52846644427675,94.3845161290322,12.1355940555098
total,optimistic,JHH,2021-02-18,4.929032258064519,2.45241073605427,92.5645878136201,12.0062938749584
total,optimistic,JHH,2021-02-19,4.91290322580645,2.4420036637688702,90.776917562724,11.7952269046225
total,optimistic,JHH,2021-02-20,5.04838709677419,2.6251108692705802,89.50860215053758,11.8379102305445
total,optimistic,JHH,2021-02-21,5.125806451612901,2.5903627522695603,88.2467383512545,12.0533072822859
total,optimistic,JHH,2021-02-22,5.0387096774193605,2.65763385173849,86.8526164874552,12.139689895529699
total,optimistic,JHH,2021-02-23,4.90322580645161,2.53179572520627,85.8133333333333,12.2690532240074
total,optimistic,JHH,2021-02-24,5.077419354838709,2.80100323932732,84.7805017921147,12.4556904572115
total,optimistic,JHH,2021-02-25,5.077419354838709,2.74399163892022,84.0154121863799,12.5063480238998
total,optimistic,JHH,2021-02-26,5.12258064516129,2.67807220956145,83.17612903225799,12.5596686164255
total,optimistic,JHH,2021-02-27,5.32903225806452,2.76407758030182,82.54974910394259,12.6217937480912
total,optimistic,JHH,2021-02-28,5.196774193548389,2.72917142938052,81.8265949820788,12.885908136874402
total,optimistic,JHH,2021-03-01,5.17741935483871,2.7889424145872,81.2840860215053,12.8633399662937
total,optimistic,JHH,2021-03-02,5.54193548387097,3.0251392069860397,80.9254480286738,13.420307038177599
total,optimistic,JHH,2021-03-03,5.75806451612903,3.21531357960503,80.7313261648745,13.951165385326801
total,optimistic,JHH,2021-03-04,5.51612903225806,3.0189826073282795,80.2017204301075,14.4761585903795
total,optimistic,JHH,2021-03-05,5.51935483870968,2.9530650402850895,79.7334050179211,15.193185393924198
total,optimistic,JHH,2021-03-06,5.99032258064516,3.19019211057787,79.6973476702509,15.5853008471893
total,optimistic,JHH,2021-03-07,5.9612903225806395,2.99759876152023,79.7322580645161,15.8529021230564
total,optimistic,JHH,2021-03-08,5.83225806451613,2.99961149062558,79.44136200716841,16.183388729176098
total,optimistic,JHH,2021-03-09,5.970967741935481,3.2837521367688,79.32465949820791,16.5301087509241
total,optimistic,JHH,2021-03-10,5.9258064516129005,3.11980848687818,79.1208602150537,16.8538258686267
total,optimistic,JHH,2021-03-11,5.96451612903226,3.1142801567779905,78.70415770609321,17.0875458965256
total,optimistic,JHH,2021-03-12,6.27741935483871,3.3869493055454902,78.57132616487449,17.485632574032
total,optimistic,JHH,2021-03-13,6.1354838709677395,3.19995447418188,78.2320430107527,17.7438755537513
total,optimistic,JHH,2021-03-14,6.06451612903226,3.29746220962931,77.9637275985663,17.9709686104886
total,optimistic,JHH,2021-03-15,6.151612903225809,3.16017261347071,77.6083154121864,18.339724203786897
total,optimistic,JHH,2021-03-16,6.33225806451613,3.1870592266300695,77.30451612903221,18.686059620517103
total,optimistic,JHH,2021-03-17,6.387096774193551,3.25454936531618,76.97491039426521,18.80211010586
total,optimistic,JHH,2021-03-18,6.21612903225806,3.2470926722316302,76.3582078853046,19.1850132825444
total,optimistic,JHH,2021-03-19,6.387096774193551,3.4694744359344303,76.07698924731179,19.6475344188754
total,optimistic,JHH,2021-03-20,6.51612903225806,3.46476241090148,75.5731899641577,19.9888251819362
total,optimistic,JHH,2021-03-21,6.65806451612903,3.3445935375351,75.41455197132609,20.250487590640603
total,optimistic,JHH,2021-03-22,6.75806451612903,3.5336423859760804,75.1172043010752,20.432154424908
total,optimistic,JHH,2021-03-23,6.54838709677419,3.3643166365253503,75.0134050179211,20.9346597581223
total,optimistic,JHH,2021-03-24,6.81935483870968,3.53228605085393,74.8805734767025,21.175530220631302
total,optimistic,JHH,2021-03-25,6.64516129032258,3.49975471119071,74.6767741935484,21.4049951866055
total,optimistic,JHH,2021-03-26,6.732258064516129,3.34894177766304,74.33103942652329,21.2290378950147
total,optimistic,JHH,2021-03-27,6.432258064516129,3.5405837951984798,73.39175627240141,21.4743890729443
total,optimistic,JHH,2021-03-28,6.35806451612903,3.42818245774341,72.465376344086,21.270659541634103
total,optimistic,JHH,2021-03-29,6.66451612903226,3.60157209285923,71.7712544802867,21.347100244899
total,optimistic,JHH,2021-03-30,6.60645161290323,3.1612508226630402,70.89648745519709,21.2143218268301
total,optimistic,JHH,2021-03-31,6.51290322580645,3.41224001117456,69.9733333333333,21.321069928425697
total,optimistic,JHH,2021-04-01,6.72258064516129,3.6199010570526897,69.55340501792111,21.5906471831124
total,optimistic,JHH,2021-04-02,6.390322580645161,3.4927440768347595,68.791541218638,21.6896636406597
total,optimistic,JHH,2021-04-03,6.429032258064519,3.45568195486115,67.7167741935484,21.789318761052602
total,optimistic,JHH,2021-04-04,6.09354838709677,3.2825477402489502,66.41620071684589,21.6018944037653
total,optimistic,JHH,2021-04-05,6.31612903225806,3.62118290904644,66.0253046594982,22.238481567655697
total,optimistic,JHH,2021-04-06,6.06451612903226,3.4644320287743997,64.6827956989247,22.2793689533015
total,optimistic,JHH,2021-04-07,5.85806451612903,3.4171082089929103,63.0854480286738,22.0067873363143
total,optimistic,JHH,2021-04-08,5.970967741935481,3.27686844493505,61.994551971326196,22.09176420718
total,optimistic,JHH,2021-04-09,5.79354838709677,3.24722566288874,60.542365591397804,22.1152068163202
total,optimistic,JHH,2021-04-10,5.58709677419355,3.19533348610266,58.8869534050179,21.843079564702602
total,optimistic,JHH,2021-04-11,5.2741935483871,3.13136760207313,57.008960573476706,21.690287319347302
total,optimistic,JHH,2021-04-12,5.4741935483871,3.3462996165659398,55.3212903225806,21.3905473302683
total,optimistic,JHH,2021-04-13,4.9870967741935495,3.13767346884381,53.77878136200721,21.2226107997373
total,optimistic,JHH,2021-04-14,4.761290322580651,2.74057651332529,51.6265949820788,20.844217787974397
total,optimistic,JHH,2021-04-15,4.90322580645161,3.4186852661529796,49.745376344086,20.893321030503103
total,optimistic,JHH,2021-04-16,4.64516129032258,3.01874132173226,47.931899641577104,20.8576965833667
total,optimistic,JHH,2021-04-17,4.438709677419349,2.89400686841315,45.99584229390679,20.6044709897116
total,optimistic,JHH,2021-04-18,4.34193548387097,2.7367008856967097,43.99204301075271,20.2162101019082
total,optimistic,JHH,2021-04-19,4.3,2.8438388412212596,42.3366308243728,20.1654756946023
total,optimistic,JHH,2021-04-20,3.9741935483871003,2.67352223178139,40.0457347670251,19.6585845871686
total,optimistic,JHH,2021-04-21,3.99032258064516,2.5278902128454503,38.1870967741935,18.9985694187319
total,optimistic,JHH,2021-04-22,3.3806451612903197,2.34664061253786,36.6322580645161,18.3426242027437
total,optimistic,JHH,2021-04-23,3.7290322580645197,2.55218989438951,35.4322580645161,17.9477806534684
total,optimistic,JHH,2021-04-24,3.5387096774193503,2.47636276191838,34.4032258064516,17.4188067416758
total,optimistic,JHH,2021-04-25,3.3806451612903197,2.48679342110493,33.3451612903226,16.847519942109898
total,optimistic,JHH,2021-04-26,2.9193548387096806,2.0922158888848896,31.9645161290323,16.0260483203399
total,optimistic,JHH,2021-04-27,3.11290322580645,2.3507365949893,30.864516129032303,15.4625781013407
total,optimistic,JHH,2021-04-28,2.8645161290322596,2.13595161040645,29.4806451612903,14.941972045751701
total,optimistic,JHH,2021-04-29,2.70967741935484,2.09135776836403,28.4064516129032,14.303483344837598
total,optimistic,JHH,2021-04-30,2.63548387096774,1.99661784785798,27.2645161290323,13.989663197474501
total,optimistic,JHH,2021-05-01,2.60645161290323,2.0256317985119,26.4096774193548,13.5623971341712
total,optimistic,JHH,2021-05-02,2.7064516129032303,2.137444280937,25.5709677419355,13.374016540228801
total,optimistic,JHH,2021-05-03,2.4935483870967703,2.18903948355481,24.7903225806452,13.1854478642105
total,optimistic,JHH,2021-05-04,2.3419354838709703,1.8628410826110402,23.796774193548398,12.582142590783901
total,optimistic,JHH,2021-05-05,2.3967741935483904,1.9544793665252,23.0774193548387,12.104670111224001
total,optimistic,JHH,2021-05-06,2.01612903225806,1.72917970002067,22.141935483871002,11.800458552969598
total,optimistic,JHH,2021-05-07,2.09354838709677,1.74715168827788,21.3774193548387,11.614623976455901
total,optimistic,JHH,2021-05-08,2.13225806451613,1.65156564952563,20.761290322580603,11.153812523928199
total,optimistic,JHH,2021-05-09,1.95483870967742,1.69759577803384,20.1064516129032,10.9352179052251
total,optimistic,JHH,2021-05-10,2.1387096774193504,1.8587504334303,19.587096774193498,10.794734138443001
total,optimistic,JHH,2021-05-11,2.00967741935484,1.8534805686929599,18.8354838709677,10.758134158501699
total,optimistic,JHH,2021-05-12,1.78387096774194,1.67767057672114,18.0741935483871,10.460570136251802
total,optimistic,JHH,2021-05-13,1.7612903225806498,1.59266006322853,17.5,9.985069499168539
total,optimistic,JHH,2021-05-14,1.6677419354838703,1.65273714257137,16.8806451612903,9.902196542078961
total,optimistic,JHH,2021-05-15,1.46774193548387,1.43591874529171,16.1516129032258,9.77090384328247
total,optimistic,JHH,2021-05-16,1.6354838709677402,1.73930805431481,15.7774193548387,9.842246323635141
total,optimistic,JHH,2021-05-17,1.53548387096774,1.4779122997894298,15.3,9.87128451947953
total,optimistic,JHH,2021-05-18,1.5129032258064499,1.58363443473954,14.858064516129,9.81863843768734
total,optimistic,JHH,2021-05-19,1.54516129032258,1.69521883822393,14.345161290322599,9.635295958079949
total,optimistic,JHH,2021-05-20,1.3935483870967702,1.6421731243201299,13.845161290322599,9.42210300166504
total,optimistic,JHH,2021-05-21,1.32903225806452,1.46401867350754,13.341935483871,9.298240353596858
total,optimistic,JHH,2021-05-22,1.28064516129032,1.46638008425812,12.906451612903199,9.15181756965816
total,optimistic,JHH,2021-05-23,1.19354838709677,1.3030820744757299,12.3387096774194,8.74540164589202
total,optimistic,JHH,2021-05-24,1.14193548387097,1.27222796535749,11.932258064516098,8.39423331613202
total,optimistic,JHH,2021-05-25,1.1032258064516103,1.29601968099546,11.4967741935484,8.30730280637184
total,optimistic,JHH,2021-05-26,1.12258064516129,1.3670570409364,11.138709677419401,8.22173270409883
total,optimistic,JHH,2021-05-27,0.9741935483870972,1.24924951456296,10.7548387096774,8.12907322058292
total,optimistic,JHH,2021-05-28,0.9967741935483871,1.1763760291312801,10.377419354838699,7.98725636924297
total,optimistic,JHH,2021-05-29,0.9483870967741941,1.2714916228313402,9.99677419354839,7.780661878760201
total,optimistic,JHH,2021-05-30,0.87741935483871,1.16028630432858,9.50322580645161,7.5923341589572795
total,optimistic,JHH,2021-05-31,0.8451612903225809,1.03886995357313,9.10967741935484,7.29212367132355
total,optimistic,JHH,2021-06-01,0.7774193548387099,1.12399336395107,8.64516129032258,7.1362246596740695
total,optimistic,JHH,2021-06-02,0.7483870967741941,1.07519569643854,8.28064516129032,6.95621881692405
total,optimistic,JHH,2021-06-03,0.7032258064516128,1.02027316739598,7.81935483870968,6.6990331201642315
total,optimistic,JHH,2021-06-04,0.6354838709677421,0.92598627004967,7.429032258064519,6.65411313730994
total,optimistic,JHH,2021-06-05,0.5387096774193549,0.867022126203076,6.89354838709677,6.29374679338719
total,optimistic,JHH,2021-06-06,0.5096774193548389,0.8898549496550531,6.50967741935484,6.04485143971296
total,optimistic,JHH,2021-06-07,0.52258064516129,0.841162665952986,6.077419354838709,5.77987105992018
total,optimistic,JHH,2021-06-08,0.480645161290323,0.8450689434896891,5.70645161290323,5.656365839098741
total,optimistic,JHH,2021-06-09,0.445161290322581,0.7840501587301592,5.31935483870968,5.36758006114479
total,optimistic,JHH,2021-06-10,0.409677419354839,0.788978448828558,4.98387096774194,5.0993103122648
total,optimistic,JHH,2021-06-11,0.393548387096774,0.6719905355856961,4.67741935483871,4.82591857727253
total,optimistic,JHH,2021-06-12,0.316129032258064,0.629949703160474,4.422580645161291,4.67375718704944
total,optimistic,JHH,2021-06-13,0.34838709677419394,0.6632622056034039,4.14838709677419,4.59072493872801
total,optimistic,JHH,2021-06-14,0.235483870967742,0.55593477634189,3.7354838709677405,4.2655066928225605
total,optimistic,JHH,2021-06-15,0.235483870967742,0.513714108453063,3.4612903225806497,4.01892116958341
total,optimistic,JHH,2021-06-16,0.274193548387097,0.646812403344019,3.24193548387097,3.8566468967433702
total,optimistic,JHH,2021-06-17,0.187096774193548,0.479072986212567,2.99354838709677,3.53598418875745
total,optimistic,JHH,2021-06-18,0.129032258064516,0.344723871158518,2.67741935483871,3.1478317860352303
total,optimistic,JHH,2021-06-19,0.187096774193548,0.44413158140634,2.4419354838709704,2.92621898432512
total,optimistic,JHH,2021-06-20,0.13548387096774198,0.40285143911610605,2.16129032258065,2.6505845270557997
total,optimistic,JHH,2021-06-21,0.148387096774194,0.414161389566555,1.9451612903225801,2.4600470372735397
total,optimistic,JHH,2021-06-22,0.145161290322581,0.387163972661931,1.8096774193548402,2.32224235887667
total,optimistic,JHH,2021-06-23,0.11612903225806501,0.358398565479514,1.6064516129032298,2.04307413597208
total,optimistic,JHH,2021-06-24,0.106451612903226,0.328668362973955,1.46774193548387,1.9536379789401999
total,optimistic,JHH,2021-06-25,0.0935483870967742,0.312570491529221,1.32903225806452,1.7856404920087798
total,optimistic,JHH,2021-06-26,0.1,0.35876130981385795,1.22258064516129,1.6902394709930302
total,optimistic,JHH,2021-06-27,0.112903225806452,0.36388755395737,1.15806451612903,1.65904640187657
total,optimistic,JHH,2021-06-28,0.0870967741935484,0.281976818406453,1.04838709677419,1.5051247869693798
total,optimistic,JHH,2021-06-29,0.0741935483870968,0.274117636550541,1.0,1.42330827708297
total,optimistic,JHH,2021-06-30,0.0774193548387097,0.29039425638521,0.9290322580645161,1.41243179644349
total,optimistic,JHH,2021-07-01,0.0612903225806452,0.265399782865506,0.8677419354838709,1.37439420010187
total,optimistic,SH,2021-01-21,9.7258064516129,4.00712814401274,45.0,9.6707423202117
total,optimistic,SH,2021-01-22,8.30645161290323,3.4807707233174403,45.115232974910406,9.94012250325984
total,optimistic,SH,2021-01-23,8.37096774193548,3.3794152527578394,45.165949820788605,9.978845991681721
total,optimistic,SH,2021-01-24,8.64516129032258,2.56336959560319,46.190860215053796,10.4190532264345
total,optimistic,SH,2021-01-25,8.803225806451609,2.81756974564821,46.8028673835126,10.5511040202334
total,optimistic,SH,2021-01-26,8.41612903225806,3.1598894196855998,46.78261648745521,10.898034648924401
total,optimistic,SH,2021-01-27,8.81612903225806,2.9163163656642204,47.5623655913979,11.554668052269001
total,optimistic,SH,2021-01-28,9.08387096774194,3.57672555010445,48.9421146953405,11.6636418456251
total,optimistic,SH,2021-01-29,9.04516129032258,3.73793445718936,49.6379928315413,11.436073509526599
total,optimistic,SH,2021-01-30,8.74193548387097,3.11984017307218,49.801612903225795,12.2679081868066
total,optimistic,SH,2021-01-31,8.6,3.21207399585357,50.6910394265233,12.3567066725679
total,optimistic,SH,2021-02-01,8.509677419354839,3.27033142630486,51.128853046595005,12.177067288224
total,optimistic,SH,2021-02-02,8.841935483870971,3.689241043861,50.4215053763441,12.691726720947402
total,optimistic,SH,2021-02-03,8.44516129032258,3.6245434604327897,50.065770609319,13.250662716821498
total,optimistic,SH,2021-02-04,8.70967741935484,3.2586712945032,50.610035842293904,13.4570283830876
total,optimistic,SH,2021-02-05,8.47096774193548,3.52101465841394,50.8736559139785,13.586354251683499
total,optimistic,SH,2021-02-06,8.58064516129032,3.36944710261421,51.188888888888904,14.4256665121033
total,optimistic,SH,2021-02-07,8.23225806451613,3.3395370643804,50.5170250896058,14.652016656132
total,optimistic,SH,2021-02-08,8.53225806451613,3.4693019746726,51.1,14.986862439671599
total,optimistic,SH,2021-02-09,8.23548387096774,3.3638542014257298,50.7636200716846,14.8700146640217
total,optimistic,SH,2021-02-10,8.21290322580645,3.51583899366061,50.5078853046595,15.213778737563699
total,optimistic,SH,2021-02-11,8.22258064516129,3.33197700466636,50.3037634408602,15.3592715206197
total,optimistic,SH,2021-02-12,7.890322580645161,3.28352238469307,50.2480286738352,15.536779230102802
total,optimistic,SH,2021-02-13,7.89354838709677,3.06987816127579,49.685842293906795,15.391197465346
total,optimistic,SH,2021-02-14,7.8129032258064495,3.4571797134774305,49.54301075268821,16.0550704190374
total,optimistic,SH,2021-02-15,7.58709677419355,3.25534220345611,49.3324372759857,16.0570911717865
total,optimistic,SH,2021-02-16,7.55806451612903,3.30808142365255,48.85412186379929,15.9395414058538
total,optimistic,SH,2021-02-17,7.20645161290323,3.2452382470192798,48.3274193548387,16.1673483591361
total,optimistic,SH,2021-02-18,7.209677419354839,3.1994812925071203,47.6426523297491,15.8278998654883
total,optimistic,SH,2021-02-19,7.0387096774193605,3.05515718611037,46.725627240143396,15.4810780411216
total,optimistic,SH,2021-02-20,6.70645161290323,2.90066015665967,45.753763440860205,15.1125713462372
total,optimistic,SH,2021-02-21,6.78709677419355,3.1795457106509195,45.088351254480294,15.227603775820501
total,optimistic,SH,2021-02-22,6.8967741935483895,3.0462545877729204,44.4906810035843,14.841831368692
total,optimistic,SH,2021-02-23,7.090322580645161,3.2055752680552594,43.989784946236604,15.0327896901702
total,optimistic,SH,2021-02-24,7.006451612903231,3.22989418421209,43.81469534050179,15.076171839565498
total,optimistic,SH,2021-02-25,7.3645161290322605,3.45935369565983,43.987992831541206,15.4890461781494
total,optimistic,SH,2021-02-26,7.04193548387097,3.0871507057007497,44.167741935483896,15.598049786046698
total,optimistic,SH,2021-02-27,7.33225806451613,3.33639626879587,44.80878136200721,16.186789811821
total,optimistic,SH,2021-02-28,7.43548387096774,3.35924803289576,45.536917562724,16.6526314820137
total,optimistic,SH,2021-03-01,7.68387096774194,3.38260224070679,46.67795698924729,17.1819912134873
total,optimistic,SH,2021-03-02,7.829032258064519,3.4659350131080697,47.58351254480289,17.6739462681923
total,optimistic,SH,2021-03-03,7.93548387096774,3.75229378338592,48.31487455197129,17.999399053443998
total,optimistic,SH,2021-03-04,8.009677419354839,3.6415926007909305,49.44301075268821,18.4863467350567
total,optimistic,SH,2021-03-05,7.848387096774191,3.5167223530185896,50.2517921146954,18.8384876257351
total,optimistic,SH,2021-03-06,7.94193548387097,3.75067943896865,51.04121863799279,19.4715577413336
total,optimistic,SH,2021-03-07,7.9258064516129005,3.4168904692231603,51.746774193548404,19.5675100759478
total,optimistic,SH,2021-03-08,8.10645161290323,4.0239152402308305,52.41684587813621,20.178405380616
total,optimistic,SH,2021-03-09,8.18064516129032,4.05362596384208,53.1901433691757,21.262381469742
total,optimistic,SH,2021-03-10,8.08387096774194,3.94552394608842,53.75698924731179,21.9508165104049
total,optimistic,SH,2021-03-11,8.14193548387097,4.05596129916865,54.44641577060929,22.5077292771003
total,optimistic,SH,2021-03-12,7.8645161290322605,3.7088863111579298,54.977777777777796,22.8138319034446
total,optimistic,SH,2021-03-13,8.35806451612903,4.25147216958325,55.7575268817204,23.376211259774397
total,optimistic,SH,2021-03-14,7.97741935483871,3.8482681213526404,56.3888888888889,23.5951757886963
total,optimistic,SH,2021-03-15,7.87741935483871,3.86520538847669,56.552508960573505,24.1235494892103
total,optimistic,SH,2021-03-16,7.8,3.65778004241776,56.441935483871,24.2514063014138
total,optimistic,SH,2021-03-17,8.238709677419351,4.127146746912629,57.14103942652329,24.7918344870252
total,optimistic,SH,2021-03-18,8.05161290322581,3.9705261671099104,57.2820788530466,24.876748418204603
total,optimistic,SH,2021-03-19,8.03225806451613,3.79204490724517,57.56505376344089,24.8470972432434
total,optimistic,SH,2021-03-20,8.31290322580645,3.7754078553854002,58.073835125448,24.721336422324
total,optimistic,SH,2021-03-21,8.65806451612903,4.23036444655498,58.5987455197133,25.015765268460196
total,optimistic,SH,2021-03-22,8.41612903225806,3.97220965354773,59.47204301075271,25.0947250179253
total,optimistic,SH,2021-03-23,8.19354838709677,3.82790564179649,59.9582437275986,25.3794094193814
total,optimistic,SH,2021-03-24,8.03870967741936,3.87695236305403,60.373476702509,25.1764809397144
total,optimistic,SH,2021-03-25,8.47741935483871,4.0573875018625705,61.05,25.2882086427244
total,optimistic,SH,2021-03-26,8.2258064516129,3.96524967622432,61.355555555555604,25.3097006487687
total,optimistic,SH,2021-03-27,8.248387096774191,4.19672460360973,61.725627240143396,25.7694373664856
total,optimistic,SH,2021-03-28,8.36129032258065,3.8510725292300405,62.0376344086022,25.6548711583575
total,optimistic,SH,2021-03-29,8.47096774193548,3.95427033751933,62.533512544802896,25.696324698635202
total,optimistic,SH,2021-03-30,8.11290322580645,4.20562157850685,62.7745519713262,26.1841799550177
total,optimistic,SH,2021-03-31,8.12258064516129,4.01422548488452,62.7510752688172,26.6631970514251
total,optimistic,SH,2021-04-01,8.06774193548387,3.85192763613854,62.9501792114695,26.576320702090303
total,optimistic,SH,2021-04-02,8.14838709677419,3.8584528879935496,63.204121863799294,26.4134541837048
total,optimistic,SH,2021-04-03,7.90322580645161,3.98509188552889,63.058064516129,26.740501342921
total,optimistic,SH,2021-04-04,7.49677419354839,3.79451929642569,62.89587813620071,26.6464148732683
total,optimistic,SH,2021-04-05,7.98387096774194,4.0348959113722795,62.746594982078896,26.7331284380899
total,optimistic,SH,2021-04-06,7.577419354838709,4.11121280884672,62.2682795698925,26.581378004304103
total,optimistic,SH,2021-04-07,7.21612903225806,4.16611498255471,61.8060931899642,27.042426296085
total,optimistic,SH,2021-04-08,7.26129032258065,3.7955132611693996,61.066487455197105,26.9542488238238
total,optimistic,SH,2021-04-09,7.12258064516129,3.91907738298429,60.494623655914005,27.209407995300698
total,optimistic,SH,2021-04-10,6.94516129032258,3.730462110065,59.8388888888889,26.9824732106216
total,optimistic,SH,2021-04-11,6.55483870967742,3.67930907869482,58.967025089605706,26.9181518508139
total,optimistic,SH,2021-04-12,6.44516129032258,3.67580043595312,58.0596774193548,26.7648419346672
total,optimistic,SH,2021-04-13,6.577419354838709,3.7440886463708996,57.381362007168505,26.508374189776802
total,optimistic,SH,2021-04-14,6.109677419354839,3.61282257974508,56.42562724014339,26.1991057587818
total,optimistic,SH,2021-04-15,6.04838709677419,3.50680177496045,55.2795698924731,25.7028462612863
total,optimistic,SH,2021-04-16,5.829032258064519,3.30685442078265,54.427060931899604,25.236765213044098
total,optimistic,SH,2021-04-17,5.32258064516129,3.21676151285624,53.25197132616489,25.021428693433197
total,optimistic,SH,2021-04-18,5.51612903225806,3.43014123420254,52.0091397849462,24.698790029639103
total,optimistic,SH,2021-04-19,5.38387096774194,3.25443585856969,50.869534050179205,24.1688796814671
total,optimistic,SH,2021-04-20,5.11290322580645,3.1973014766471803,49.433154121863794,23.557745599516302
total,optimistic,SH,2021-04-21,4.848387096774191,3.07533066333781,47.9709677419355,23.065176845939103
total,optimistic,SH,2021-04-22,4.7258064516129,2.91032286668429,46.493548387096794,22.300404097074598
total,optimistic,SH,2021-04-23,4.29032258064516,2.8836977648788897,44.774193548387096,21.6763728626048
total,optimistic,SH,2021-04-24,4.11290322580645,2.76559996821361,42.896774193548396,20.9700782817461
total,optimistic,SH,2021-04-25,4.1,2.8043169486324304,41.3451612903226,20.434163971938
total,optimistic,SH,2021-04-26,3.78387096774194,2.71822959155089,39.7612903225806,19.950611235188997
total,optimistic,SH,2021-04-27,3.76774193548387,2.8620303076295,38.3677419354839,19.7131098853722
total,optimistic,SH,2021-04-28,3.73225806451613,2.544302565794,37.0838709677419,19.2393933371962
total,optimistic,SH,2021-04-29,3.4967741935483905,2.42400413485324,35.735483870967705,18.7876340316657
total,optimistic,SH,2021-04-30,3.4645161290322597,2.56345890157467,34.5,18.4250443164872
total,optimistic,SH,2021-05-01,3.48387096774194,2.44251282219285,33.412903225806495,17.7443447044582
total,optimistic,SH,2021-05-02,3.07096774193548,2.3213168604698,32.2225806451613,17.4239029307521
total,optimistic,SH,2021-05-03,3.00967741935484,2.25686834676979,31.2612903225806,17.0564371997194
total,optimistic,SH,2021-05-04,2.8548387096774195,2.36538733235171,30.158064516129,16.6628091616368
total,optimistic,SH,2021-05-05,2.93870967741935,2.33613651547563,29.080645161290303,16.1192115262791
total,optimistic,SH,2021-05-06,2.76774193548387,2.17112830734415,27.748387096774202,15.685453934791902
total,optimistic,SH,2021-05-07,2.91612903225806,2.3635807682131,27.158064516129,15.7042479191305
total,optimistic,SH,2021-05-08,2.7,2.26978754157101,26.319354838709696,15.4976984629423
total,optimistic,SH,2021-05-09,2.56774193548387,2.14481927906626,25.5354838709677,15.344969720843698
total,optimistic,SH,2021-05-10,2.4290322580645203,2.1656696123663797,24.6612903225806,15.0370977257078
total,optimistic,SH,2021-05-11,2.58387096774194,2.37820707394804,23.7225806451613,14.839805008662
total,optimistic,SH,2021-05-12,2.43870967741935,1.9954266128639497,23.180645161290304,14.5661875224304
total,optimistic,SH,2021-05-13,2.32258064516129,2.08817093562754,22.4677419354839,14.205993444312698
total,optimistic,SH,2021-05-14,2.32258064516129,2.2301033792642997,21.8161290322581,14.0765785059781
total,optimistic,SH,2021-05-15,2.04838709677419,1.85808971757103,20.9806451612903,13.512942884147
total,optimistic,SH,2021-05-16,2.21612903225806,1.99233964817078,20.4838709677419,13.362854069643099
total,optimistic,SH,2021-05-17,2.04193548387097,2.03870202121878,19.9709677419355,13.316099728024799
total,optimistic,SH,2021-05-18,1.82903225806452,1.92600096278191,19.254838709677397,12.9929096969593
total,optimistic,SH,2021-05-19,1.9225806451612901,1.8370224290374602,18.6935483870968,12.797919071874098
total,optimistic,SH,2021-05-20,1.80322580645161,1.7879496043572198,18.1225806451613,12.750628312853
total,optimistic,SH,2021-05-21,1.7774193548387098,1.72985356035433,17.458064516129,12.4453586164727
total,optimistic,SH,2021-05-22,1.74516129032258,1.8039989109640902,16.829032258064498,12.0982455019216
total,optimistic,SH,2021-05-23,1.5193548387096798,1.54437989535809,16.1806451612903,11.7873474910215
total,optimistic,SH,2021-05-24,1.55161290322581,1.6950346780622199,15.5838709677419,11.5592888712566
total,optimistic,SH,2021-05-25,1.44193548387097,1.5968263269430198,15.006451612903199,11.1427666537208
total,optimistic,SH,2021-05-26,1.4064516129032298,1.57273861902979,14.529032258064499,10.976990408045099
total,optimistic,SH,2021-05-27,1.31612903225806,1.58115857362997,13.9774193548387,10.803351023653299
total,optimistic,SH,2021-05-28,1.22258064516129,1.4341929679449699,13.2935483870968,10.446219735568802
total,optimistic,SH,2021-05-29,1.20967741935484,1.6037968736940402,12.654838709677401,10.115473254748599
total,optimistic,SH,2021-05-30,1.09354838709677,1.4726398249776798,12.116129032258101,9.96507115278787
total,optimistic,SH,2021-05-31,1.16451612903226,1.4194611397143602,11.5225806451613,9.58549676224348
total,optimistic,SH,2021-06-01,1.08064516129032,1.29637692518573,11.125806451612899,9.386691599724859
