date,JHH_optimistic,SH_optimistic,BMC_optimistic,HCGH_optimistic,SMH_optimistic,JHH_moderate,SH_moderate,BMC_moderate,HCGH_moderate,SMH_moderate,JHH_pessimistic,SH_pessimistic,BMC_pessimistic,HCGH_pessimistic,SMH_pessimistic,JHH_optimistic_std,SH_optimistic_std,BMC_optimistic_std,HCGH_optimistic_std,SMH_optimistic_std,JHH_moderate_std,SH_moderate_std,BMC_moderate_std,HCGH_moderate_std,SMH_moderate_std,JHH_pessimistic_std,SH_pessimistic_std,BMC_pessimistic_std,HCGH_pessimistic_std,SMH_pessimistic_std
2021-05-02,14.1398102958612,14.5071140788585,7.4973943254198,19.7546578007328,3.68572039080366,30.3740864128237,35.0590489740178,18.6932191123255,51.8078116494284,10.1816808309726,22.2510412612265,21.176125939387,12.6687092032685,34.3311467067634,6.6277790611971,10.9331910584586,13.2648935888306,5.76447548821798,17.3343314207118,4.05324815941623,14.4531795301505,17.6783899977042,9.16293888639516,25.4100650325551,6.25382894650906,10.8480070411565,12.8747276047687,7.03770641146222,18.8394572398801,4.67618309134546
2021-05-03,14.2781652777588,14.6479052165781,7.41417197452229,20.1926229057347,3.74655889020836,30.3464263416488,34.8737988874739,18.5728985764073,52.1766026584088,10.2164587381123,21.9783610469429,20.8582315353293,12.5355550557425,33.4870639174879,6.39459589525832,10.8675673656563,13.4484710538618,5.7074684185115,17.8853344402637,4.0981606467338,14.2948487128937,17.5532625113791,9.18527987549561,25.3944846979854,6.26318993879049,10.8963710409542,13.0123881094177,6.9062211302426,18.5434130808863,4.51259388715729
2021-05-04,14.2499741632988,14.650699091278,7.49063745851766,20.4810935677761,3.67712878890545,30.3149466666666,34.595330760016,18.5665780207699,52.058612579421,10.2476714468869,21.5187086134507,20.189221417561,12.265810234785,32.5824013871725,6.2360475437374,10.7359555141051,13.4142214221523,5.67646371019443,17.8096347686276,4.04468127677509,14.2968322472101,17.5259524210373,9.16678637537663,25.2317915690726,6.21024361869077,10.9686263093481,12.6215458647917,6.70853957469753,17.8291211492833,4.61318896584364
2021-05-05,14.3672586656024,14.892341904806,7.46998873082452,20.76596228244,3.72125963208766,30.4251352976548,34.1205371768413,18.6538402240027,51.8179590183304,10.2007517960047,21.1062224107206,19.6216261717539,12.0918915050454,31.8426547645195,6.07159176555781,10.7382717011138,13.2151653012326,5.7520684569227,17.9022775433461,4.05856953780173,14.3267445936603,17.3629689437544,9.14582604623291,25.2972368617101,6.22470565683496,11.1380568592926,12.6750920204344,6.58778573184617,17.2006390064589,4.47390457462898
2021-05-06,14.3509796017092,14.9567549446866,7.58275542194972,21.1173031975609,3.82679768980847,30.0694327204218,33.9878688768305,18.4886064443805,51.5488034709511,10.2062866586178,20.7190450722031,19.1364325026282,11.8572330749669,31.0798367984416,5.98108473267709,10.7263226752601,13.5599815007298,5.73765513407557,17.9936925764108,4.25090406890804,14.047713524986,17.3438048471159,9.17001141081972,25.0077850137665,6.14664383925773,11.1890035733999,12.5114803866763,6.41294053619269,16.7498582328787,4.36765297973889
2021-05-07,14.3800841626719,14.9031271621187,7.59970358886605,21.2233692071162,3.86368293246489,29.8492991792355,33.786850843767,18.4273918310045,51.6837644844876,10.2226167840074,20.145951773772,18.6966128717127,11.6686114992585,30.7816509485246,5.88270735083203,10.6665250947371,13.2603541189018,5.72431831710514,17.9538628242498,4.2262382445124,14.0431396215942,16.8103820297252,9.1965897779849,24.9854804484826,6.01704343958914,10.9692920541434,12.3065236917776,6.46384791524324,16.5655700254523,4.46612649321327
2021-05-08,14.6842039003395,14.8416283029577,7.65955146798039,21.733709605683,3.85597393381335,29.8557823506573,33.5526635057235,18.4717210835413,51.6427620699261,10.2312063680157,19.8990548494706,18.2486066878981,11.5839516173894,30.0812409579574,5.69709695612137,10.6738328227529,13.3543048455935,5.73211605329622,18.2081134929873,4.20064539338449,13.7617054274464,16.57585840089,9.03958034732979,24.7465581359832,6.11356858510737,10.7653073088516,12.2679755984015,6.55793654323829,16.1890831501329,4.3468432743991
2021-05-09,14.8623765181076,14.8667266685129,7.8383859652481,22.1303219586244,3.83596143914615,29.6172921879344,33.5171508526654,18.2667998893227,51.5352724311781,10.1031530363533,19.3711956935838,17.8343819830908,11.3221718226169,29.4440049420452,5.55633165305511,10.6291477598486,13.3433637741616,5.77257038648219,18.1260479068832,4.13440074301389,13.8176235931902,17.0267158952672,9.22217155107944,24.4990912670435,5.93557700482146,10.4938349921614,12.1631371091873,6.34106424062078,15.9034522637837,4.34686194059315
2021-05-10,14.8452470458059,14.7154704459139,7.87256151800707,22.5758788893672,3.88429876216801,29.1405615962336,33.190636283196,18.151504840855,51.5406567672575,10.0348445652269,18.9061776827629,17.3170869302394,11.1293923792153,28.8583128093744,5.37796704412651,10.4596382642019,13.3466287992239,5.82457522039439,18.5539028849509,4.16953786965567,13.5713115013903,16.7532560600442,8.99585865334308,24.0462089587788,5.96606257618821,10.2492369415826,11.9692019621347,6.39709278161847,15.7268950076358,4.21029226007532
2021-05-11,14.925449825646,14.7456949724327,7.88257997300689,22.8608086396815,3.97400897451802,29.2149957171055,33.2356181749285,18.2440830963908,51.0426779542542,9.99496557470508,18.5889269965703,16.9509861987388,10.990511381359,28.4149422198334,5.12672184785173,10.3598603738564,13.1632737467268,5.87428302888898,18.8607212039421,3.99756508306881,13.3111440708088,16.7600863920139,8.8651897110782,23.4701068102017,5.99234283360402,10.2283593733305,11.9122278546608,6.38936370212188,15.5321915909402,4.03325057832952
