date,SMH_optimistic,JHH_optimistic,SH_optimistic,BMC_optimistic,HCGH_optimistic,SMH_moderate,JHH_moderate,SH_moderate,BMC_moderate,HCGH_moderate,SMH_pessimistic,JHH_pessimistic,SH_pessimistic,BMC_pessimistic,HCGH_pessimistic,SMH_optimistic_std,JHH_optimistic_std,SH_optimistic_std,BMC_optimistic_std,HCGH_optimistic_std,SMH_moderate_std,JHH_moderate_std,SH_moderate_std,BMC_moderate_std,HCGH_moderate_std,SMH_pessimistic_std,JHH_pessimistic_std,SH_pessimistic_std,BMC_pessimistic_std,HCGH_pessimistic_std
2020-12-30,0.407643312101911,1.39490445859873,2.17197452229299,0.668789808917197,2.70700636942675,1.15151515151515,3.8969696969697,5.37575757575758,2.37575757575758,7.30909090909091,4.14012738853503,12.171974522293,16.1082802547771,6.80254777070064,21.3949044585987,0.71343266379342,1.30534404661906,1.72718372421271,0.839991924679466,1.7926287372929,1.25821451466828,2.56933959779137,3.80167668775242,2.12161035222895,4.61830111990976,2.68626750432478,6.87205950452598,8.59164133702824,4.40532319923932,11.1210811242899
2020-12-31,0.356687898089172,1.45222929936306,2.26114649681529,0.840764331210191,2.77707006369427,1.05454545454545,4.08484848484848,5.64242424242424,2.41818181818182,7.06666666666667,4.47770700636943,12.0445859872611,17.2165605095541,7.25477707006369,21.656050955414,0.658242582561213,1.3375796178344,1.97483046701309,0.947739880328962,2.03347378131485,1.10236410117994,3.12837659634487,3.76257731647372,2.15483312233778,4.36394780033405,3.12700582711596,6.49678406386903,8.46673405878175,4.47769341582231,11.2140229409297
2021-01-01,0.439490445859873,1.35031847133758,2.0828025477707,0.955414012738854,2.47133757961783,1.43636363636364,4.1030303030303,5.47878787878788,2.17575757575758,7.08484848484848,4.63694267515924,12.1783439490446,16.3566878980892,7.07643312101911,22.2292993630573,0.734392418554965,1.31074074471266,1.76650283699589,1.18021885611893,1.75056136420911,1.41545970299366,3.02839940207293,3.80842428052064,1.8453923460683,4.62326928876494,2.95863814910692,6.73757708884995,8.3886583569711,4.61034754382211,11.9568612136445
2021-01-02,0.337579617834395,1.5031847133758,2.46496815286624,0.853503184713376,2.6624203821656,1.27272727272727,4.14545454545455,6.00606060606061,2.35151515151515,7.98181818181818,4.57324840764331,12.6815286624204,17.6114649681529,7.26114649681529,22.8789808917197,0.592459411680687,1.32887675293072,1.97283675746303,1.04555648562836,1.94036617506658,1.35898195570172,3.37235561131177,3.96117057950844,2.09416522923722,4.8697865391246,3.05617016411907,6.84871852494259,8.76853791059473,4.50922126231919,12.0235174641128
2021-01-03,0.439490445859873,1.52229299363057,2.15923566878981,0.764331210191083,2.95541401273885,1.3030303030303,4.01212121212121,5.72727272727273,2.41212121212121,7.7030303030303,4.98726114649681,12.4904458598726,16.5796178343949,7.21656050955414,23.4076433121019,0.734392418554965,1.45236897305745,1.72471562925169,0.903920177050027,2.1004820467201,1.35478609482017,3.26781899055082,3.87120470852638,2.1404838840867,5.50726709151313,3.16225200159814,6.75279402838144,9.10737601854241,4.48112598358197,11.8051890857572
2021-01-04,0.356687898089172,1.46496815286624,2.36305732484076,0.949044585987261,2.94267515923567,1.49090909090909,3.93333333333333,6.19393939393939,2.35757575757576,7.8,4.97452229299363,12.636942675159201,17.7324840764331,7.3312101910828,23.2101910828025,0.695872625923447,1.30909927910477,1.79579433036432,1.01451992564994,2.03861461081322,1.78076654185326,3.1336556894142,4.01647662524947,2.05367819364395,5.3532204976976,3.35186808753785,6.781534375579,9.54198377377148,4.3338227414773,12.3417534019098
2021-01-05,0.356687898089172,1.55414012738854,2.4140127388535,0.7579617834394901,3.12738853503185,1.45454545454545,4.36969696969697,5.8969696969697,2.5030303030303,7.32121212121212,5.20382165605096,13.0573248407643,18.0191082802548,7.55414012738853,24.2229299363057,0.658242582561213,1.50749678394772,1.88201202128078,0.960369315143623,2.14067706013591,1.59717381249751,3.24219200527695,4.30450678894242,2.23369307575089,4.2838496971453,3.58471428118722,6.81628065850414,9.5640458203233,4.54474555489175,12.253999074845
2021-01-06,0.45859872611465,1.31210191082803,2.2484076433121,0.821656050955414,2.8343949044586,1.4969696969697,4.05454545454545,6.12727272727273,2.46666666666667,7.64242424242424,4.65605095541401,13.7006369426752,17.6942675159236,7.78980891719745,24.4777070063694,0.785946999557238,1.27120737625135,1.8499648850357,0.934158463305501,2.15290393062401,1.43811426369582,2.75517044614808,4.2840983441781,2.09047865573916,4.82412060147693,3.23931536329534,7.41702720690268,9.07762870659539,4.36989097086476,12.3559655708504
2021-01-07,0.35031847133758,1.49044585987261,2.21656050955414,0.89171974522293,2.45859872611465,1.50909090909091,4.39393939393939,6.3030303030303,2.44848484848485,7.76363636363636,4.82802547770701,13.4267515923567,18.1273885350318,7.76433121019108,24.7643312101911,0.574026365250552,1.33363081052763,1.83496983205587,1.01942670184675,1.8181338716621,1.70068856578627,3.0345424889988,4.467287486152,2.11890783933342,5.51459870689352,3.36746960123985,7.52507809101495,9.50475986331226,4.57651179628219,11.8661001526607
2021-01-08,0.363057324840764,1.53503184713376,2.22292993630573,0.815286624203822,2.91082802547771,1.43636363636364,4.66666666666667,6.46666666666667,2.74545454545455,7.95757575757576,4.77070063694268,13.4203821656051,18.3566878980892,8.11464968152866,25.4012738853503,0.639992697430851,1.62985155207102,1.87371603975599,1.04559528682652,2.15150901325536,1.49053949594793,3.64040179822575,4.68075794604837,2.26342338051215,5.16086851411837,3.47121486372235,7.02690678479726,10.1605034849754,5.0386634473713,13.229892746031
