date,JHH_optimistic,SH_optimistic,BMC_optimistic,HCGH_optimistic,SMH_optimistic,JHH_moderate,SH_moderate,BMC_moderate,HCGH_moderate,SMH_moderate,JHH_pessimistic,SH_pessimistic,BMC_pessimistic,HCGH_pessimistic,SMH_pessimistic,JHH_optimistic_std,SH_optimistic_std,BMC_optimistic_std,HCGH_optimistic_std,SMH_optimistic_std,JHH_moderate_std,SH_moderate_std,BMC_moderate_std,HCGH_moderate_std,SMH_moderate_std,JHH_pessimistic_std,SH_pessimistic_std,BMC_pessimistic_std,HCGH_pessimistic_std,SMH_pessimistic_std
2021-05-09,10.1784082141374,8.365225758987151,3.9798879362162203,10.806175430065501,3.7791043199197,25.0338707545377,28.7005602035325,13.5097334717895,38.4072627486049,11.022083141686899,32.5842718119779,34.4472659668392,17.4043217329863,50.6056863871338,12.818112847027098,5.20063611786854,7.60068990483972,3.09763314758042,8.862585110257891,2.1773621914468797,9.90899519987048,14.217528522354,6.92788148268534,16.958332701388198,4.64023784629982,13.835273140322899,19.394001783425,8.14616802794785,24.817408759042202,6.030213439219719
2021-05-10,9.92623666760985,7.99744490486226,3.8776611694152896,10.6766395069222,3.7018962143194596,24.292020828547397,27.301792570009,13.1206341060075,37.149654363267395,10.6496894551765,31.762123354668603,32.968151348732,16.7221511242305,47.9407403605004,12.3325208236754,5.10486029499015,7.20032260299002,3.11398633089243,8.686398415656031,2.12835247282645,9.98223731076331,13.579476338968401,6.78116693244654,16.468104746354403,4.48556402657328,13.524874081384699,19.1216440057452,8.35369414270496,23.170888959671803,5.8334508925578
2021-05-11,9.76137209705096,7.8223844710298005,3.86963996429398,10.3847488270299,3.67289139363836,23.621734614843,25.951076630779,12.6054489201286,35.9512335499269,10.3150037792895,30.448747038327497,31.331734627423803,16.1758516105753,45.597817715019204,11.7367139025977,5.01910253235471,7.05265965793224,3.0245824036220004,8.52744504715512,2.08792625480979,9.723275957005269,13.0337880000263,6.6014297823628905,15.9360755771645,4.40569527902604,13.060224068013598,18.368999341916197,8.27073854032272,22.4611535897644,5.520135118918049
2021-05-12,9.56425751555495,7.8011529273377,3.76205629625213,10.156564287367301,3.567387897655,22.9675345942848,24.9697790379943,12.0124822695035,34.4808468867242,10.0044735746983,29.0362180429033,29.830411449016104,15.248586110278199,43.5732664547995,11.132261185813,4.92146579260867,7.02003801817356,2.95009327048233,8.39882842201128,1.9829161887028501,9.62041938461117,12.9689668635908,6.39481743181794,15.452466497309699,4.27030572370842,12.4667612804336,18.048038877314998,7.807088101731499,21.7085776559164,5.338246609048
2021-05-13,9.324640345993,7.53191680661104,3.6698583743842406,9.94335359172214,3.52810087493567,22.251742586941,23.992479502403196,11.5549846961084,33.3250399498351,9.62855297157623,28.0779573711159,27.9561272217025,14.4770365584451,41.1174216027874,10.731218814334099,4.74576791330413,6.83828659863257,2.79203027141051,8.09554617931793,1.86944352493372,9.361340071200779,12.3987255418341,6.41341909159572,15.4062499565244,4.267574411539259,11.989014404406,17.1431189075225,7.825439759914451,20.934279332234603,5.045892894043219
2021-05-14,9.18352872681083,7.3824391441927,3.5277217045046,9.73062061640449,3.4878309729064,21.6562672837889,23.036550134709703,11.082484673455902,31.893008474576202,9.47919621749409,26.8560236904176,26.9203812727782,13.8040822274032,38.9951031170543,10.3169084954165,4.686829052825519,6.6952753947334305,2.72615483999062,7.86732666154991,1.7856718187578202,9.154495286503641,12.183806068527998,6.170919454471941,14.8376762265009,4.14843748990892,11.3930638385288,16.700817678315403,7.69573071690421,19.878273229317898,4.896975477585991
2021-05-15,8.84444538814339,7.24433661263025,3.52998509578093,9.44874388679726,3.34810116621288,20.860241625480498,22.1873015873016,10.781402116402099,30.9393305155924,9.04010519395135,25.792689732142897,25.6345513637396,13.1799610781583,37.2210574109944,9.66610198856527,4.6166335511842,6.55880945819389,2.66540248452711,7.68656034767195,1.73957899147533,8.915758001468001,11.9770871786069,5.9542364832752,14.2510889291063,3.89879690211617,10.6089710951533,15.936948191798,7.6798774436235595,19.278802320614,4.72610933629932
2021-05-16,8.72527227165167,7.10593203668388,3.5309730102426498,9.16047800139583,3.3454545454545497,20.4417448138676,21.3203486826456,10.2391103571765,29.825234459523802,8.485852311939269,25.0448112203635,24.1824350904799,12.618467767429399,35.2905105629755,9.3082334813373,4.41609611803024,6.475515141132161,2.6980057669586404,7.46774958376095,1.77654346294319,8.697416957257769,11.6835379187573,5.7601821339898,13.980767089916698,3.73257267383129,10.3018179898739,15.5213243959835,7.26228471612322,18.5114921618517,4.81131177532751
2021-05-17,8.703451933863361,6.815605411733331,3.45418804957834,8.86313777923798,3.3384051513979704,19.6988639444716,20.5218420311518,9.80323459412678,28.3362402591717,8.166959064327491,24.233330085298398,23.1981336255053,11.863106833943698,33.8092354612098,8.848113349207368,4.3350985204182,6.311135032029611,2.7294285826486404,7.29989094932704,1.7458172558294902,8.279263890130219,11.3018011784203,5.23077674702611,13.602857159732801,3.65010992562358,10.1147564791134,15.4707415126304,6.64768391007223,18.174631272510897,4.51287074704516
2021-05-18,8.58231221790399,6.63470607839125,3.45544111061352,8.650881385999861,3.3150371838936206,18.9475629947155,19.765358329769896,9.60621458487312,27.118257702876896,7.7910263574555305,23.3319512195122,21.8602442986602,11.2636566332219,31.920456415254304,8.52260944051215,4.17729342849881,6.137152138072059,2.7203895500526203,7.2255381168072494,1.64047544880263,8.04889038863993,11.018674135222302,5.22113036917884,13.6400266051336,3.6195414415245404,9.80270119021426,14.918482641701699,6.21171199055933,17.519671106195,4.45307345287281
