"","date","opt JHH","opt SH","opt BMC","opt HCGH","opt SMH","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH","NA","NA","NA","NA","NA"
"272",2020-11-27,1.07734339276983,1.4953477646591,0.693269907642494,1.72105283448364,0.527392760734198,1.25612354682308,1.64332941009056,0.959931124644033,2.09807541307682,0.55207241428755,1.56078504934402,1.78415926174406,1.02823031698689,1.94159210261087,0.719512195121951,1.6276900810658,2.35995233002703,1.1399013115178,2.26329405955126,0.899652710772329
"273",2020-11-28,1.13798434609514,1.45487921910631,0.927286746394593,1.62461530641376,0.57257401757814,1.18933734474955,1.61427424693181,0.86716312149831,1.82846341599957,0.65649388798808,1.33390330867076,1.82360913237947,0.898806135253087,2.30848859032994,0.783910179511619,1.64273970853571,2.52360728917952,1.00553157583439,2.45446022579304,0.858778201865883
"274",2020-11-29,1.04163607015011,1.54205290176302,0.821700865497261,1.66197581361394,0.614876207946007,1.18731723739792,1.60812835854552,0.889274607669849,2.10158670215308,0.621129993749941,1.37258792813576,1.85446067368491,0.869624218829614,2.36336932675745,0.62908392080629,1.96814474823373,2.55330667958238,1.21217779224007,2.4583721748344,0.872406871820712
"275",2020-11-30,1.03668543353426,1.39934430310532,0.78928493605398,1.86906704892603,0.594816112241323,1.29454246436488,1.74946101831259,0.906083690572228,1.94047213295255,0.615514439060009,1.25958549596833,1.67748324276107,1.01454326516064,1.92821808546852,0.784289521503099,1.64083629591742,2.67041078300699,1.37817814523377,2.8608346684141,0.954512310030625
"276",2020-12-01,1.11063808244666,1.5004023662171,0.850634939635687,1.85978696146677,0.548902001071295,1.25489439600722,1.69532966150531,0.890575175188024,2.0943945044313,0.644899264791328,1.53813317321245,1.58198513835917,0.985317554962154,1.98780487804878,0.726505902858853,1.94871752699051,2.08922084758888,1.1428445869846,3.34325346780647,1.08793094909558
"277",2020-12-02,1.17796837936276,1.48553003522287,0.767398516355237,1.77777238520433,0.508798082115286,1.08424304950403,1.65580307205992,0.986013297183269,1.98267098252981,0.561083607686782,1.51578056453091,1.61086436350813,1.02293741343955,2.40058118087034,0.768195890147494,1.96655631752564,2.343074902772,1.24473892845046,3.2430454437149,0.987420882906575
"278",2020-12-03,1.18314827507438,1.61423092035906,0.843012454992216,1.73361225170126,0.530649576728875,1.20480718650453,1.65061716852729,0.94330904882293,2.3313483620397,0.576384240647627,1.35052372682021,2.04387478879952,1.02177366173919,2.56387756605227,0.769453246553529,2.18199306827497,2.28787565221539,1.76759016743135,3.40578551879005,1.0356157588604
"279",2020-12-04,1.07853652677076,1.55382608437929,0.846402329621688,1.67865410058477,0.496780383664185,1.41965914879785,1.54649034045281,1.0516089312607,2.24776981379377,0.772246646740483,1.38922727056454,2.01706727223604,1.27624150750743,2.60279445306421,0.804138610821197,2.63865496039175,2.86094390018399,1.33457624360694,4.06922520266451,1.06036550302242
"280",2020-12-05,1.12016714934699,1.33534795665857,0.784907008419684,1.74574775535152,0.585316208715433,1.02485403290016,1.75144463202231,0.984925822167064,1.94999208608714,0.704920974469417,1.31101815018898,2.25253509111497,1.01182773232642,2.67162252656503,0.824592268506194,2.15170717106208,2.62532736054001,1.67032930884901,3.82222121285516,1.41332940251026
"281",2020-12-06,1.17687605513266,1.53060140580339,0.91900641319736,1.79583508705007,0.632808426306395,1.23182952475256,1.76286180848923,0.960466850362218,2.30285800840145,0.781022772167828,1.73033267322321,2.11296105078669,1.1659582563549,2.35046541899711,0.85852272716088,2.42767249644593,3.08866374828987,1.58034806292791,3.63102946834641,1.07121426428143
"282",2020-12-07,1.02912051478381,1.56180166514921,0.83468105890303,1.86352798158087,0.569301289189898,1.22344915969765,1.72361552560591,0.963452510890257,2.06585258757256,0.672556288790181,1.7394194467976,2.10707569755833,1.24174849379101,2.41577332083458,0.819889576291298,2.15508120496653,3.04382058439718,1.82876324328766,3.69923978676701,1.30862523283024
"283",2020-12-08,1.15810702061303,1.45085390998411,0.711102129062857,1.77852297522519,0.591502347670625,1.35814744114153,1.68780321667448,0.999828517532822,2,0.725951908076221,1.73312377659102,1.90759152164303,1.02555102642091,2.95172339983768,0.950593915605126,2.86258187655829,3.42335727028308,1.78955301681733,4.66476151587624,1.40484652186636
"284",2020-12-09,1.19321693455785,1.75643224626662,0.707338390263224,1.79376645567448,0.562310469955706,1.25816946307133,1.59547005341938,0.972310401644853,2.17204144996283,0.738596433350463,1.88121367788036,1.8586662140313,1.13152069529401,2.86294611199969,0.916907743252897,2.59036676939772,3.2209276614044,1.56119945874959,4.73046971769189,1.33135269556944
"285",2020-12-10,1.08714200781349,1.74503869236639,0.746886408329613,1.6877655348618,0.539403243554376,1.30407717714506,1.65448221068089,1.00115673838556,2.15649320957961,0.76100747244285,1.54411627232628,1.90216539620693,1.22103563381102,2.81326952589724,0.946910188673374,2.66411336095144,3.55659598492716,1.84454432042171,5.12162998956387,1.32941481487157
"286",2020-12-11,1.15245671097611,1.3896166675593,0.742879355745826,1.74194882027166,0.52780670880705,1.37012009726622,1.62063489904251,0.906603952684588,1.7364999564542,0.850240020981408,1.46341463414634,2.12282712507977,1.15853658536585,2.50365586351775,0.926588543834714,2.65962285860232,4.19046536795139,1.56599608875629,4.96682745824737,1.4755825120948
"287",2020-12-12,1.26653685529252,1.4773069673085,0.837728144610101,1.69691384885891,0.622836228752656,1.33059775958222,1.78381978673578,0.919001888942175,2.26638221405659,0.658059144860422,1.48184532128577,2.59684520082071,1.22030462059415,2.65450578296872,0.883536374959999,2.9521178838251,3.91501516599872,1.93245310421754,4.32608367926465,1.75783958312469
"288",2020-12-13,1.07251233337165,1.48750529045399,0.889868447887855,1.67840833140322,0.539223262487117,1.49722537162682,1.83162565436361,1.14740119071553,2.03592141167409,0.805502339664132,2.06386001074732,2.01835715761729,1.28807277331814,2.71019952026032,0.972861984155079,3.49497407000395,4.31385848168435,1.92024575250149,5.76160513659171,1.85590274529675
"289",2020-12-14,1.15779267353084,1.39543704048625,0.865258000096815,1.9129925226362,0.542856248825848,1.5012569036675,1.9394777838568,0.858668379212565,2.48886408717801,0.751313436114845,1.72844075283186,2.24552565891162,1.20182292631755,2.93889788210675,1.0820722842382,3.39298449009128,4.50721643589478,1.97468351894677,5.34133351795224,1.40751332142897
"290",2020-12-15,1.15348801118957,1.58070520347092,0.721132464834101,1.6819179727828,0.630695794020856,1.44310835642895,2.30999498215003,1.03471963294067,1.96808817288287,0.67255628879018,2.08889303760296,2.17541971170397,1.25437959713403,3.31897811154842,0.943448557919095,3.46265793863616,5.01522681441229,2.28168660205559,6.4186739284684,1.59643156759067
"291",2020-12-16,1.17001036923485,1.80945824609513,0.789961035877876,1.88912242011033,0.533886525855667,1.28620410031002,1.79569959543266,0.962250448649376,2.18149405768871,0.794949334514122,1.89008653947651,2.33102347355519,1.19512195121951,3.08295480845593,1.17326960690787,3.91120186132089,5.9115221178644,2.22594783182356,5.83759368233179,1.58429795177549
"292",2020-12-17,1.00393556900219,1.4035346400399,0.767461757404944,1.86870348288137,0.613730634368632,1.49278098250493,1.99663210945864,1.04046226668489,1.99869213066849,0.767793053393625,1.70015921149692,2.56715282884345,1.57142084564338,2.45631069387937,0.924016914122665,3.61487810997826,5.42672783544559,1.96528464859419,7.60657610229465,2.14825510589408
"293",2020-12-18,1.02673618428408,1.4607718011854,0.803997631533555,1.74176771192636,0.604528037700194,1.39403368107734,1.87375930602088,1.02083070882337,1.96756535928866,0.79538061046312,2.17035485903993,2.45316025585937,1.24992563728837,2.83252545900424,1.01944217287836,3.3391615714128,5.70476774286211,2.59178389338309,6.23797593374646,2.06624659709339
"294",2020-12-19,1.26035231251466,1.46053921272741,0.797907915073951,1.74087582690826,0.53705878506035,1.58601138040224,1.95464695502612,0.93385493949059,2.20261410971685,0.765052424752727,1.97006901439399,2.73858563477584,1.43161590267847,3.12566471217258,1.07628428603527,3.4036744850235,5.43087239769082,2.4010089025241,6.20049141197696,1.84047378411104
"295",2020-12-20,1.1649803676279,1.73647940447687,0.840562125509026,1.87867591251282,0.56613824230773,1.50616019019177,2.19166881816227,0.9476615504842,2.11492507982634,0.786110565807078,2.04296503330458,3.14832608990113,1.4866048739191,3.10707679891957,1.02996450849371,3.85389413450863,5.66546555898101,2.59202502881434,6.82411853282166,2.06821178799464
"296",2020-12-21,1.16666637777921,1.48823922071119,0.802940554120557,1.60429366377397,0.620533251073882,1.4806421233349,1.90191586318041,1.19106613836233,2.16753702050363,0.916245694581702,1.90493894534309,2.68915574039024,1.33105719858808,3.38286616085013,1.10814678273595,4.70171178933801,6.01299374272084,2.64902694399283,6.87376125203662,2.01211176379445
"297",2020-12-22,1.23213777962189,1.53812951764964,0.868784539312261,1.75086947959504,0.434112863780656,1.62760290637811,2.10305480341641,1.08724365504339,2.24058768990618,0.851449180190567,2.04369287009895,2.68348109574033,1.40328712426329,3.1268302195501,1.12069123311294,4.33256203071578,7.73078262532326,2.64548554144603,7.90217533341295,2.26850033061492
"298",2020-12-23,1.16089050811077,1.52294048317881,0.785463307507181,1.77335796340007,0.504343049157003,1.59504010897706,1.82902599129087,1.12017904702493,2.40305875043135,0.798822435808245,2.49997025562317,2.99248016487666,1.85814604436497,3.12147481121113,1.04487360797034,5.11120093520104,7.09749075378052,3.27786134545072,9.26767736544599,2.26439837484485
"299",2020-12-24,0.980654438358463,1.75242107964091,0.768946424784202,1.81382494493394,0.576333627673288,1.45611971914686,2.29665095827439,0.99186505951984,2.19448351270114,0.821677747652724,2.0774704336612,2.95164782217511,1.65260776746194,3.94845205702677,1.25396456357837,5.52549488733815,7.67494910406577,3.45099623297389,9.21001492941244,2.41709407140061
"300",2020-12-25,1.22574009791777,1.72122202406702,0.77058570239454,1.64616066554442,0.555056789005056,1.62063489904251,2.17944947177034,1.00115673838556,2.30187121948886,0.908870702223791,2.20435051966863,2.7007446039609,1.47132011042494,3.62055487578442,1.02126410336802,5.17058990831801,7.70859909451776,2.89393222968334,9.93198746475246,2.47184141886166
"301",2020-12-26,1.23779684809426,1.62601875882553,0.779166471744872,1.82195433013863,0.619045441277046,1.71763626778853,2.32912244964912,0.967005403967918,2.39001911248105,1.02585739843335,2.46465194717266,2.86603528225724,1.65283273142583,3.35159581797496,1.29595765605284,6.08429073516379,7.62065449945082,3.55703528236648,11.7009614989538,2.39321958875486
"302",2020-12-27,1.17497753387068,1.49364284991111,0.841802595386736,1.6424712067271,0.542856248825848,1.68559213645535,2.18775351264688,1.14964060704954,2.48595161223652,0.907785257687121,2.65128233820595,3.28221008375582,1.46036267121197,3.74499467661839,1.26100155655713,5.58457697592217,7.83481812169242,3.3294143629173,10.3438085345776,3.15076875539923
"303",2020-12-28,1.3395573304777,1.70300917166725,0.74948112313927,1.68526192132087,0.592322284781275,1.81752914928614,2.0529680076912,1.14227139971956,2.28198948168326,1.04969131264951,2.19772880439784,3.52428474818901,1.78148986169026,4.29823988989686,1.26576906526875,5.89788097540125,9.12109505487143,3.44852776558345,10.3618214494364,2.79170087043723
"304",2020-12-29,1.17666984250905,1.47827579558644,0.749707733422916,1.88680883038682,0.763689800687841,1.52347880008912,2.41073487990275,1.06750866972832,2.52205633870122,0.983749998910623,2.33612195618511,3.11099927327004,1.60591744827812,3.90129556418372,1.31684731577494,7.15496986366819,9.52922314514672,3.76662979332984,11.8732893504707,2.74132153349438
"305",2020-12-30,1.14925168757073,1.41489975740237,0.774324067906544,1.80339976764157,0.630695794020856,2.01783882542121,2.2571901575648,1.35969313894671,2.50281049155803,0.961671142054046,2.75307410246843,3.27293081887652,1.75728279785805,4.10763859468055,1.27367525747775,7.00266690268786,10.7223773016995,4.14095399636364,12.33525815498,3.47938123090874
"306",2020-12-31,1.06424464358949,1.61642423113747,0.669080860939887,1.78730182532155,0.620885104890762,1.66851749085347,2.60295547965787,1.27263457655059,2.46949843016161,1.10130705485842,2.53156750401104,3.64381183157014,1.78082188646554,4.56377897412744,1.30874739737992,6.49055804611591,9.64206279797015,4.25910788780937,13.5136447248697,3.79619464068954
"307",2021-01-01,1.10296435553442,1.65839470531499,0.716812246440003,1.68425367072001,0.629887283376572,1.55544532237287,2.25460586343851,1.04083299973307,2.68831235529205,1.01413196815504,2.93365565712383,4.16609355566755,1.5742575183517,4.46729472826375,1.5352781896359,7.66989854887273,9.79935425168414,4.47281720507333,13.068186561264,3.36340601176843
"308",2021-01-02,1.16920121181395,1.4810965595987,0.787776991919383,1.7285517043715,0.621744353732885,1.55951876084647,2.32602839477047,1.02523041004936,2.42323854542036,0.967005403967918,2.69641840575926,3.57148466005077,1.62671224942066,4.31072980290698,1.50648015284705,8.40348699945445,10.7739268607133,4.24256702952352,14.2975303811532,3.18982758154732
"309",2021-01-03,1.16776825212641,1.71373356149497,0.794372206711378,1.86152153967401,0.60320192015641,1.58406415882036,2.39397964610257,1.09286719712983,2.69129254365919,0.983880715332272,2.70338651172318,3.65894306684984,1.93729789681079,4.64243482138319,1.70085886552304,8.49204591073317,11.1791938439227,4.89770354349873,15.2197240448045,3.26305071980195
"310",2021-01-04,1.1128644684322,1.51901566015514,0.726229344716546,1.86378839997558,0.573421021025754,1.76992381629851,2.35243503997113,1.24225998749988,2.5730080393132,1.04264357483402,2.75353323398724,3.58146461055983,1.69757674509076,4.87097047425814,1.52067840773457,8.35567733639829,11.5092286340137,5.19879793798528,13.8330164371333,3.86148854070551
"311",2021-01-05,1.06581679684726,1.65808739328804,0.87535157758586,1.65852639303802,0.63567797347541,2.00017146041439,2.34540893506918,1.29457557752567,2.57194156269547,1.24584356974475,2.87990845250756,4.68419698221938,2.1176364879418,5.06994503453268,1.54565653831755,8.34981287215468,12.2790217444225,5.71046189025021,14.7956919405616,4.07429058242045
"312",2021-01-06,1.11899671838429,1.7208695269972,0.824089492980568,1.91464087834461,0.593263811520181,1.94336389729546,2.55495161945932,1.5479033565108,2.97428392783909,1.03934927410387,3.02952455614539,4.43533752011176,2.08490224485771,5.06508795603586,1.40936782567743,8.1095622569902,11.6219350798393,5.15,14.4239167704199,4.41297801943314
"313",2021-01-07,1.17901852836907,1.74906678923682,0.949449085506221,1.78796698405813,0.61127427570749,1.77999475962916,2.79419531079026,1.31556447069051,3.34302859575623,1.09697801626814,3.01818797551812,4.49800008437883,2.06238225918143,4.67224391237021,1.52238893017827,8.93517452263804,12.1871794829649,5.53001751805544,16.1360620970545,3.56151302117513
"314",2021-01-08,1.1887955976293,1.70031393726514,0.903803294181871,1.74906678923682,0.555056789005056,2.11376944390885,2.41968025526575,1.29695750332542,3.25213605018131,1.13413642569964,3.33908140128421,4.27449027404613,2.15284491440072,4.9894743464037,1.6508519964245,9.26792182746488,13.2836777192914,5.19637794526149,15.540064148838,3.82679696351923
"315",2021-01-09,1.3077495688936,1.64776668351918,0.909984361278189,1.73130109450158,0.684321386948277,1.77669237699415,2.74817560134036,1.506729304208,2.82381601735361,1.03583760001637,3.11613406212872,4.28652898689635,1.93191671690857,5.98858720238315,1.73136375843135,10.2063016685771,13.1119637640591,5.38967473508374,16.2232038682253,4.00138647845968
"316",2021-01-10,1.32324477266475,1.70715065744814,0.85439227996868,1.82481566052817,0.667592197296623,1.96593067068003,2.52088328522423,1.26966695783321,3.19028177520617,1.27047699584926,3.40095255578993,4.82293561142559,2.02310420508391,5.61581062455374,1.90294708663041,9.89601403343791,13.0864851564505,5.95156229489367,17.5915418241267,4.35271108046468
"317",2021-01-11,1.2011020039642,1.68625517834251,0.791863302360988,1.83832966142906,0.675685395340304,2.18084550246553,2.5809759587921,1.52774971915873,2.96936518967096,1.23322071557906,3.21294600183506,4.58906182130531,2.44331938909361,6.34882312139579,1.99016020866589,10.2318131335556,13.1692765082217,6.33028435380276,19.5670921127796,4.31927004828362
"318",2021-01-12,1.24448356881638,1.64340173099452,0.834070305942735,1.87125992987536,0.61598025743214,1.87327881677481,2.77374707561922,1.30052221230218,2.81875637775718,1.18894080883515,3.36567691299817,4.88659312665632,2.18330150756435,6.51722880272765,1.74799111347229,10.3319815984157,13.5916736920072,6.64567528547702,18.1913269169679,5.05939719729535
"319",2021-01-13,1.24573089816767,1.66432491783135,0.856009669369294,2.10266941429827,0.656190179521053,1.90101409656427,2.48796830417489,1.43834776993265,3.27200527483049,1.07483210798555,3.84469473077815,4.56985245467135,2.43047281333719,5.2089161878906,1.77282849718418,10.8314068799949,14.3728041801174,6.52260492441479,18.9818622308245,5.1085712288271
"320",2021-01-14,1.20257595989167,1.6364618026187,0.875351577585859,2.09788607117461,0.52780670880705,2.3788909359296,2.53904691946787,1.40325899336834,3.24738736392165,1.20683353778749,3.27220370288445,5.14253992062455,2.69575646432158,6.69085563122758,1.79446568067477,11.5134432295469,15.2565508470952,6.09096410677324,19.3344535415408,4.50955582624276
"321",2021-01-15,1.21086108671949,1.65628627779939,0.788423606846996,1.97072658062946,0.60444774976071,2.11279578655044,2.60741464119367,1.46667952669259,3.17834105341951,1.15988623442886,3.57755911325086,5.20406021416653,2.36358956285853,6.74666948041253,2.31196484394103,11.4299428585623,14.7726468092214,7.52037856427454,21.0676143642321,5.04919548047013
"322",2021-01-16,1.21296353840992,1.60132622363108,0.828348229984625,1.84933220519823,0.667592197296623,2.13091748499241,2.53365549175329,1.58382058779427,3.03325193215971,1.21303364227211,4.144422080857,5.84797742610252,2.72049637665548,6.69934115577609,2.21280143357104,11.426914500424,14.7690078796783,8.06255813932526,21.4341433232122,5.63554567011927
"323",2021-01-17,1.16101592165925,1.62834522313051,0.824060045963605,2.06867227572375,0.625984143512318,2.23966916526117,2.97468745116168,1.47289176482579,3.47605960791889,1.10025561314911,4.30833137244028,5.38880899121902,2.57709791634588,7.64618586218929,2.39695424424799,11.13518494458,15.7074375297182,8.15072849504877,22.8563961234049,5.22727223320156
"324",2021-01-18,1.35468875948674,1.74982969257581,0.739047607372992,1.98138587243646,0.678337822877493,2.31066294325057,3.03794024509776,1.47925179433937,3.79438750567333,1.3014118639025,4.02795481455568,5.42803494417139,2.28035737203621,7.88681268930566,2.19146036076175,12.9208890947953,15.5103997369507,7.21452527890782,22.9403812904232,6.01352641966426
"325",2021-01-19,1.23836525172811,1.91446343130501,0.925348183965947,1.98537446392204,0.690006947581995,2.28572461968563,3.21202889613864,1.42026292509733,3.88134188326857,1.55916138515732,4.23618586374806,5.73616847663887,2.41955645120815,7.00390814672645,2.46823966008797,13.1024568306864,17.3544662839282,6.65657569625705,22.6476785510127,5.67665174200426
"326",2021-01-20,1.16381330292372,1.97284336596646,0.769671920495578,2.11592267877338,0.700859028552023,2.61760421986439,3.14820261390793,1.86318292641489,3.65101410269149,1.42805877044744,4.82470836702994,6.10555573448386,2.51092200750662,6.45186496840206,2.3106457709142,12.1788174200125,16.5942337500109,8.38412748889233,23.8298624366571,5.88205693189041
"327",2021-01-21,1.21907000220094,1.76426217705498,0.866631137229516,2.11588827287388,0.625984143512317,2.23069372909675,3.55729124301825,1.83312288354405,3.52313293908237,1.23547805956451,4.5609756097561,6.5359596533428,2.48639965095543,7.567542388314,2.41367928890659,12.3909240979033,14.2850446271617,9.27038294786143,22.8630569915749,5.5130385224484
"328",2021-01-22,1.24789127865957,1.83027301074009,0.982236857925738,1.99990293146956,0.682652697588965,2.43749010760892,2.97674744935291,1.63917658073369,4.30279680634038,1.47986022400052,4.73197447070815,6.19018672252512,2.83978805419391,8.64774318680118,2.11482543372025,13.5854701795705,15.45,8.07851123351326,21.669333169251,5.39698990178785
"329",2021-01-23,1.45061973131904,2.10395005609221,0.9861817981777,2.03297335436662,0.774762689707882,2.50121712484625,3.29654337401091,1.82148716731298,3.76499061366528,1.52040871517487,4.8594768411365,5.80970541232422,2.61271771775958,8.26549524588372,2.16469426230505,11.7770367134522,14.9199897369268,8.38745342759052,23.5641544511998,6.65806606680949
"330",2021-01-24,1.24106650214776,1.75661184268518,0.934948895792803,2.01521789320097,0.638458613650382,2.78164853766712,3.59349931284055,1.72838403876555,3.81071111531556,1.28657065890555,5.22772604214141,5.74131265732405,2.99615557758475,8.16505080996608,2.21243175113281,12.4925978083023,14.2866578929433,7.65047996860328,21.3895381845892,5.10512916095176
"331",2021-01-25,1.2460230603649,1.59873278459461,0.941260596794362,2.04341483239278,0.656190179521053,2.92762491694564,3.47994203552943,1.59914672034687,4.50624471446145,1.34358201090497,5.10979975532895,7.09379876819974,3.08437755308044,8.83607910063592,2.39210977446923,11.8349059987817,15.2708668712683,7.9877934218406,22.7589233873222,5.94873936225147
"332",2021-01-26,1.27798100857316,1.74348052242157,0.943089264219127,2.00609375229037,0.697109607206923,2.49586420592762,3.1893141842262,1.66941645587762,4.24611498377262,1.38691217358169,4.93938571397394,5.97099124655103,3.02352957856097,7.91936797062332,2.67504385148666,11.6720753831527,14.0580048371026,8.77096595307495,21.5468095086024,5.53623010269624
"333",2021-01-27,1.42013817928102,1.82571970599385,0.91705034705183,2.14290810199302,0.63967371381213,2.88675134594813,3.4547213275897,1.73965687296814,4.42921774376396,1.6774087976246,4.95111438071732,6.52583754177606,3.47278447427408,8.0886668757153,2.53626287818702,11.8802356878978,14.0495551531,7.64914210875965,20.8010479002862,5.10782182050236
"334",2021-01-28,1.3882713837814,1.80659945664183,0.850606411592092,2.09147966049836,0.679445897519869,3.07567729278087,3.20841015887923,1.77217481263263,4.35774817260044,1.4106626583994,5.0586829952705,6.65782181457972,3.30629525908889,8.00502704934082,2.73847702108361,11.473638263428,14.317799237313,7.7890046700461,19.7015862305551,5.10745472324523
"335",2021-01-29,1.33331108881604,1.86766433277995,1.01866871081389,2.31588923721804,0.68761132754342,2.86307316159916,3.63994895500771,1.78208871609802,4.16739705532545,1.49974277629923,4.5630782944974,7.13835606461148,3.17694045028046,9.6194392220059,3.0141693934912,12.4025199052451,13.7445443722227,7.48029703621454,19.9711667160434,4.07246853885945
"336",2021-01-30,1.37041466399134,1.94312341424189,0.91660039086918,2.30430270659574,0.731887755049177,2.71256791460749,3.81620794411184,1.7890269097894,4.78433192427022,1.48110527630759,5.5040004919898,7.3146845694795,3.55938821952917,9.45269068014957,2.74303509326859,11.7991260269564,12.9944158679796,7.74919350642375,18.5971099905335,5.06945509892335
"337",2021-01-31,1.41198112545239,1.71879538197396,0.931620739653663,2.40413267425216,0.745227562217382,3.11535204773783,3.79285073991236,2.03138947764247,4.65167897473059,1.49645213709903,4.96765265223825,6.73157476009467,3.59456261989084,8.31583031984106,2.51326048923188,11.5699975691441,13.2583935678498,7.08360783781824,18.1865162964214,4.64352708078676
"338",2021-02-01,1.50597183762315,2.08863509590771,0.870486699543072,2.17375939917501,0.75804469208557,2.91547594742265,3.92158871182221,2.00383291840498,4.76105132710927,1.44548277020429,5.65765605007619,6.95840450234983,3.51052212864482,9.01320994979304,2.63753169993722,11.0101941399777,12.8597239472704,6.40057370475491,18.4562828055922,5.16841368313335
"339",2021-02-02,1.3848060816283,1.84658771519524,0.924849789375475,2.06829686591414,0.680409524490402,2.5730080393132,3.22353900297541,1.96654111338087,4.65860377830497,1.75591787947253,4.75522193315427,7.37191843685341,3.4549019396004,9.14000593582089,2.45845915480081,10.1658435459139,10.789281428807,7.40480207365463,17.32635276104,4.23017434628881
"340",2021-02-03,1.38357889821812,1.95497624083022,0.958935038248614,2.46697225315623,0.777514075150695,3.08548751353155,3.95120920527039,2.02528173792434,4.11981893938052,1.90506868487766,5.53262187561741,6.71006595555513,4.29734018424554,8.7520882185684,2.87755783328131,9.90983570751806,12.2443290445006,6.79171140067067,18.0720087428044,4.91666490112963
"341",2021-02-04,1.35287833645493,1.96360883684889,0.880299839277757,2.26611693899889,0.754997425090333,2.71867682958157,3.67632239675513,1.8806100344061,4.72483587800403,1.60332302384543,4.98076311319541,7.18134273807575,2.93101834361993,7.53975188037435,2.49523638962227,9.47555242452914,11.2088134965303,6.79687428160916,18.1493758501498,4.37885544406298
"342",2021-02-05,1.34236227233506,1.8935360836911,0.95994673345877,2.58917493305185,0.724456215028562,2.98296202025204,3.91449900614827,2.00981388487886,5.3620865229206,1.39747346978947,5.63774829429828,6.11879230520546,3.8744614486344,10.1245368428376,2.62727763005542,9.51143226596289,10.4186131514708,7.43202529597417,16.5863224902327,4.52320406349305
"343",2021-02-06,1.36432749085151,1.93689419572515,0.928463622859574,2.21074172408566,0.710487608888392,2.60690493895888,3.87496404691494,2.21038514045308,4.67425712795271,1.5483463899302,6.2166420924333,6.66216509728348,3.9390243902439,9.36490880650708,2.72320104185069,9.88935665248251,10.1537477686813,6.62116634362859,16.5826716785927,4.1411803872809
"344",2021-02-07,1.43577257554578,1.87706061391923,0.944683233526551,2.08522813361985,0.65125313901076,3.24697812450517,3.70891993788274,2.06819603573976,4.95878071433286,1.5543149815042,5.87880776397379,7.77323042520339,3.99838233202526,9.93910668827217,2.6494586563903,9.67340910692812,10.2320269252969,6.85354607119555,15.3683928893037,4.08648687750248
"345",2021-02-08,1.60382468927091,1.92538381039878,0.909237378973594,2.19496687660887,0.751840986728352,3.09846415337331,3.8404724182139,2.11686998796652,4.88709106955099,1.50911723939847,5.3576017480011,7.00846136013647,3.74961826333848,10.5431114049113,3.18719926320383,9.68103816746944,9.24181225463924,6.54502435060405,15.6396731103946,4.4058022822183
"346",2021-02-09,1.41897575677183,1.86260320222187,1.1358926575118,2.33275028566403,0.796355356281735,3.13038288108138,4.3534965371257,2.0517147968667,4.65872339849703,1.49025181768376,5.16095774352572,7.34062267287054,3.83425572363059,9.08601241765482,3.20824432483386,9.79246362004986,10.1204928239686,5.51990715501629,15.9780660203292,4.40851448903142
"347",2021-02-10,1.4049343991354,2.01192783772388,1.09097453507913,2.47456423930112,0.651849047303351,2.76552854770081,4.34284923825049,2.43488591316942,4.62147429846343,1.7065194123716,5.81649790068503,7.47457518803061,3.85360064791346,10.3938002043947,3.06114565653409,9.52312153392993,8.89771740391883,5.98978296768756,14.2306008306044,4.62594584922911
"348",2021-02-11,1.43589088036013,2.05372051733165,1.03065206768919,2.36722957784036,0.824442775145832,3.02555417273038,4.32821595588392,2.28707452360941,5.83189282625289,1.70259625842546,5.4432882772716,7.3641978432871,4.27810718318174,9.03786897173597,2.8971308295323,8.34131284630903,8.78976677733829,6.31257425698898,12.7953543815715,4.27777687590178
"349",2021-02-12,1.5386658305291,2.02782220593456,0.966647574007801,2.42745705305465,0.832235357784783,3.01998090002045,4.20744449318554,2.24209860908023,5.3887616123445,1.97261341973122,6.03254360874695,7.24928969422461,3.88494554706096,8.36340005262299,2.99605630138931,8.40898886608848,8.83756188097147,5.98075037098189,13.3951425431012,4.10335228806887
"350",2021-02-13,1.46528333605485,2.18258290352237,1.11245008716691,2.14763636683077,0.805505335726077,3.46037484985499,4.79528625143444,2.08666400425815,5.52984017609134,2.00530845576023,5.92883635592985,7.11831681405922,4.15051798262492,10.0825268071734,2.86593149868341,8.19373808160842,9.26329281357337,5.57134128823572,12.0892255748662,3.60520457117207
"351",2021-02-14,1.41342402624906,2.05372051733165,1.00480536317006,2.37501780072029,0.668609204497994,3.27683602290192,4.37781851206217,2.05353170304682,5.62472373959614,1.82205189658654,5.94548154009454,7.49269920285326,4.17438507798431,9.90962282976489,2.94932916681164,8.61013211280756,8.52744649646071,6.00935468665313,12.2103887632622,3.43581777019678
"352",2021-02-15,1.35407958041875,2.01437480150966,0.983076482294497,2.50350042499041,0.666792032021846,3.67268258820307,4.26114088872046,2.48512377801266,5.87532650932873,1.7918042343588,6.00089225965249,7.66801689133547,4.38339574293074,10.6659013457351,2.9944674346422,8.9420006150749,8.24316952088212,5.34250350959173,10.8309741020833,4.1862871377869
