"","date","opt JHH","opt SH","opt BMC","opt HCGH","opt SMH","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH","NA","NA","NA","NA","NA"
"278",2020-12-03,19.6206896551725,16.7536945812808,8.95073891625616,27.7536945812808,7.39408866995074,23.2407407407407,21.4166666666667,10.2777777777778,32.287037037037,8.68518518518519,25.7073170731708,25.9756097560976,12.4268292682927,37.7439024390243,9.76829268292683,33.5875,35.7875,15.4375,50.7,12.0375
"279",2020-12-04,19.6995073891626,16.679802955665,8.88669950738916,27.5566502463054,7.39408866995074,23.5277777777778,21.7407407407408,10.1388888888889,32.6944444444444,8.8425925925926,26.0121951219513,26.0853658536585,12.4390243902439,38.6341463414634,9.99999999999999,35.075,37.0125,15.925,53.1125,12.5
"280",2020-12-05,19.6009852216749,16.768472906404,8.9064039408867,27.8325123152709,7.49753694581281,23.3425925925926,22.1851851851852,10.4351851851852,33.0833333333333,9.05555555555556,26.5487804878049,26.7926829268293,12.3048780487805,39.7317073170731,10.280487804878,36.35,38.825,16.4,55.95,13.3875
"281",2020-12-06,19.4679802955665,17.0394088669951,8.94581280788177,27.8472906403941,7.55665024630542,23.4444444444444,22.5740740740741,10.4814814814815,34.0277777777777,9.18518518518519,27.1463414634147,27.1341463414634,12.7439024390244,40.6341463414634,10.3414634146341,37.725,41.0625,17.2875,58.525,13.8
"282",2020-12-07,19.5714285714286,17.1724137931035,9.00985221674877,28.0394088669951,7.60098522167488,23.8518518518519,22.7685185185185,10.6203703703704,34.6944444444444,9.38888888888889,27.9146341463415,27.5975609756097,13.3170731707317,41.7195121951219,10.7073170731707,39.425,42.4625,18.3125,61.4375,14.2625
"283",2020-12-08,19.6256157635468,17,8.89655172413793,28.1871921182266,7.66502463054187,24.0555555555556,23.1944444444445,10.7962962962963,35.4722222222222,9.60185185185185,28.7317073170732,28.2317073170732,13.6707317073171,42.6341463414634,10.9512195121951,41.3,44.85,19.325,64.3,15.1
"284",2020-12-09,19.7586206896552,16.9605911330049,8.82266009852217,27.8226600985222,7.67980295566503,24.212962962963,23.6018518518519,10.8425925925926,35.9351851851851,9.67592592592593,29.7073170731708,29.0609756097561,13.4512195121951,43.7073170731707,11.2682926829268,43.0875,46.95,19.825,67.475,15.8375
"285",2020-12-10,19.6157635467981,17.1871921182266,8.76847290640394,27.9064039408867,7.67980295566503,24.5740740740741,24.2685185185185,10.9259259259259,36.4907407407407,9.86111111111111,30.109756097561,30,13.6951219512195,45.1219512195121,11.6341463414634,44.6875,49.0875,20.6875,70.4625,16.4375
"286",2020-12-11,19.4827586206897,17.0886699507389,8.67487684729064,27.9753694581281,7.64532019704434,24.7685185185185,24.6018518518519,11.1481481481481,36.5092592592592,9.94444444444445,30.6829268292683,30.6585365853658,14.3292682926829,46.3292682926829,12.0121951219512,46.475,52.25,21.35,73.8875,17.5875
"287",2020-12-12,19.5467980295567,16.9458128078818,8.68472906403941,27.7586206896552,7.69458128078818,24.9907407407407,24.5092592592593,11.1574074074074,36.9259259259259,10.0185185185185,31.5,31.9634146341463,14.6829268292683,46.9634146341463,12.4268292682927,48.2875,54.7625,22.3875,76.9375,18.175
"288",2020-12-13,19.7241379310345,17.0886699507389,8.63546798029557,27.576354679803,7.73891625615764,25.3796296296296,25.1944444444445,11.462962962963,37.1574074074074,10.1111111111111,32.2926829268293,33.0731707317073,14.9390243902439,48.4268292682926,12.6341463414634,50.0625,56.775,23.5375,79.8125,19.2875
"289",2020-12-14,19.8029556650247,16.8522167487685,8.62068965517241,27.6108374384236,7.6896551724138,25.6666666666667,25.3888888888889,11.5462962962963,37.8148148148148,10.1851851851852,32.7804878048781,33.5853658536585,15.219512195122,49.6341463414634,12.9634146341463,52.175,59.45,24.5375,83.425,20.175
"290",2020-12-15,19.8571428571429,16.7635467980296,8.51724137931035,27.5812807881773,7.75369458128079,25.9814814814815,26.0555555555556,11.8518518518518,38.1203703703703,10.037037037037,33.5609756097561,35.0365853658537,15.5975609756098,51.1951219512195,13.3292682926829,54.8625,62.9875,26.025,86.65,20.7625
"291",2020-12-16,19.871921182266,16.9556650246306,8.46305418719212,27.6650246305419,7.69458128078818,26.037037037037,26.5,12.1111111111111,38.6944444444444,10.1574074074074,34.3536585365854,35.8536585365854,15.9512195121951,52.0487804878048,13.9024390243902,56.425,65.975,27.3,90.575,21.325
"292",2020-12-17,19.7142857142858,16.9950738916256,8.41871921182266,27.7487684729064,7.77339901477833,26.2777777777778,26.6203703703704,12.2314814814815,39.7222222222222,10.25,34.8536585365854,37.2317073170732,16.3536585365854,53.060975609756,14.0609756097561,58.2125,68.8,28.5,94.7625,22.2375
"293",2020-12-18,19.6009852216749,17.1527093596059,8.64039408866995,27.9014778325123,7.74384236453202,26.8888888888889,27.3981481481482,12.5277777777778,40.5277777777777,10.4722222222222,35.5,38.1219512195122,16.6463414634146,54.1585365853658,14.5243902439024,60.75,72.125,29.3375,98.4125,23.0125
"294",2020-12-19,19.6059113300493,17.1083743842365,8.47290640394089,27.8571428571429,7.69950738916256,27.0462962962963,28.25,12.4907407407407,41.3425925925925,10.6666666666667,36.6707317073171,39.3292682926829,16.8170731707317,55.390243902439,14.6341463414634,62.9625,75.5375,30.825,101.425,23.725
"295",2020-12-20,19.6206896551725,17.0788177339902,8.4384236453202,27.743842364532,7.65024630541872,27.6203703703704,28.8240740740741,12.6018518518518,41.7685185185185,10.9907407407407,37.4878048780488,40.5365853658537,17.6341463414634,56.8170731707317,14.9512195121951,65.3,79.1,31.8875,105.5375,24.775
"296",2020-12-21,19.5073891625616,17.2118226600985,8.48275862068965,27.5172413793103,7.67980295566503,27.9351851851852,29.6203703703704,12.787037037037,42.1203703703703,11.287037037037,38.1585365853659,41.5,17.3536585365854,58.8048780487804,15.2560975609756,67.75,82.475,32.975,110.2125,25.625
"297",2020-12-22,19.6600985221675,17.2463054187192,8.47290640394089,27.2167487684729,7.52709359605911,28.5092592592593,30.4907407407408,12.8425925925926,42.4722222222222,11.6296296296296,39.4268292682927,43.2439024390244,17.9146341463415,59.780487804878,15.5975609756098,70.15,86.95,34.2125,114.7125,26.6625
"298",2020-12-23,19.6699507389163,17.128078817734,8.43349753694581,26.8177339901478,7.4384236453202,28.8425925925926,30.8240740740741,13.1759259259259,43.6111111111111,11.75,40.6463414634147,44.7926829268293,18.9146341463415,61.4756097560975,15.890243902439,72.1625,90.875,35.7625,120.2,27.95
"299",2020-12-24,19.5862068965518,16.9704433497537,8.40394088669951,26.35960591133,7.4679802955665,29.1759259259259,31.7407407407408,13.2685185185185,43.9722222222222,11.8703703703704,41.4390243902439,46.609756097561,19.5731707317073,63.5121951219512,16.0975609756098,74.8375,95.5125,37.6375,125.15,29.1125
"300",2020-12-25,19.6896551724138,17.2955665024631,8.20689655172414,26.1625615763547,7.42857142857143,29.6111111111111,32.3333333333334,13.3425925925926,44.3888888888888,11.9259259259259,42.2560975609756,48.4146341463415,19.9634146341463,65.2195121951219,16.3658536585366,77.1,100.775,38.9625,130.2375,30.5625
"301",2020-12-26,19.7487684729064,17.4187192118227,8.23645320197044,25.8571428571429,7.45320197044335,30.1203703703704,33.1759259259259,13.3425925925926,44.6018518518518,12.1388888888889,43.2682926829269,50.3048780487805,20.6951219512195,66.9390243902438,16.9634146341463,80.45,104.8375,40.1875,136.275,31.575
"302",2020-12-27,19.6798029556651,17.4778325123153,8.25615763546798,25.5073891625616,7.48275862068966,30.7037037037037,33.9444444444445,13.6851851851852,45.1666666666666,12.3055555555556,44.2804878048781,52.2926829268293,21.0731707317073,68.670731707317,17.5,83.5875,110.275,42.3125,141.725,32.975
"303",2020-12-28,19.8078817733991,17.7290640394089,8.25615763546798,25.2118226600985,7.52709359605911,31.6851851851852,34.6111111111111,14.0648148148148,45.6296296296296,12.5277777777778,44.6829268292683,54.5487804878049,21.7073170731707,70.7073170731707,17.8170731707317,86.4625,114.6625,43.725,147.6125,34.2
"304",2020-12-29,19.9802955665025,17.5221674876847,8.16256157635468,24.9064039408867,7.69950738916256,32.1851851851852,35.5185185185185,14.212962962963,46.1296296296296,12.537037037037,45.329268292683,55.8536585365854,22.2560975609756,71.8658536585365,18.3658536585366,90.275,119.675,45.35,154.475,35.4125
"305",2020-12-30,19.9950738916257,17.4187192118227,8.16748768472906,24.8029556650246,7.78817733990148,33.1203703703704,36.4166666666667,14.6481481481481,47.1111111111111,12.9166666666667,47.0121951219513,57.4268292682927,22.5609756097561,74.1219512195121,18.7560975609756,93.625,125.625,47.175,161,36.9125
"306",2020-12-31,19.7783251231527,17.1724137931035,8.0935960591133,24.9211822660099,7.89162561576355,33.3981481481482,37.0925925925926,14.8611111111111,48.5833333333333,13.25,47.8658536585366,59.1951219512195,23.1707317073171,76.8536585365853,19.1707317073171,97.0875,131.0375,49.3,168.7875,38.6875
"307",2021-01-01,19.6748768472907,17.0935960591133,7.99507389162561,24.9310344827586,7.88177339901478,33.4907407407407,37.8796296296297,14.9074074074074,49.6574074074074,13.5462962962963,49.3658536585366,61.3170731707317,23.7317073170732,79.2195121951219,19.4512195121951,101.3875,136.05,51.8,175.4625,40.1625
"308",2021-01-02,19.7142857142858,17.2906403940887,7.93103448275862,25.2807881773399,8.00492610837439,34.2037037037037,38.5370370370371,14.9166666666667,50.4722222222222,13.9814814814815,50.6951219512195,63.2682926829268,24.219512195122,81.5365853658536,20.2073170731707,105.3375,141.3625,53.6625,183.2375,41.625
"309",2021-01-03,19.6305418719212,17.6206896551724,7.91625615763547,25.3694581280788,8.00985221674877,34.2314814814815,39.5185185185185,15.3518518518518,51.787037037037,14.3240740740741,52.1951219512195,64.609756097561,24.7560975609756,83.5121951219512,20.9390243902439,109.9,147.1875,55.7,191.1125,43.5
"310",2021-01-04,19.5911330049261,17.5172413793104,7.86699507389162,25.3743842364532,8.05911330049261,34.6666666666667,40.1203703703704,15.7592592592593,52.6666666666666,14.5092592592593,53.5853658536586,66.1829268292683,25.6829268292683,85.9024390243902,21.4268292682927,114.3625,153.3125,57.9375,197.6375,44.9875
"311",2021-01-05,19.5320197044335,17.7142857142857,7.92610837438424,25.3004926108374,8.08374384236453,35.1388888888889,40.7870370370371,16.0648148148148,53.75,14.7962962962963,55.1585365853659,68.9268292682927,26.6585365853659,88.6829268292682,21.6341463414634,118.525,159.375,60.7875,204.8375,46.775
"312",2021-01-06,19.5960591133005,17.7093596059113,8.00492610837438,25.2709359605911,8.06896551724138,35.8518518518518,42.2037037037037,16.4351851851852,54.9351851851851,15.1666666666667,56.3048780487805,71.1707317073171,27.5853658536585,91.1829268292682,22.2926829268293,122.3375,165.8625,63.05,212.2875,48.3125
"313",2021-01-07,19.6206896551725,17.8620689655173,8.13300492610837,25.5714285714286,8.19704433497537,36.2222222222222,43.1944444444445,16.962962962963,56.6759259259259,15.3055555555556,57.8780487804878,73.6219512195122,28.5853658536585,93.8780487804877,22.6585365853659,126.7625,171.6375,65.45,219.6,50.1125
"314",2021-01-08,19.5270935960592,18.1871921182266,8.29556650246305,25.9753694581281,8.1576354679803,37.712962962963,44.0092592592593,17.0925925925926,57.5462962962963,15.6851851851852,59.1219512195122,75.6463414634146,29.3658536585366,96.6829268292682,23.4268292682927,130.3125,177.2625,67.425,227.8375,51.95
"315",2021-01-09,19.7093596059114,18.2610837438424,8.45812807881773,25.8571428571429,8.14285714285714,37.7962962962963,45.1296296296297,17.5648148148148,58.4444444444444,15.7777777777778,59.7682926829269,77.4878048780488,30.5609756097561,99.890243902439,23.9390243902439,136.2,183.625,70.1375,235.35,53.7375
"316",2021-01-10,19.896551724138,18.2413793103448,8.51724137931035,25.9655172413793,8.19211822660099,38.4166666666667,45.7962962962963,18.0462962962963,60.2407407407407,16.0277777777778,61.2560975609756,80.2439024390244,31.109756097561,102.926829268293,24.5243902439024,141.1375,189.7375,72.8,243.075,55.5
"317",2021-01-11,19.9458128078818,18.3103448275862,8.54679802955665,26.0985221674877,8.29556650246306,39.3703703703704,46.8148148148148,18.3333333333333,61.9537037037037,16.5,62.4756097560976,82.5731707317073,32.0365853658537,106.451219512195,25.0365853658537,145.0875,195.4125,75.7,252.0375,57.1875
"318",2021-01-12,19.960591133005,18.4236453201971,8.54679802955665,26.5911330049261,8.39901477832512,39.962962962963,48.1018518518519,18.5648148148148,63.0462962962962,16.8703703703704,64.6463414634147,85.0365853658537,33.0731707317073,109.914634146341,25.8292682926829,149.7625,202.25,78.675,261.4625,59.3
"319",2021-01-13,19.871921182266,18.4384236453202,8.67980295566502,26.7339901477833,8.49261083743843,40.537037037037,49.5740740740741,18.8518518518518,64.6759259259259,16.8796296296296,66.329268292683,87.4756097560976,34.1463414634146,111.658536585366,26.7926829268293,155.3,209.9375,81.5625,271.1625,61.9625
"320",2021-01-14,19.8916256157636,18.6896551724138,8.68965517241379,27,8.35960591133005,41.0925925925926,50.3148148148148,19.0555555555556,66.1759259259259,17.2407407407407,67.9390243902439,91.0731707317073,35.5609756097561,116.09756097561,27.390243902439,161.1625,218.5375,85.225,281.5625,64.0625
"321",2021-01-15,19.8669950738917,18.5320197044335,8.72413793103448,27.4433497536946,8.38423645320197,41.7592592592593,51.0277777777778,19.4907407407407,68.0092592592592,17.5462962962963,68.4024390243903,92.9146341463415,36.5121951219512,120.621951219512,28.4634146341463,166.0875,226.075,88.9125,291.0625,66.5875
"322",2021-01-16,19.9852216748769,18.6354679802956,8.83743842364532,27.8472906403941,8.4679802955665,42.5648148148148,51.9814814814815,20,69.3981481481481,18.0740740740741,70.5487804878049,95.8414634146341,37.9024390243902,124.09756097561,29.0121951219512,172.85,234.9,93.15,301.6375,69.05
"323",2021-01-17,19.8078817733991,18.6650246305419,8.76847290640394,27.8669950738916,8.39408866995074,42.9537037037037,53.1111111111111,20.7962962962963,71.0555555555555,18.287037037037,73.5853658536586,98.1341463414634,38.8780487804878,128.048780487805,29.9634146341463,178.6,243.1875,97.225,313.225,72.1
"324",2021-01-18,19.8226600985222,18.8423645320197,8.77832512315271,28.1674876847291,8.39408866995074,43.5277777777778,54.1944444444445,21.2685185185185,72.8796296296296,18.6296296296296,75.719512195122,101.512195121951,40.1219512195122,131.829268292683,31.0853658536585,185.1875,250.275,101.7625,325.8125,74.7875
"325",2021-01-19,19.832512315271,18.6847290640394,8.7192118226601,28.2512315270936,8.50738916256158,44.1851851851852,55.5462962962963,21.7777777777778,74.8333333333333,19.0925925925926,78.4268292682927,105.743902439024,41.3780487804878,136.146341463415,32.2560975609756,193.125,260.2875,105.125,338.025,77.05
"326",2021-01-20,19.8078817733991,18.9064039408867,8.74384236453202,28.7044334975369,8.61083743842365,45.3611111111111,57.2870370370371,22.5740740740741,75.6944444444444,19.7037037037037,81.5975609756098,108.951219512195,42.390243902439,140.182926829268,33.4024390243902,199.65,268.6,109.3625,350.4625,80.175
"327",2021-01-21,19.9950738916257,19.0049261083744,8.75369458128079,28.8177339901478,8.58128078817734,46.3888888888889,59.5833333333334,23.3055555555556,77.6944444444444,20.1944444444444,84.4024390243903,112.365853658537,43.8170731707317,144.939024390244,34.8170731707317,205.3875,276.075,114.0375,362.625,82.4875
"328",2021-01-22,20.0197044334976,19.0837438423645,8.68965517241379,29.1527093596059,8.69950738916256,47.1574074074074,60.8703703703704,23.9537037037037,79.9351851851851,20.712962962963,87.7439024390244,115.987804878049,45.4878048780488,149.80487804878,35.3170731707317,212.7,285.85,116.9625,374.9,84.85
"329",2021-01-23,20.1822660098523,19.3399014778325,8.79310344827586,29.3743842364532,8.78325123152709,47.6388888888889,62.7314814814815,24.4814814814815,81.9629629629629,21.3425925925926,90.1463414634147,118.926829268293,46.8170731707317,155.048780487805,36.0975609756098,219.0375,294.025,121.0875,388.2,88.3
"330",2021-01-24,20.192118226601,19.6748768472907,8.78325123152709,29.6108374384236,8.71428571428572,49.5277777777778,64.2870370370371,25.0833333333333,84.3888888888888,21.5277777777778,92.9756097560976,121.853658536585,48.5609756097561,159.317073170732,37.2560975609756,227.0375,302.3875,124.9,400.875,91.0125
"331",2021-01-25,20.2413793103449,19.3990147783251,8.87192118226601,29.7142857142857,8.72413793103448,50.8425925925926,65.4722222222222,25.3888888888889,86.8796296296296,21.787037037037,95.7439024390244,126.134146341463,49.8170731707317,164.780487804878,38.2317073170732,234.0625,310.9125,129,413.6125,93.775
"332",2021-01-26,20.4039408866995,19.5221674876847,9.07389162561576,29.7586206896552,8.77339901477833,52.1666666666667,67.3240740740741,26.212962962963,89.5555555555555,22.0925925925926,98.4146341463415,128.792682926829,51.4146341463415,170.134146341463,39.6585365853658,239.8,320.9125,134.35,426.9875,97.2625
"333",2021-01-27,20.6108374384237,19.5960591133005,9.26600985221675,30.2857142857143,8.80788177339902,53.1944444444444,69.3425925925926,26.7685185185185,91.6759259259259,22.5740740740741,100.585365853659,131.829268292683,52.9390243902439,175.024390243902,40.9268292682927,247.4625,329.75,137.75,439.6625,99.8625
"334",2021-01-28,20.8177339901478,19.6650246305419,9.1871921182266,30.5073891625616,8.84236453201971,54.7407407407407,70.4537037037037,27.3703703703704,93.7314814814814,22.7407407407407,103.085365853659,135.012195121951,54.719512195122,180.024390243902,42.5121951219512,254.1875,337.7125,142.225,451.3625,101.8375
"335",2021-01-29,20.9458128078818,19.64039408867,9.30049261083744,30.679802955665,8.85221674876848,55.6851851851852,71.7407407407408,28.0648148148148,95.1111111111111,23.1296296296296,105.329268292683,138.707317073171,55.9878048780488,186.048780487805,43.7195121951219,261.175,347.425,146.7625,463.825,103.7375
"336",2021-01-30,21.192118226601,19.7536945812808,9.29556650246305,30.9507389162562,8.89162561576355,56.8425925925926,73.3055555555556,28.4537037037037,96.4166666666666,23.5462962962963,108.170731707317,142.451219512195,56.609756097561,192.365853658537,45.0853658536585,267.8375,355.85,150.9,476.65,107.05
"337",2021-01-31,21.3645320197045,19.7586206896552,9.32512315270936,31.1527093596059,9.01477832512315,57.9444444444444,74.6111111111111,29.4074074074074,98.3518518518518,24.3055555555556,111.439024390244,146.292682926829,58.7317073170732,197.024390243902,46.1219512195122,274.575,363.7125,155.0125,488.5625,110.2
"338",2021-02-01,21.5073891625616,20.1231527093596,9.38423645320197,31.4433497536946,9.08374384236453,59.2685185185185,75.962962962963,30.0277777777778,100.324074074074,24.5185185185185,114.90243902439,150.69512195122,60.4878048780488,203.048780487805,47.2073170731707,280.45,371.075,158.6625,500.8875,113.325
"339",2021-02-02,21.5270935960592,20.5369458128079,9.36945812807882,31.6256157635468,9.05418719211823,60.1018518518519,76.5833333333334,30.6574074074074,102.148148148148,25.0555555555556,117.585365853659,154.853658536585,62.390243902439,209.365853658537,48.1341463414634,286.725,378.7,163.425,512.9125,116.2
"340",2021-02-03,21.6650246305419,20.3940886699508,9.3448275862069,32.0443349753695,9.09852216748769,61.1851851851852,77.2777777777778,31.25,104.25,25.4537037037037,121.085365853659,159.30487804878,64.0731707317073,213.890243902439,48.890243902439,292.7875,387.0625,167.5,525.0875,117.45
"341",2021-02-04,21.8916256157636,20.5812807881774,9.39408866995074,32.0689655172414,9.12807881773399,62.1388888888889,78.6018518518519,32.1481481481481,105.888888888889,26.0648148148148,123.646341463415,163.414634146341,65.3048780487805,218.40243902439,49.9878048780488,298.4125,394.3875,171.8,536.775,118.9125
"342",2021-02-05,21.8866995073892,20.6945812807882,9.36945812807882,32.7339901477833,9.1576354679803,63.037037037037,80.4537037037037,33.0092592592593,107.537037037037,26.1944444444444,127.146341463415,166.80487804878,67.4390243902439,223.670731707317,51.5365853658537,304.9125,402.225,176.0125,550.175,121.35
"343",2021-02-06,21.7832512315271,20.6995073891626,9.44334975369458,33.1330049261084,9.24630541871921,63.9444444444444,81,33.5,109.175925925926,26.4907407407407,129.682926829268,171.012195121951,69.7073170731707,229.609756097561,52.2317073170732,311,408.925,180.175,559.7125,123.9625
"344",2021-02-07,21.9950738916257,20.6995073891626,9.47783251231527,33.2266009852217,9.22167487684729,64.6574074074074,82.1944444444445,34.0092592592593,110.953703703704,26.9722222222222,133.085365853659,175.975609756098,71.6829268292683,235.560975609756,53.7073170731707,316.9375,415.675,183.4125,570.925,126.9625
"345",2021-02-08,22.3891625615764,20.6305418719212,9.54679802955665,33.2216748768473,9.33497536945813,66.0833333333333,83.7037037037037,34.4166666666667,113.074074074074,27.2962962962963,136.329268292683,180.048780487805,73.5731707317073,241.646341463415,55.1219512195122,323.85,421.2125,187.2125,582.25,129.2625
"346",2021-02-09,22.6009852216749,20.5566502463054,9.69950738916256,33.4285714285714,9.3743842364532,67.0462962962963,85.212962962963,35.4722222222222,115.388888888889,27.6203703703704,139.317073170732,184.329268292683,75.2926829268293,246.329268292683,56.3536585365854,328.7875,426.9125,189.9125,593.4375,131.175
"347",2021-02-10,22.7438423645321,20.6847290640394,9.8423645320197,33.6305418719212,9.30049261083744,68.5092592592593,86.5,36.2222222222222,117.333333333333,28.1111111111111,142.012195121951,189.073170731707,77.390243902439,251.475609756097,58.0243902439024,335.5875,431.925,192.775,603.3625,132.55
"348",2021-02-11,22.9507389162562,20.7931034482759,9.98522167487685,33.9310344827586,9.41871921182266,69.0185185185185,87.962962962963,36.9259259259259,119.490740740741,28.287037037037,145.59756097561,193.231707317073,78.8048780487805,256.048780487805,59.1829268292683,340.4125,439.2375,196.7625,611.375,134.975
"349",2021-02-12,23,21.0049261083744,10.1379310344828,34.064039408867,9.47290640394089,69.6574074074074,89.5185185185185,37.6481481481481,120.990740740741,28.8240740740741,149.219512195122,198.170731707317,80.5243902439024,260.780487804878,60.890243902439,344.0875,443.9625,199.0375,619.4375,136.2375
"350",2021-02-13,23.2807881773399,21.2610837438424,10.2216748768473,33.935960591133,9.56650246305419,70.5648148148148,90.7685185185185,38.2037037037037,123.074074074074,29.0740740740741,151.170731707317,203.182926829268,82.1951219512195,267.414634146341,62.5731707317073,347.9625,447.7125,201.8375,626.725,136.55
"351",2021-02-14,23.4285714285715,21.2610837438424,10.3251231527094,34.2167487684729,9.67980295566503,71.6759259259259,92.7685185185185,38.8703703703704,125.175925925926,29.5277777777778,154.463414634146,208.731707317073,84.0609756097561,273.012195121951,63.9634146341463,351.2375,451.675,205.2125,634.0375,137.9875
"352",2021-02-15,23.512315270936,21.5862068965517,10.2807881773399,34.4137931034483,9.58128078817734,73.25,94.0833333333334,39.5740740740741,127.648148148148,29.9907407407407,157.463414634146,213.414634146341,85.9756097560976,279.19512195122,65.219512195122,353.6375,455.1875,208.2375,640.275,140.175
"353",2021-02-16,23.5418719211823,21.7536945812808,10.3497536945813,34.5221674876847,9.6551724137931,75,95.8240740740741,39.9259259259259,129.527777777778,30.0925925925926,160.060975609756,217.439024390244,88.4390243902439,283.865853658537,65.9512195121951,357.4,457.625,210.325,647.1,141.65
"354",2021-02-17,23.5467980295567,21.9507389162562,10.3891625615764,34.9064039408867,9.69950738916256,76.712962962963,96.7870370370371,40.4351851851852,131.314814814815,30.3148148148148,162.80487804878,221.756097560976,90.890243902439,289.585365853659,66.8780487804878,359.9875,459.55,211.7125,651.175,143.1875
"355",2021-02-18,23.7783251231527,22.1428571428572,10.2955665024631,35.1773399014778,9.6896551724138,77.712962962963,98.5740740740741,41.1296296296296,133.731481481481,30.6944444444444,166.560975609756,226.158536585366,93.5121951219512,296.30487804878,68.1829268292683,362.0375,459.675,212.9125,653.3875,144.025
"356",2021-02-19,23.9162561576355,22.4039408866995,10.2068965517241,35.3546798029557,9.77832512315271,78.5092592592593,100,41.9907407407407,134.935185185185,31.3796296296296,169.865853658537,230.060975609756,95.3658536585366,301.280487804878,69.3170731707317,365.075,461.8,213.5875,656.925,144.425
"357",2021-02-20,24.1083743842365,22.4581280788178,10.3103448275862,35.8275862068966,9.94581280788177,79.462962962963,101.712962962963,42.6111111111111,137.759259259259,32.1296296296296,171.743902439024,232.731707317073,97.7317073170732,305.878048780488,70.0731707317073,367.9375,463.6875,215.6375,661.2,144.375
"358",2021-02-21,24.3940886699508,22.6551724137931,10.4334975369458,35.7290640394089,9.98029556650246,80.3148148148148,103.148148148148,42.9814814814815,139.898148148148,32.3425925925926,174.487804878049,235.231707317073,99.8658536585366,310.524390243902,70.8780487804878,370.6375,463.0875,216.65,663.5625,144.075
"359",2021-02-22,24.3694581280789,22.7093596059113,10.4778325123153,35.807881773399,9.95566502463054,81.0555555555556,105.175925925926,43.4907407407407,141.259259259259,33.1388888888889,176.19512195122,237.243902439024,102.073170731707,315.487804878049,71.5609756097561,373.1875,463.7875,217.4125,665.7875,143.925
"360",2021-02-23,24.6798029556651,22.7487684729064,10.5467980295567,35.9014778325123,9.92610837438424,82.1481481481482,106.972222222222,44.0462962962963,142.398148148148,33.2777777777778,178.109756097561,239.841463414634,103.243902439024,319.939024390244,73.0975609756098,374.3125,464.15,218.125,665.875,143.6125
"361",2021-02-24,24.9704433497537,23.0443349753695,10.5172413793103,35.5862068965517,9.94581280788177,82.962962962963,108.101851851852,44.4259259259259,143.981481481481,33.8425925925926,180.646341463415,243.170731707317,104.365853658537,323.30487804878,74.3292682926829,374.4,463.9375,217.9,666.8125,144.0875
"362",2021-02-25,24.9458128078818,23.2512315270936,10.5960591133005,35.1724137931034,10.128078817734,84.5740740740741,109.953703703704,44.4259259259259,145.925925925926,34.3518518518519,182.719512195122,245.182926829268,105.731707317073,327.280487804878,75.280487804878,373.5625,461.3625,218.5875,667.7625,142.425
"363",2021-02-26,24.9162561576355,23.512315270936,10.6896551724138,35.0197044334975,10.1822660098522,85.4351851851852,111.305555555556,44.9907407407407,148,34.8055555555556,184.90243902439,246.890243902439,107.658536585366,332.060975609756,76.0121951219512,372.0875,458.6375,218.5375,665.775,142.5
"364",2021-02-27,24.9753694581281,24.0935960591133,10.7487684729064,35.064039408867,10.2660098522168,86.3796296296296,113.064814814815,45.787037037037,149.351851851852,35.212962962963,188.085365853659,249.865853658537,109.19512195122,335.951219512195,77.2560975609756,371.3875,455.425,218.7125,665.175,141.8375
"365",2021-02-28,25.0492610837439,24.1428571428572,10.6896551724138,34.9753694581281,10.2315270935961,87.6759259259259,114.444444444444,46.6388888888889,150.740740740741,35.5833333333333,190.365853658537,252.621951219512,110.329268292683,339.012195121951,78.5243902439024,370.3875,452.9,217.275,661.7125,142.8375
"366",2021-03-01,25.1133004926109,24.2463054187192,10.8226600985222,34.8226600985222,10.1970443349754,89.0925925925926,114.148148148148,47.2685185185185,151.935185185185,36.1018518518519,192.426829268293,255.036585365854,112.19512195122,340.926829268293,78.609756097561,369.3625,448.925,218.3625,657.85,142.575
"367",2021-03-02,25.4039408866995,24.3054187192118,10.8768472906404,34.7586206896552,10.320197044335,90.1666666666667,116.222222222222,47.6018518518518,153.203703703704,36.3703703703704,194.548780487805,257.30487804878,113.548780487805,344.475609756098,79.5,369.2625,444.475,216.8375,653.775,141.3375
"368",2021-03-03,25.3152709359606,24.448275862069,10.8522167487685,34.9064039408867,10.4285714285714,91.5925925925926,117.777777777778,48.4722222222222,154.555555555556,36.7037037037037,196.69512195122,260.012195121951,114.524390243902,347.353658536585,79.9268292682927,366.55,440.4125,216.175,649.675,140.225
"369",2021-03-04,25.5172413793104,24.743842364532,10.9310344827586,34.7142857142857,10.4581280788177,92.4537037037037,119.027777777778,49.0833333333333,155.444444444444,37.287037037037,198.646341463415,261.19512195122,115.451219512195,351.256097560976,80.8658536585366,365.475,435.1875,215.525,645.55,139.8375
"370",2021-03-05,25.5615763546798,25.0049261083744,10.9901477832512,34.5418719211823,10.4827586206897,92.6944444444444,120.259259259259,49.4351851851852,157.175925925926,37.4814814814815,201.256097560976,262.69512195122,116.878048780488,355.390243902439,82.2926829268293,363.0375,428.9125,215.025,641.15,138.15
