date,JHH_optimistic,SH_optimistic,BMC_optimistic,HCGH_optimistic,SMH_optimistic,JHH_moderate,SH_moderate,BMC_moderate,HCGH_moderate,SMH_moderate,JHH_pessimistic,SH_pessimistic,BMC_pessimistic,HCGH_pessimistic,SMH_pessimistic,JHH_optimistic_std,SH_optimistic_std,BMC_optimistic_std,HCGH_optimistic_std,SMH_optimistic_std,JHH_moderate_std,SH_moderate_std,BMC_moderate_std,HCGH_moderate_std,SMH_moderate_std,JHH_pessimistic_std,SH_pessimistic_std,BMC_pessimistic_std,HCGH_pessimistic_std,SMH_pessimistic_std
2020-12-12,6.325000000000001,7.175,3.1000000000000005,9.274999999999999,2.3249999999999984,7.517117117117088,9.938738738738738,4.300900900900897,13.53333333333331,2.9450450450450467,7.9333333333333105,9.799999999999999,5.133333333333331,13.53333333333331,3.9666666666666686,1.4788086421170228,1.8294466376475729,1.6248076809271932,1.9408438886216448,1.437663034232985,1.7292853220398066,2.898871205327321,2.034543820552152,2.5548869735171156,1.678520301746855,2.163844315615661,3.182242395963365,2.007209228976616,0.8730533902472549,0.8730533902472549
2020-12-13,6.3,6.824999999999999,3.0000000000000027,10.550000000000018,2.625,6.31891891891892,10.5,4.155855855855858,13.186486486486459,2.8,5.366666666666668,9.33333333333331,3.5,13.06666666666669,3.5,1.183215956619921,2.296056401746261,1.1811011811017718,2.1242645786247967,0.8898735865278841,2.0702749747082687,2.766693802102902,1.589814691716377,3.1142938836856002,1.225112607436928,1.4383632673594309,0.3299831645537224,0.9899494936611701,1.3199326582148907,0.9899494936611701
2020-12-14,7.0750000000000295,10.424999999999969,3.5250000000000026,11.674999999999981,2.8,7.813513513513539,10.84684684684685,4.521621621621621,14.529729729729759,3.0648648648648655,9.1,9.799999999999999,3.5,14.466666666666688,5.6,2.4631027181179435,2.7580563808595344,1.4549484526951428,3.011125204969063,1.122497216032185,2.604863313198601,2.984489025329105,1.82388583318844,3.627239155462174,1.6836066310289937,2.28619042659763,3.429285639896452,1.143095213298815,3.805551500403352,1.9798989873223327
2020-12-15,7.7750000000000306,10.02500000000002,3.275000000000001,11.775000000000018,1.9249999999999998,7.182882882882911,11.28198198198197,4.231531531531535,14.113513513513539,2.736936936936937,4.666666666666669,10.5,2.8,15.399999999999999,3.033333333333331,2.094486810653146,2.558686186307342,1.1540688887583799,2.453950896004237,0.9832980219648599,2.6051533777147755,2.645553747385598,1.8660060920297792,2.5344291070112837,1.171887514812917,0.6599663291074441,2.060744202143165,2.060744202143165,3.569313659514946,1.4383632673594309
2020-12-16,7.550000000000009,9.300000000000008,4.625000000000003,14.874999999999998,2.599999999999997,7.851351351351339,12.5810810810811,4.874774774774772,15.98018018018016,3.575675675675677,7.9333333333333105,13.299999999999999,4.666666666666669,17.03333333333331,3.9666666666666686,1.7684739183827378,3.937003937005902,1.666395811324545,3.156243811875119,1.360147050873541,2.450955499092996,2.9150282712616513,1.520696169905577,3.3575736579315696,1.625706566622551,2.8193773938387325,2.9698484809834955,0.8730533902472549,1.837268503936089,0.6599663291074441
2020-12-17,5.625000000000003,9.549999999999969,4.299999999999997,13.97499999999999,3.4500000000000006,8.778378378378349,11.849549549549529,5.152252252252252,15.82252252252252,3.0207207207207234,10.266666666666689,10.733333333333311,7.466666666666689,16.799999999999997,2.5666666666666687,2.294967320028761,1.8540496217739157,1.7720045146669317,2.7462474396892915,1.860779406592841,2.400690794180343,2.7821462281720937,1.8117656932837067,3.4946725138734362,1.688654089419976,0.6599663291074441,2.577250904010363,2.701028610651056,1.5121728296285029,0.6599663291074441
2020-12-18,6.675000000000002,11.149999999999979,3.8249999999999966,14.174999999999999,2.8750000000000013,8.185585585585589,12.46756756756756,5.089189189189189,17.4810810810811,3.493693693693693,7.0,11.899999999999999,5.6,16.799999999999997,1.4,2.5887979836209682,2.717075633838706,2.027775875189365,3.427371441790338,1.2871965661855997,2.415372944058809,3.1452856803795064,1.9392276418951797,4.097274715286368,1.60698247125885,1.714642819948226,0.5715476066494081,1.143095213298815,3.182242395963365,0.9899494936611701
2020-12-19,7.225000000000019,10.149999999999999,4.524999999999997,13.424999999999978,3.124999999999997,9.043243243243229,13.766666666666689,5.53063063063063,17.54414414414417,3.733333333333331,11.899999999999999,16.799999999999997,5.6,22.633333333333308,4.199999999999999,2.4610719209320155,3.025309901481168,1.51389398572027,3.8751612869660033,1.3026415470113009,2.944673665261867,3.4077636145796313,1.8339536768390596,4.264956400285889,1.7385057959070482,2.857738033247041,4.12148840428633,2.6191601707417576,3.805551500403352,0.5715476066494081
2020-12-20,8.27500000000002,10.774999999999968,4.474999999999997,14.624999999999968,3.3500000000000028,9.22612612612614,14.0,5.398198198198196,17.638738738738738,4.099099099099102,10.966666666666688,21.0,6.066666666666668,19.36666666666669,5.833333333333331,2.756242913823091,3.0930365338935157,2.0607947496051153,3.629307785239493,1.6874537030686232,2.907049887283542,3.771371533440224,2.018293900061082,4.2593018751051295,1.7168216756131205,0.3299831645537224,2.9698484809834955,2.309882151876054,2.577250904010363,0.3299831645537224
2020-12-21,8.34999999999998,11.324999999999982,4.8749999999999964,13.350000000000021,3.0749999999999984,9.91351351351354,14.870270270270238,5.562162162162165,17.645045045045038,4.275675675675677,12.6,16.099999999999998,8.166666666666687,25.43333333333331,3.9666666666666686,2.5441108466417064,2.958356807418607,1.89390469665187,3.573863455701686,1.6768646337733988,2.9422822081098388,3.056601026772041,1.8858913850075738,3.6051449406391436,1.5334831232877448,0.9899494936611701,2.491318258807308,2.007209228976616,3.2998316455372243,1.3199326582148907
